"Center_win","Average"
2300,17.6930864197531
2400,17.7325925925926
2500,17.7720987654321
2600,17.8116049382716
2700,17.8511111111111
2800,17.8897575757576
2900,17.9206666666667
3000,17.9515757575758
3100,17.9824848484848
3200,18.0133939393939
3300,18.044303030303
3400,18.0748148148148
3500,18.1050617283951
3600,18.1353086419753
3700,18.1655555555556
3800,18.1958024691358
3900,18.2241212121212
4000,18.2447272727273
4100,18.2653333333333
4200,18.2859393939394
4300,18.3065454545455
4400,18.3271515151515
4500,18.3536419753086
4600,18.3826543209877
4700,18.4116666666667
4800,18.4406790123457
4900,18.4696913580247
5000,18.4972222222222
5100,18.5212962962963
5200,18.5453703703704
5300,18.5694444444444
5400,18.5935185185185
5500,18.6175925925926
5600,18.6434545454545
5700,18.6695151515152
5800,18.6955757575758
5900,18.7216363636364
6000,18.747696969697
6100,18.7682716049383
6200,18.7806172839506
6300,18.792962962963
6400,18.8053086419753
6500,18.8176543209877
6600,18.83
6700,18.839696969697
6800,18.8493939393939
6900,18.8590909090909
7000,18.8687878787879
7100,18.8784848484848
7200,18.8891975308642
7300,18.9009259259259
7400,18.9126543209877
7500,18.9243827160494
7600,18.9361111111111
7700,18.9479012345679
7800,18.9602469135802
7900,18.9725925925926
8000,18.9849382716049
8100,18.9972839506173
8200,19.0096296296296
8300,19.0103636363636
8400,19.0061212121212
8500,19.0018787878788
8600,18.9976363636364
8700,18.9933939393939
8800,18.9882716049383
8900,18.9796296296296
9000,18.970987654321
9100,18.9623456790123
9200,18.9537037037037
9300,18.9450617283951
9400,18.9348484848485
9500,18.9242424242424
9600,18.9136363636364
9700,18.9030303030303
9800,18.8924242424242
9900,18.8859444444444
10000,18.8890925925926
10100,18.8922407407407
10200,18.8953888888889
10300,18.898537037037
10400,18.9016851851852
10500,18.8873636363636
10600,18.871101010101
10700,18.8548383838384
10800,18.8328787878788
10900,18.8071212121212
11000,18.7813636363636
11100,18.7633333333333
11200,18.7633333333333
11300,18.7633333333333
11400,18.7633333333333
11500,18.7017171717172
11600,18.640101010101
11700,18.5784848484848
11800,18.5267676767677
11900,18.4792929292929
12000,18.4318181818182
12100,18.3783870967742
12200,18.3160215053763
12300,18.2536559139785
12400,18.1912903225806
12500,18.1289247311828
12600,18.0665591397849
12700,18.0085858585859
12800,17.9681818181818
12900,17.9277777777778
13000,17.8873737373737
13100,17.8287878787879
13200,17.7681818181818
13300,17.7075757575758
13400,17.6809090909091
13500,17.6768686868687
13600,17.6728282828283
