"Center_win","Average"
10800,15.5420634920635
10900,15.4626984126984
11000,15.466317016317
11100,15.4573708095447
11200,15.4051383399209
11300,15.3092226613966
11400,15.2927536231884
11500,15.2262064022934
11600,15.1591097308489
11700,15.1492753623188
11800,15.0623188405797
11900,15.000027605245
12000,14.9167701863354
12100,14.8471571906355
12200,14.7356744704571
12300,14.4958592132505
12400,14.2929200359389
12500,14.1099311171009
12600,13.9223899371069
12700,13.7192592592593
12800,13.6334905660377
12900,13.5377358490566
13000,13.5097669256382
13100,13.4455296584042
13200,13.3393081761006
13300,13.3149216919472
13400,13.3172484881803
13500,13.310530098832
13600,13.3340348330914
13700,13.3193396226415
13800,13.2844532279315
13900,13.2640469208211
14000,13.2660019550342
14100,13.2869431643625
14200,13.3096088435374
14300,13.2670918367347
14400,13.234879406308
14500,13.2163265306122
14600,13.1773732718894
14700,13.1578341013825
14800,13.1808755760369
14900,13.2439631336406
15000,13.2958904109589
15100,13.2787671232877
15200,13.2616438356164
15300,13.2665925925926
15400,13.3125
15500,13.2635294117647
15600,13.2373760488177
15700,13.225
15800,13.2073913043478
15900,13.1356314763517
16000,13.0900255754476
16100,13.0901296296296
16200,13.0741553884712
16300,13.0696575269391
16400,13.041617357002
16500,13.0488344988345
16600,12.9706293706294
16700,12.8679487179487
16800,12.8059829059829
16900,12.7900657055997
17000,12.7365166083916
17100,12.6998335798817
17200,12.6199334319527
17300,12.4337857142857
17400,12.313918128655
17500,12.2042089249493
17600,12.081217750258
17700,11.9443956687152
17800,11.7759326477112
17900,11.614609800363
18000,11.3894636015326
18100,11.0552115583075
18200,10.7326572008114
18300,10.446955624355
18400,10.2079107505071
18500,9.99278895768834
18600,9.87984913793103
18700,9.73410087719298
18800,9.62116935483871
18900,9.453125
19000,9.30555914673562
19100,9.1972850678733
19200,9.19427807486631
19300,9.28880597014925
19400,9.42719362745098
19500,9.55341911764706
19600,9.65496553884712
19700,9.74738408521303
19800,9.83962075848303
19900,9.92944111776447
20000,10.0035714285714
20100,10.0529317269076
20200,10.0991164658635
20300,10.145211786372
20400,10.1912523020258
20500,10.1715789473684
20600,10.1356043956044
20700,10.0916483516484
20800,10.0755555555556
20900,10.1311111111111
21000,10.1455818691113
21100,10.087012987013
21200,10.0302197802198
21300,9.97527472527473
21400,9.91858028335301
21500,9.86422619047619
21600,9.91620879120879
21700,9.89156804733728
21800,9.825
21900,9.69019442096365
22000,9.53803888419273
22100,9.34784446322908
22200,9.15450680272109
22300,9.11057256235828
22400,9.10815423514539
22500,9.05722789115646
22600,9.0422090729783
22700,9.2
22800,9.1112426035503
22900,9.13300546448087
23000,9.4007650273224
23100,9.49459459459459
23200,9.4
23300,9.37424892703863
23400,9.34849785407725
23500,9.38538324420677
23600,9.45311942959002
23700,9.51604938271605
23800,9.59182795698925
23900,9.73161290322581
24000,9.84236559139785
24100,9.94903225806452
24200,10.2047926267281
24300,10.4536172161172
24400,10.5678571428571
