age,temp
1239,25.75
1427,24.48
1615,25.21
1803,26.1
1991,25.46
2144,24.32
2297,25.39
2447,25.64
2604,26.39
2757,26.24
2910,25.77
3063,25.63
3370,27.3
3677,27.18
3983,26.56
4290,25.72
4597,26.51
4904,26.87
5211,26.42
5517,26.65
5824,25.69
6131,27.28
6298,26.89
6465,26.25
6633,26.84
6800,26.97
6967,26.87
7134,27.02
7301,27.24
7636,27.1
7803,26.54
8132,27.25
8461,27.15
8789,27.78
9118,26.45
9447,27.04
9787,26.36
10126,27.01
10466,26.4
10806,25.99
11146,26.06
11485,25.78
11825,25.69
12165,25.39
12505,26.02
12844,25.28
13184,25.99
13524,24.55
13864,25.07
14203,25.38
14543,25
14883,24.76
15223,24.02
15562,24.61
15902,24.04
16242,24.2
16582,24.68
16921,24.08
17397,23.22
17601,23.89
17941,24.26
18280,23.74
18620,23.47
18960,22.41
19300,23.06
19639,23.83
19979,23.78
