age,temp
88,21.3
186,19.7
284,18.6
382,17.8
480,21.1
515,19.7
550,22
585,20.2
620,21.7
656,21.2
693,21.8
730,19
766,18.3
803,20.3
840,20.3
886,20.1
933,20.4
980,21.4
1026,21.7
1073,21.8
1120,22
1166,20.8
1213,21.5
1260,21.4
1306,21.8
1353,21.3
1400,21.3
1515,20.8
1630,21.8
1745,19.4
1860,19.8
1975,19.1
2090,20.5
2270,20.7
2451,21
2632,21.1
2813,20.6
2994,19.4
3175,20.5
3355,19.8
3536,21.2
3717,20.8
3898,21.8
4079,21.9
4260,21.8
4321,21
4383,21.5
4445,20.9
4507,21.1
4568,20.4
4630,20.2
4692,20.7
4754,21
4877,20.9
4939,20.8
5001,21.4
5062,21
5124,21.3
5186,20.9
5248,20.3
5310,19.9
5434,21.1
5559,19.8
5683,19.8
5808,17.9
6057,17.9
6182,17.7
6306,17.2
6431,18.7
6555,18
6680,18.6
6804,18.3
6929,18.3
7054,17.1
7240,17.8
7365,17
7490,17.6
7530,16.3
7610,16.5
7650,16.6
7690,17
7730,17
7810,17.3
7850,16.7
7890,17.2
7930,16
7970,16.4
8010,15.7
8211,17.5
8613,17.6
8814,17.4
9015,17.8
9417,19
9820,18.3
10037,18
10145,18.2
10254,17
10362,17.2
10471,17.9
10688,17.9
10905,18.3
11014,18.1
11122,19.1
11231,17.7
11340,18.2
11406,17.8
11473,18
11606,17.8
11739,17.5
11872,17.2
12005,17.6
12138,18.1
12271,17
12338,17.2
12404,16.6
12537,17.4
12670,17.3
12803,17.1
12936,17
12990,16.9
13030,18.3
13070,17.7
13110,17
13190,17.3
13230,18.2
13270,18.9
13354,18.3
13438,18
13606,17.8
13859,17.4
14027,18.6
14146,17.6
14248,17.8
14299,17
14350,16.2
14800,17.9
17420,14.8
17756,15
18092,15
18429,14.7
18765,15.2
19101,15
19270,15.3
19366,14.7
19558,14.7
19751,15.3
19943,14.9
20136,14.4
20328,13.6
20521,14.4
20713,15.2
20905,16.7
21098,16.8
21290,16.1
21483,15.5
21675,15.9
21868,15.6
22060,14.9
22253,16.9
22445,15.4
22638,15.6
22830,17
23023,17.3
