age,temp
698,4.94
736,3.23
775,3.82
814,4.21
852,4.37
890,3.71
929,3.32
968,4.63
1006,4.45
1044,3.99
1083,3.91
1122,4.22
1160,3.73
1237,3.67
1315,3.6
1392,4.63
1470,5.04
1547,4.61
1625,4.72
1702,4.73
1779,3.52
1857,3.81
1934,4.11
2012,4.81
2089,5.15
2167,5.4
2244,4.71
2315,3
2386,2.75
2456,2.1
2527,2.38
2598,2.01
2668,2.37
2739,2.75
2810,2.61
2881,2.78
2952,2.39
3022,2.62
3093,1.54
3164,1.26
3234,1.88
3305,1.94
3376,2.18
3443,1.58
3509,1.47
3576,1.49
3643,1.62
3709,1.86
3776,2.04
3843,2.18
3910,1.54
3976,2.7
4110,1.63
4176,2.44
4243,1.89
4310,1.59
4376,1.87
4443,1.86
4510,1.99
4576,1.99
4643,1.66
4710,2.41
4777,1.71
4843,1.47
4910,2.83
4977,1.92
5043,1.34
5110,2
5168,2.34
5227,2.53
5285,1.92
5343,3.08
5401,2.65
5460,3.06
5518,3.37
5576,4.19
5635,3.87
5693,3.3
5751,2.6
5809,3.2
5868,4.32
5926,3.45
5984,3.41
6042,2.95
6101,2.67
6159,2.13
6217,1.68
6276,3.02
6334,2.26
6392,2.8
6450,1.59
6509,1.72
6567,2.24
6610,1.48
6652,1.58
6695,1.48
6738,1.5
6781,1.59
6824,1.56
6866,2.17
6909,3.29
6952,1.9
6994,2.21
7037,2.73
7080,2.29
7123,3.8
7166,3.89
7208,3.82
7251,1.92
7294,2
7336,2.19
7379,2.77
7422,2.43
7465,2.23
7508,1.49
7550,1.51
7593,2.35
7636,3.87
7678,3.24
7721,4.58
7764,3.22
7807,3.6
7850,4.64
7892,4.75
7935,3.08
7978,4.4
8020,5.13
8063,4.33
8106,4.38
8140,4.3
8174,3.73
8209,2.81
8243,2.74
8277,2.72
8311,3.6
8345,4.24
8379,2.7
8414,2.67
8448,2.36
8482,2.11
8516,2.56
8550,2.91
8584,4.86
8619,5.02
8653,3.54
8687,3.1
8721,2.94
8755,4.04
8789,3.65
8824,3.84
8858,5.29
8892,5.13
8917,4.84
8943,4.13
8968,5
8993,5.22
9018,5.03
9044,4.96
9069,5.04
9094,5.27
9119,5.66
9145,5.51
9170,5.76
9195,5.35
9220,5.45
9246,5.61
9271,5.73
9291,5.3
9311,5.26
9331,5.46
9351,5.43
9371,5.26
9391,5.53
9411,5.07
9430,5.69
9450,5.34
9470,5.93
9490,5.99
9510,5.89
9530,5.8
9550,5.48
9570,6.23
9582,5.83
9593,5.7
9605,5.49
9616,5.39
9628,5.78
9640,5.49
9651,5.23
9663,5.99
9675,5.91
9686,6.14
9698,6.07
9709,5.58
9721,5.65
9733,5.6
9744,5.7
9756,6.22
9768,5.74
9779,5.71
9791,5.61
9802,5.54
9814,4.65
9826,4.82
9837,4.93
9849,5.05
9860,4.99
9872,5.15
9884,5.27
9895,5.11
9907,5.2
9919,4.69
9930,5.19
9942,4.59
9953,4.84
9965,4.66
9975,4.73
9984,4.68
9994,5.41
10003,5.11
10013,5.27
10022,4.93
10032,5.15
10041,5.53
10057,5.1
10079,4.99
10101,4.77
10123,5.37
10145,5.01
10167,5.1
10189,5.28
10211,4.28
10233,5.26
10255,5.24
10278,4.56
10300,4.19
10322,4.58
10344,4.57
10366,4.03
10388,4.62
10410,5.52
10432,5.32
10454,4.9
10476,5.82
10498,5.27
10520,3.66
10542,5.14
10564,5.3
10586,5.39
10608,5.19
10630,5.61
10652,4.85
10674,3.4
10696,4.32
10718,5.57
10740,4.98
10762,3.3
10784,3.13
10807,3.04
10829,4.56
10851,3.75
10873,3.73
10895,4.36
10917,4.7
10939,3.4
10961,2.31
10983,2.33
11005,2.03
11027,2.55
11049,2.92
11071,3.03
11093,1.17
11159,1.12
11270,1.82
11380,1.61
11490,1.42
11600,0.67
11876,0.99
12151,1.89
12427,1.2
12979,1.21
13530,1.24
13725,1.25
13911,1.16
