age,temp
3260,26.6
3520,25.5
4340,28.6
5000,26.4
5870,27.2
6130,25.6
7700,26.7
8490,27.2
8750,25.7
10230,26.7
11100,26
11290,25.7
11920,27.4
13360,25.1
13740,25.2
14060,25.6
14440,24.8
14490,26.6
14800,25.4
15000,23.9
15310,24.2
15360,23.9
15640,24.8
15900,23.9
16100,24.4
16200,25
16540,24.4
16690,25.5
16990,23.4
17050,24.3
17300,26.1
17550,24.2
17800,24.4
17890,24.2
18150,25.2
18390,23.7
18670,23.3
18850,23.5
19150,22.7
19370,23
19670,23.2
19730,25.4
19990,22.8
20230,23.3
20510,23
20570,23
20820,23.1
21050,23.2
21300,23.7
21380,23
21660,25.5
21910,25.1
22160,22.6
22220,22
22500,25.4
22720,26.1
23000,23
23060,22.5
23350,24.6
23560,23.3
23830,25.9
24140,22.1
