age,temp
0,14
66,14.2
197,13.9
263,13.8
329,12.6
395,13.6
461,13.2
527,13
592,12.5
658,14.4
724,12.4
856,13
921,13.3
987,12.9
1206,13.9
1360,14
1513,13.4
1667,12.5
1820,13.4
1974,13.8
2127,14.1
2281,13.5
2434,14
2588,13.1
2741,13.4
2895,14.2
3048,14.1
3201,13.2
3355,14.4
3508,14.8
3662,14.3
3815,14.4
3969,14.2
4122,13.8
4276,13.9
4429,14.3
4583,14.4
4736,13.7
4890,14.4
5043,14.8
5153,14.8
5263,14.2
5374,13.9
5484,14
5594,14.8
5704,14.8
5814,13.1
5925,13.3
6145,13.9
6255,13
6365,13.4
6476,13.2
6586,13.6
6696,15.3
6806,12.4
6916,13.5
7027,14.1
7137,12.4
7247,12.9
7357,14
7467,12.9
7578,13.6
7688,12.9
7798,13.9
7908,14
8018,14.5
8129,12.5
8239,14.1
8406,14.7
8462,14.6
8519,14.4
8576,14.7
8689,14.4
8746,15.2
8802,14.5
8859,14.5
8916,14.6
8972,14.4
9029,14.4
9086,15
9142,14.5
9199,14.6
9256,14.6
9312,13.2
9369,14.1
9426,14.4
9482,15.4
9539,15.2
9596,15.6
9652,14
9709,13.8
9766,14.3
9822,15.1
9879,13.2
9931,14.3
9982,14.2
10034,13.7
10085,13.7
10137,13.9
10189,15.1
10240,13.3
10292,14.6
10343,14.2
10395,14.5
10446,13.1
10498,14.3
10550,13.7
10601,14.4
10653,13.3
10704,13.5
10756,13.8
10808,14.1
10859,13.5
10911,14.6
10962,14.3
11014,14.3
11065,13.7
11117,13.8
11155,13.4
11194,13.2
11232,13
11270,13.8
11309,14.2
11347,14.3
11385,13.5
11424,14.6
11462,12.3
11500,13.5
11539,12.5
11577,12.5
11615,11.5
11654,12.7
11692,12
11730,13.2
11769,11.3
11807,12.1
11884,11.3
11961,13.2
12037,12.5
12114,11.5
12191,12.4
12267,11.8
12344,12.3
12421,12.1
12497,11.6
12574,12.7
12651,11
12727,12.5
12804,12.7
12892,12.5
12979,11.9
13067,12.4
13155,13.3
13243,12.8
13330,13.9
13418,14.2
13506,12.9
13594,13.4
13681,12.8
13769,13.8
13857,14.1
13945,12.9
14032,13.8
14120,13.6
14205,13.9
14289,14
14374,13
14458,13.9
14543,14.3
14628,14.2
14712,15.1
14797,14
14881,13.9
14966,13.8
15051,13.5
15135,13.2
15220,13.1
15304,12.8
15389,13.3
15474,12.9
15558,13.3
15643,12.1
15727,12.6
15812,13.7
15897,12.8
16066,14.5
16150,13.4
16235,12.9
16334,12.4
16432,12.8
16531,12.9
16629,13.9
16728,13.9
16826,12.5
16925,12.4
17024,12.3
17122,13
17221,12.9
17319,11.6
17418,10
17516,11
17615,10.9
17714,12.3
17812,12.1
18009,12
18206,11.3
18404,11.3
18601,11.6
18798,11.7
18995,11.9
19192,11.2
19389,12.3
19586,11.4
19783,11.4
19981,12.3
20178,10.7
20473,10
20572,10.4
20671,11.3
20868,10.7
21065,10.9
21262,11.7
