age,temp
813.2,26.8
1110.4,26.8
1407.6,26.9
1704.8,26.4
2002,26.5
2354.4,27
2706.8,26.8
3059.2,26.4
3411.6,26.4
3764,26.8
4128,26.8
4492,26.9
4856,26.5
5220,26.9
5584,26.5
5798.8,26.4
6013.6,26.1
6228.4,26.4
6443.2,25.9
6658,25.8
6959.9,26.2
7261.7,25.8
7412.7,26.2
7865.5,26.6
8167.3,25.5
8469.2,25.6
8771.1,25.9
9036,25.9
9264,25.7
9492,25.6
9720,25.9
9948,25.7
10176,25.8
10404,25.1
10632,25.2
11005.1,24.3
11378.1,23.8
11751.2,23.7
12124.3,23.8
12497.3,24.1
12870.4,24.5
13243.5,24.7
13501.1,25
13643.4,25.1
13785.7,25.1
13927.9,24.9
14070.2,25
14212.5,25.2
14354.7,25.4
14497,21
14713.6,20.3
15146.9,20.1
