age,temp
680,17.6
870,18.1
1250,18.1
1630,18.4
2220,18.3
2540,18.3
2860,18.4
3190,18.5
3510,18.9
4040,19.1
4580,19.4
4890,19.3
5200,19.4
5510,19.5
5820,19.6
6330,19.8
6840,19.7
7150,19.5
7460,19.8
7740,19.5
8020,19.4
8350,19.2
8680,19.2
9020,18.7
9370,18.7
9680,18.7
9990,18.8
10480,19.1
10970,19.3
11460,18.7
11950,18.1
12390,18
12830,16.9
13270,15.5
13720,15.5
14370,15.6
15460,16.1
15910,15.8
16350,15.9
16800,14.9
17010,14.4
17230,14.4
17440,13.2
17660,12.1
17770,11.3
17870,12.1
18090,11.6
18300,11.6
18520,11.3
18730,11.2
18840,11.6
19020,11
19370,11.6
19730,11.4
20080,11.6
20440,11.6
20620,12.1
20790,11.5
21150,12
21500,12
21860,11.2
22210,11.1
22390,11.4
22570,11.2
22920,11
23280,11.3
23760,11.6
24250,12.4
24500,11.6
24740,12.7
25230,12.6
25720,12.4
26210,11.9
26690,11.9
26940,11.9
27180,12.2
27670,11.8
28160,11.4
28650,12.4
29140,12.7
29380,12.8
29620,13.4
30110,12.5
