age,temp
-48,7.31
156.94,8.19
259.41,8.28
361.88,8.49
464.35,8.81
566.82,8.49
669.29,9.47
771.76,9.31
874.23,8.83
976.7,9.28
1079.17,9.37
1181.63,9.01
1284.1,9.08
1386.57,8.8
1539.47,9.19
1722.63,9.07
1905.79,9.92
2088.95,9.05
2272.11,8.72
2469.45,9.64
2668.83,9.18
2868.2,8.75
3067.58,9.62
3266.95,9.38
3466.33,9.73
3665.7,9.91
3865.08,9.38
4175.83,9.6
4502.5,9.4
4829.17,9.27
5155.83,10.02
5482.5,9.66
5809.17,10.05
6135.83,9.69
6462.5,9.66
6789.17,8.97
7115.83,9.73
7442.5,9.74
7769.17,9.84
8095.83,10.33
8339.67,9.65
8445.44,10.06
8551.22,9.79
8657,10.54
8762.78,10.53
8842.11,10.93
8947.89,11.2
9053.67,10.99
9159.44,10.38
9265.22,10.88
9371,10.73
9476.78,11.09
