age,temp
2090,24.9
2498,24.8
3043,25.2
3452,24.6
3860,24.3
4405,24.4
4746,24.5
5540,24.7
5881,24.1
6221,24
6968,24.2
7719,24
8044,23.6
8333,23.5
8998,23.5
9605,23.5
9840,23.6
10025,23.1
10655,23.4
10843,23.3
11053,23.3
11263,23.1
11353,22.5
11443,22.9
11563,22.9
11653,23.4
11743,22.9
11863,22.6
11953,21.5
12043,22.8
12163,22.3
12253,22.3
12343,22.4
12463,22.5
12553,22.5
12651,22.5
12782,22.5
12880,22.4
12979,22.6
13109,22.7
13208,22.8
13308,22.7
13449,22.8
13554,22.9
13660,22.8
13836,23
13968,22.8
14096,22.8
14254,22.8
14373,22.5
14496,22.4
14672,21.8
14804,22.1
14947,21.9
15144,21.9
15639,21.8
15788,21.4
15936,21.5
16148,21.8
16318,21.4
16488,22.1
16714,22.1
16869,22.3
16996,22.4
17164,22.2
17290,22.3
17416,22.6
17585,22.4
17889,22.8
18091,22.7
18280,22.8
18444,22.7
18659,22.2
18849,22.8
19000,23.2
19228,22.8
19405,23.4
19556,23
19918,22.6
20247,22.9
20612,23
21097,22.8
21462,22.7
21826,22.8
22149,23.1
22351,23.5
22552,22.9
22820,23
23022,22.8
23223,23.1
23491,22.9
23719,23.1
23961,23.2
24230,23.4
24444,23.2
25008,22.5
25491,22.2
26055,22.7
26618,22.4
27101,22.5
27665,22.5
28229,23.4
28792,22.9
29195,22.9
29731,22.8
31200,23.2
32125,23.2
33000,23.6
33467,23.5
33933,23.2
34333,23.3
34800,23.3
35222,23.5
35600,23.6
