age,temp
0,6.59
45.98,4.45
91.96,6
137.94,4.45
183.92,4.3
229.91,5.49
275.89,5.39
321.87,4.59
367.85,4.59
413.83,3.87
459.81,2.2
505.79,5.35
551.77,3.68
597.75,2.16
643.74,3.55
689.72,3.27
735.7,5.99
781.68,1.55
827.66,4.7
873.64,3.68
919.62,3.33
965.6,5.6
1011.58,3.77
1057.57,0.91
1103.55,4.33
1149.53,3.55
1195.51,5.34
1241.49,3.47
1287.47,4.02
1333.45,2.88
1379.43,1.68
1425.42,2.48
1471.4,2.48
1517.38,1.9
1563.36,4.37
1609.34,3.06
1655.32,3.87
1701.3,1.42
1747.28,1.39
1793.26,2.63
1839.25,2.1
1885.23,1.42
1931.21,1.58
1977.19,1.51
2023.17,3.09
2069.15,1.6
2115.13,2.07
2161.11,1.4
2207.09,2.89
2253.08,4.15
2299.06,3.55
2345.04,2.14
2391.02,5.37
2437,5.88
2482.28,2.9
2527.55,4.54
2572.83,2.48
2618.1,1.37
2708.65,1.12
2753.93,5.55
2799.2,3.86
2844.48,1.68
2889.75,3.72
2935.03,2.28
2980.3,2.25
3025.58,2.5
3070.85,1.36
3116.13,1.33
3161.4,2.61
3206.68,2.93
3251.95,2.48
3297.23,3.75
3342.5,2.48
3387.78,1.39
3433.05,2.48
3478.33,1.68
3523.6,1.64
3568.88,2.63
3614.15,2.67
3659.43,0.93
3704.7,1.97
3749.98,1.86
3795.25,3.75
3840.53,1.68
3885.8,2.48
3931.08,1.64
3976.35,1.64
4021.63,2.44
4066.9,1.86
4112.18,1.78
4157.45,1.64
4202.73,2.07
4248,0.46
4287.64,1.64
4327.28,2.37
4366.92,1.65
4406.56,1.31
4446.21,2.01
4485.85,1.64
4525.49,1.58
4565.13,1.64
4604.77,1.86
4644.41,0.93
4684.05,1.52
4723.69,1.79
4763.33,1.62
4842.62,2.66
4882.26,3.47
4921.9,1.42
5001.18,2.89
5040.82,1.62
5080.46,2.25
5120.1,1.68
5159.74,2.18
5199.38,3.71
5239.03,2.07
5278.67,2.48
5318.31,3.47
5357.95,2.69
5397.59,1.52
5437.23,1.64
5476.87,1.79
5516.51,2.19
5595.79,1.86
5635.44,2.45
5675.08,0.91
5714.72,2.31
5754.36,1.09
5794,1.91
5836.49,2.67
5897,1.65
5915.92,3.46
5934.84,2.44
5953.76,2.44
5972.68,1.68
5991.6,1.64
6124,1.8
6161.88,1.64
6200,2.59
6256.48,4.4
6351.08,1.86
6408,1.68
6445.68,2.36
6502.44,3.72
6559.2,2.87
6597.04,2.45
6635,3.37
6672.72,2.98
6729,1.84
6767.32,1.3
6824,2.61
6855.86,2.04
6888,3.14
6907,2.45
6945.86,2.4
6958.71,2.73
6984.43,2.08
7016.57,4.12
7048.71,1.59
7081,2.57
7151.57,1.64
7182,4.96
7214.66,4.66
7247,3.08
7279.42,2.8
7312,3.41
7344.18,2.88
7377,5
7408.94,3.1
7441,3.67
7473.69,5.79
7506,4.12
7538.45,4.42
7571,5.2
7603.21,3.51
7636,5.32
7667.97,4.85
7732.73,4.27
7781.29,4.58
7830,3.33
7862.24,5.43
7911,3.07
7959,4.57
7993.56,4.67
8077,2.95
8120,3.98
8184,4.73
8248,3.4
8312,3.4
8355.57,3.59
8398.43,4.66
8452,5.05
8505.57,3.96
8548.43,3.46
8602,3.82
8655.57,3.17
8709.14,4.86
8762.71,4.79
8827,4.85
8891.29,3.33
8907.87,4.66
8915.2,4.04
8923.51,2.68
9005.62,3.27
9062.75,2.77
9103.56,3.15
9144.36,5.05
9185.17,3.19
9217.82,3.38
9250.46,1.79
9274.95,3.52
9307.6,2.73
9364.73,5.04
9430.02,3.43
9462.67,4.28
9503.47,5.64
9544.28,2.82
9576.93,4.13
9617.74,4.37
9650.38,6
9683.03,3.77
9723.84,6.19
9797.29,3.6
9838.1,5.1
9870.75,5.47
9911.56,3.97
9952.36,4.66
9985.01,4.71
10025.82,4.09
10099.27,3.31
10172.73,3.41
10246.18,4.02
10311.47,4.41
10319.64,4.48
10335.96,2.6
10352,3.69
10377,2.46
10393.09,5.41
10409,5.34
10425,3.45
10450,4.11
10466.55,3.79
10482,5.81
10540,3
10613.45,4.95
10686.91,4.12
10760.36,6.86
10833.82,4
10931.76,4.21
10980.73,3.67
11021.54,3.88
11062.34,6.19
11103.15,5.86
11160.28,4.37
11217.41,4.3
11266.38,3.6
11307.19,3.53
11331.68,5.35
11348,5.47
11444.44,5.15
11502.31,5.06
11540.88,5.51
11598.75,4.32
11637.32,3.6
11695.19,5.26
11733.77,5.36
11791.63,5.72
11830.21,4.99
11868.78,5.33
11926.65,4.64
11965.23,4.16
12023.09,5.48
12061.67,3.7
12119.53,3.61
12177.4,5.04
12215.97,4.21
12273.84,3.18
12312.41,3.83
12370.28,4.06
12408.86,4.18
12466.72,3.67
12505.3,3.57
12563.16,4.48
