age,temp
126,28.4
147,28.6
169,29.2
190,28.7
212,28.7
233,28.5
255,27.9
276,28.1
298,28.3
319,28
341,28.5
362,29.1
384,28.8
405,28.4
448,28.2
470,28.5
491,28.7
502,29.6
513,28.3
534,28.7
577,29
620,28.1
663,28.5
706,28.9
749,28.8
771,28.6
792,28.4
835,28.4
878,29.9
921,29.1
964,28.9
1007,28.1
1039,29.4
1050,28.7
1093,28.7
1136,29.2
1179,28.6
1222,28.9
1265,29.5
1308,28.3
1351,28.6
1394,28.9
1437,28.5
1480,28.1
1523,27.9
1566,28.7
1577,28.9
1609,29.2
1652,28.9
1695,29.2
1738,28.5
1781,28.7
1824,28.5
1846,29
1867,29.2
1910,29
1953,29
1996,29.6
2039,29
2082,29.7
2114,28.8
2125,29.3
2168,29.7
2211,28.9
2254,29.5
2340,29.6
2383,28.4
2426,28.7
2469,28.7
2512,29.2
2555,29.2
2598,28
2641,29.6
2684,29.3
2727,29
2770,29.4
2813,28.5
2856,29.6
2899,29.1
2942,28.5
2985,28.5
3028,30
3071,29.3
3114,29
3157,28.5
3189,28.7
3200,28.7
3222,28.4
3287,28.7
3351,28.9
3416,28.6
3480,28.3
3545,28.8
3610,27.8
3674,28.4
3739,29.1
3803,28.8
3868,27.9
3932,28.7
3948,29.8
3997,28.9
4025,28.5
4045,28.7
4075,28.6
4100,28.7
4119,28.7
4184,29.3
4249,28.3
4313,29.3
4378,29
4442,29.2
4507,28.7
4555,29.6
4571,29.1
4603,28.7
4636,29.8
4700,30.2
4765,29
4829,29.3
4894,29.3
4958,29.3
5087,29
5152,28.9
5281,29.2
5346,29.7
5362,29.7
5410,29.5
5475,29
5539,29.6
5604,29.4
5668,30.2
5733,29.6
5765,29.6
5797,29.5
5862,30.1
5926,29
5991,29.4
6056,29.4
6120,28.4
6185,28.8
6249,29.1
6314,29.3
6378,28.6
6443,29.6
6507,29.2
6572,29.2
6636,30.2
6701,29.3
6765,29.6
6830,29.4
6895,29
6959,29.1
6975,30.1
7024,29.9
7088,28.7
7153,29.2
7217,29
7282,28.5
7346,29.1
7411,29.5
7475,29.5
7540,28.9
7604,29
7669,28.2
7733,29
7782,30
7798,28.7
7863,28.9
7927,30.1
7992,29.1
8056,29.2
8121,29.8
8185,29.3
8250,29
8314,29.7
8379,29.8
8443,29.8
8643,29.5
8708,29.3
8772,29.3
8902,28.7
8934,29.7
9031,29.3
9063,29.2
9095,29.1
9160,29.6
9192,29.1
9224,29.9
9353,28.9
9353,30
9418,29.2
9482,28.8
9595,29
9611,28.6
9676,29.6
9740,29.3
9805,28.9
9870,NaN
10092,28.5
10273,29.4
10454,28.7
10635,29.2
10816,29.2
10997,28.9
11179,28.4
11360,28.3
11541,28.6
11722,28.8
11903,27.9
12084,28.9
12265,28.7
12356,28.6
12446,28.5
12627,28.7
12809,27.8
12990,28
13171,28
13352,28.8
13533,28.2
13714,28.7
13895,28.9
14076,28.2
14697,28.5
14806,28
14914,27.2
15023,26.7
15131,27.6
15239,27.4
15348,28.4
15456,27.2
15564,27.1
15673,26.5
15781,26.8
15890,26.6
15998,26.7
16106,26.5
16215,27.4
16269,26.3
16323,26.7
16431,26.3
16540,26.5
16648,26
16756,26.9
16865,26.5
16973,26.1
17082,25.6
17190,26.1
17298,25.9
17407,26.2
17515,26.5
17623,26
17732,26.5
17840,26.3
17949,26.3
18057,26.6
18165,26.2
18274,26.4
18382,26.5
18490,26.2
18599,25.7
18707,26.3
18815,25.7
18924,26.4
18978,26.7
19032,25.9
19141,25.4
19249,25.9
19357,25.6
19466,26.6
19574,26
19682,26.5
19791,26.3
19899,27
20333,26.9
