age,temp
200,26.4
400,27.5
600,27.1
820,26.8
1030,27.8
1250,27
1460,28.3
1680,27.6
1890,27.3
2100,27.8
2320,28.3
2530,28.9
2750,28
2960,27.8
3310,28.5
3650,27.8
4000,28.3
4340,29.2
4690,27.7
5040,28.5
5380,27.3
5730,29.3
6120,28.9
6920,28.5
7310,27.8
7710,27.7
8110,26.6
8370,27.6
8630,27.5
8880,27.1
9140,26.5
9470,26.9
9800,27.5
10140,27.2
10470,27.6
10800,27.9
11130,27.6
11460,27.6
11690,27.7
12150,29.6
12380,30.3
12610,29.5
12840,27.4
13080,28
13360,27.9
13650,27.2
13940,26.1
14230,26.2
14520,26.1
14800,28
15130,28.4
15350,30.3
15630,28.8
15900,30.6
16180,29.7
16540,30.6
16890,29.1
17250,28.3
17610,27.4
17960,25.8
18320,25.6
18680,24.5
18790,24.3
18910,24.1
19040,24.1
19160,24.4
19290,24.7
19420,24.2
19550,24.5
19680,24.5
20290,25.2
20900,23.9
21500,23.8
22110,25
22720,24.6
