age,temp
10150,28.2
10470,28.2
10770,28
11050,27.9
11330,27.7
11620,27.4
11960,27.3
12310,27.2
12820,27.3
12990,27.4
13170,27.3
13340,27.4
13510,27.6
13680,27.6
13860,27.4
14030,27.4
14200,27.6
14370,27.4
14550,27
14710,26.9
14780,26.8
14850,26.9
14920,26.7
14990,27
15060,26.6
15130,26.6
15270,26.5
15410,26.7
15550,26.7
15690,26.7
15830,26.5
15970,26.4
16110,26.4
16250,26.4
16390,26.3
16530,26.3
16670,26.2
16810,26.3
16950,26.5
17090,26.8
17230,26.7
17370,26.7
17510,26.8
17650,26.8
17790,26.8
17930,26.9
18070,26.8
18210,26.8
18350,26.7
18490,26.8
18630,27
18770,26.9
18910,26.7
19050,26.7
