age,temp
100,-0.3137
200,-0.5228
300,-0.5302
400,-0.6801
500,-0.8709
600,-0.3041
700,-1.0021
800,0.1813
900,-0.4332
1000,-0.2617
1100,-0.2503
1200,0.2022
1300,0.0324
1400,-0.0206
1500,-0.3326
1600,-0.4355
1700,-0.3515
1800,-0.5379
1900,-0.1296
2000,-0.8843
2100,-0.2719
2200,-0.4375
2300,-1.2219
2400,-1.1967
2500,-0.7062
2600,-0.579
2700,-0.6618
2800,0.4415
2900,-0.1871
3000,-0.4225
3100,0.0732
3200,-0.9512
3300,-0.6195
3400,-0.6131
3500,0.112
3600,0.0021
3700,0.4258
3800,-0.1869
3900,-0.5957
4000,-0.226
4100,-0.5254
4200,-0.5226
4300,-0.4993
4400,-0.4787
4500,-0.0279
4600,-0.6163
4700,-0.412
4800,-0.9106
4900,-0.1424
5000,-0.463
5100,-0.5535
5200,-0.2075
5300,-0.3857
5400,-0.8928
5500,-1.1211
5600,-0.0431
5700,-0.5296
5800,0.1708
5900,-0.4995
6000,-0.4363
6100,-0.4068
6200,-0.4663
6300,-0.5168
6400,-0.6286
6500,-0.6718
6600,-0.8034
6700,-0.8004
6800,-1.2251
6900,-0.2282
7000,-0.6991
7100,-1.1004
7200,-1.748
7300,-0.6899
7400,-1.4872
7500,-1.0812
7600,-0.3864
7700,-0.9652
7800,-0.7021
7900,-0.728
8000,-1.4229
8100,-1.3641
8200,-1.5645
8300,-1.1418
8400,-1.2184
8500,-0.9145
8600,-0.7493
8700,-0.931
8800,-0.8914
8900,-0.7303
9000,-0.7383
9100,-1.0635
9200,-0.5882
9300,-0.6269
9400,-0.0815
9500,-0.5136
9600,-0.2794
9700,0.22
9800,-0.2821
9900,0.04
10000,0.0469
10100,-0.0806
10200,-0.3467
10300,-0.136
10400,-0.6338
10500,0.3588
10600,-0.6517
10700,-0.8164
10800,-1.1669
10900,-1.0158
11000,-0.728
11100,-1.6424
11200,-0.5697
11300,-0.4971
11400,-1.3192
11500,-0.7474
11600,-1.4966
11700,-0.9629
11800,-2.003
11900,-2.6549
12000,-2.7691
12100,-3.2113
12200,-3.0715
12300,-3.8244
12400,-3.8254
12500,-4.6956
12600,-5.0775
12700,-4.5585
12800,-4.7009
12900,-4.6079
