age,temp
200,26.39
400,27.47
600,27.13
820,26.82
1030,27.81
1250,26.95
1460,28.26
1680,27.55
1890,27.3
2100,27.8
2320,28.26
2530,28.85
2750,28.02
2960,27.78
3310,28.49
3650,27.81
4000,28.25
4340,29.24
4690,27.68
5040,28.45
5380,27.27
5730,29.28
6120,28.93
6920,28.47
7310,27.84
7710,27.72
8110,26.58
8370,27.63
8630,27.53
8880,27.11
9140,26.49
9470,26.91
9800,27.52
10140,27.23
10470,27.6
10800,27.9
11130,27.6
11460,27.56
11690,27.72
12150,29.57
12380,30.31
12610,29.47
12840,27.36
13080,28.01
13360,27.89
13650,27.19
13940,26.06
14230,26.15
14520,26.09
14800,27.97
