age,temp
30,25.2
90,25.1
331,25.8
392,24.9
572,25
1759,24.6
2470,24.6
3181,24.1
3536,24.5
4247,24.6
4454,24
4868,24.5
5075,24.9
5282,24.6
5489,24.5
5696,24.5
5903,24.6
6110,24.7
6317,24.5
6398,24.1
6479,24.6
6640,24.4
6721,24.3
6802,24.3
6883,24.4
6963,24.3
7044,24.1
7125,24.3
7267,23.9
7410,24.2
7695,23.9
7837,24.1
7980,24.1
8122,23.3
8264,24.5
8407,24.2
8507,23.8
8564,23.9
8621,23.7
8678,23.9
8735,24.2
8793,23.4
8850,23.9
8907,23.8
8964,24.3
9021,24
9083,24.4
9149,24
9215,24.7
9281,24.5
9347,24.8
9413,24.8
9479,24.6
9545,24.8
9611,24.3
9677,24.6
9797,25.1
9970,25
10316,24.3
10489,24.8
10663,24.6
10836,24.4
11009,24.6
11182,24.6
11355,24.5
11524,24.7
11688,24.7
11852,24.6
12015,24.5
12179,23.6
12343,22.6
12507,22.1
12671,22.1
12834,22.4
12998,22.2
13138,22.4
13254,22
13370,21.9
13485,22.7
13601,22.7
13717,22.7
13833,22.8
13949,23
14064,22.9
14180,22.4
14389,22.4
14690,22.4
14991,22.5
15292,23.2
15593,23.8
15895,23.5
16196,23.6
16497,23.3
16798,22.8
17099,22.7
17700,22.5
19498,22.7
