age,temp
442,14.6
463.64,15.3
485.28,15.64
506.92,15.74
528.56,15.73
550.2,16.07
571.84,16.03
593.48,15.98
615.12,15.83
636.76,16.01
658.4,16.12
680.04,16.23
701.68,16.13
723.32,16.27
766.6,16.17
788.24,16.2
809.87,16.4
831.51,16.58
853.15,16.34
874.79,16.45
896.43,16.37
918.07,16.55
939.71,16.61
961.35,16.6
982.99,16.64
1004.63,17
1026.27,16.92
1047.91,17.02
1069.55,17.12
1091.19,16.76
1112.83,16.82
1134.47,16.64
1156.11,16.94
1177.75,16.48
1242.67,16.36
1264.31,16.79
1285.95,16.86
1307.59,16.75
1329.23,16.75
1350.87,16.5
1372.51,16.5
1394.15,16.36
1415.79,16.41
1437.43,16.62
1459.06,16.93
1480.7,16.87
1502.34,16.77
1528.38,16.88
1557.34,17.04
1586.3,16.9
1615.26,16.97
1644.22,16.8
1673.18,17.17
1702.14,16.69
1731.11,17.09
1760.07,17.11
1789.03,16.92
1817.99,16.5
1846.95,16.62
1875.91,16.78
1904.87,16.89
1933.84,16.82
1962.8,16.79
1991.76,16.54
2020.72,16.95
2049.68,17.34
2078.64,17.2
2107.6,16.63
2136.57,16.95
2165.53,17.14
2194.49,17.1
2223.45,17.51
2252.41,17.55
2281.37,18.19
2310.33,17.22
2339.29,16.82
2368.26,17.04
2397.22,17.12
2426.18,17.27
2455.14,16.95
2513.06,17.52
2542.02,17.16
2570.99,17.63
2599.95,17.38
2628.91,17.6
2657.87,17.14
2686.83,17.58
2725.28,17.25
2801.66,17.61
2878.03,17.4
2954.41,17.88
3030.79,17.49
3107.17,18.21
3183.55,17.42
3259.93,17.62
3336.31,17.35
3412.69,18.1
3489.07,18.11
3565.45,18.23
3676.35,17.67
3810.25,18.5
3944.16,17.99
4078.07,17.85
4211.98,18.11
4345.89,17.84
4479.8,18.15
4613.71,18.64
4747.62,18.11
4881.53,17.94
5015.44,18.28
5149.35,17.97
5283.25,18
5417.16,17.63
5551.07,18
5684.98,18.6
5818.89,18.26
5952.8,18.42
6086.71,18.28
6220.62,18.31
6354.53,18.76
6488.44,18.44
6641,18.99
6806,19.46
6971,17.9
7136,18.57
7301,18.39
7466,18.63
7631,19.05
7796,18.74
7961,18.57
8126,18.24
8291,18.19
8456,18.39
8621,18.66
8800.72,19.38
9039.31,18.78
9277.9,19.26
9516.49,18.97
9755.08,19.29
9993.67,19.29
10232.3,19.08
10470.8,18.75
10646.1,18.1
10726.5,19.03
10806.8,19.06
10887.1,18.4
10967.5,18.39
11047.8,16.6
11128.1,18.02
11144.2,18.26
11160.3,18.31
11176.3,18.67
11192.4,18.29
11208.5,18.06
11224.5,18.38
11240.6,17.99
11256.7,17.9
11272.7,17.78
11288.8,17.78
11304.9,17.99
11320.9,17.77
11337,17.78
11353.1,17.73
11369.1,17.88
11385.2,18.02
11401.3,18.02
11417.3,17.65
11433.4,17.93
11449.5,17.51
11465.5,17.45
11481.6,17.32
11497.7,17.06
