age,temp
400,23.4
1300,22.9
2200,22.7
3200,23.7
4200,26
5700,26.3
8700,26.5
9700,25.8
10400,26
11000,25.3
11500,26.5
12000,26.7
12400,27.2
12800,26.1
13200,25.8
13600,25.1
14000,24.4
14300,24.6
14600,24.3
14800,23.8
15000,24.5
15100,22.3
15200,20.8
15300,22.1
15400,21.5
15500,21
15700,19.4
15800,20.4
16000,20
16300,19.1
16700,18.7
17200,19.3
17600,15.3
18000,19.5
18300,17.5
18500,14.7
18800,15.3
19100,15.6
19400,14.9
19700,17.3
20100,15.9
20500,15.1
20900,15
21300,13.5
21800,16.3
22400,16.8
22900,15.6
23500,16.2
24200,17.1
25000,15.3
25900,18.1
27000,18.1
28200,19
29400,17.9
30500,18.9
31500,18.1
32600,18.4
33600,16.9
