age,temp
20.93,24.95
312.25,27.55
428.78,26.96
457.91,24.96
516.17,25.04
545.3,24.77
574.43,26.51
720.69,27.37
773.37,26.55
826.05,26.44
878.73,25.2
931.4,25.66
1531.93,25.59
1742.64,25.52
1848,25.44
1953.35,26.74
2164.06,25.99
2374.77,25.52
2532.81,26.8
2585.48,24.51
2638.16,25.67
2685.68,26.3
2770.38,26.17
2939.78,24.48
3109.18,26.26
3193.88,26.44
3278.58,25.16
3363.28,26.51
3447.98,26.47
3541.11,27.2
3659.56,26.37
3778.01,26.41
3896.46,26.24
4074.14,25.91
4133.36,26.93
4488.71,26.78
4607.16,24.94
4722.11,26.01
4826.56,26.56
4931.01,28.03
4983.24,26.17
5035.46,26.88
5087.69,25.73
5139.91,27.33
5244.36,25.77
5348.81,25.68
5432.37,26.42
5536.82,25.81
5641.27,25.86
5745.73,26.48
5797.95,25.41
5850.18,27.14
5902.4,25.59
5954.63,26.62
6059.08,26.25
6163.53,25.67
6267.98,27.59
6372.43,26.21
6476.88,26.88
6581.33,26.07
6685.78,26.25
6790.23,26.3
6894.68,25.87
6935.41,25.74
6976.15,26.25
7016.89,23.8
7037.25,24.44
7077.99,23.47
7175.76,26.86
7350.69,25.87
7577.79,26.25
7696.43,25.66
7775.53,26.4
7854.63,26.1
7933.73,26.52
8091.93,26
8171.03,25.17
8250.12,26.67
8329.22,25.6
8408.32,26.56
8487.42,25.74
8566.52,25.92
8645.62,25.3
8803.82,24.79
8882.91,26.21
8962.01,24.17
9041.11,26.01
9120.21,26.12
9199.31,25.94
9278.41,25.75
9357.51,26.93
9436.61,26.5
9594.8,27.15
9673.9,26.73
9753,27.58
9886.18,25.6
9952.77,27.13
10019.36,26.69
10152.54,26.61
10219.13,25.92
10285.72,26.45
10352.31,25.46
10418.9,25.63
10538.76,24.44
10671.94,25.73
10738.53,27.2
10805.12,24.34
10871.71,25.63
10938.3,26.55
11071.48,23.83
11204.66,25.03
11271.25,26.61
11337.84,25.61
11404.43,25.53
11471.02,26.42
11604.2,24.56
11709.62,24.06
11757.69,25.62
11906.73,23.02
11954.81,24
12002.89,23.7
12050.97,23.79
12099.04,24.42
12147.12,22.9
12195.2,23.85
12243.28,23.27
12291.35,24.12
12387.51,22.87
12435.59,23.82
12483.67,23.42
12579.82,22.73
12627.9,24.11
12675.98,23.95
12858.67,25.47
13081.63,24
