age,temp
-50,9.43
0,9.47
150,9.96
250,10.07
350,10.18
450,9.82
550,9.98
650,9.59
750,9.13
850,10.26
950,9.93
1000,9.93
1075,9.67
1150,9.53
1225,9.93
1300,9.42
1375,9.71
1450,9.71
1525,9.96
1600,9.81
1675,9.46
1750,9.77
1825,9.95
1900,9.56
2000,8.97
2090,9.42
2180,9.06
2270,9.71
2360,9.39
2450,9.28
2540,9.31
2630,9.19
2720,8.7
2810,9.51
2900,9.26
3000,9.7
3083,8.87
3166,9.76
3249,9.42
3332,10.4
3415,9.62
3498,9.88
3581,9.35
3664,9.42
3747,9.8
3830,10.05
3913,9.69
4000,10.19
4058,9.99
4116,10.51
4174,9.73
4232,9.64
4290,10.24
4348,10.06
4406,10.27
4464,9.22
4522,9.54
4580,9.71
4638,9.77
4696,9.73
4754,9.53
4812,9.82
4870,9.71
4928,9.78
5002,10.06
5160,9.28
5260,9.44
5360,9.35
5460,10.07
5560,9.52
5670,9.74
5760,10.1
5860,10.16
5960,9.4
6060,10.31
6150,9.6
6240,10.47
6330,9.86
6420,10.06
6510,9.89
6600,10.13
6690,10.05
6780,10.26
6870,9.99
6960,9.14
7023,9.81
7086,10.04
7149,9.69
7212,10.29
7275,10.01
7338,10.4
7401,10.49
7464,10.98
7527,10.64
7590,10.46
7653,10.92
7716,10.59
7779,8.87
7842,10.41
7905,10.94
7968,10.28
8039,9.89
