age,temp
767,28.5
905,28.2
1181,27.2
1319,26.8
1457,27.2
1595,25.9
1733,26.5
1879,26.3
2034,26.7
2189,26.6
2343,26.8
2498,27.1
2652,27.1
2807,26.4
2962,27.3
3138,26.6
3323,26.3
3509,26.2
3694,27.2
3880,25.9
4069,26.6
4257,26.8
4446,26.9
4634,26.1
4823,27.4
5011,26.9
5221,26.8
5430,26.8
5640,27.4
5850,26.5
6060,26.8
6269,26.7
6479,26.2
6689,26.5
6898,27.1
7108,26.6
7318,27.5
7528,27.2
7737,26.9
7947,27.4
8282,27
8617,26.9
8953,26.8
9288,26.7
9623,26.8
9958,26.4
10293,27.2
10629,27.3
10964,27.3
11299,27.1
11509,27
11718,27
11928,27.1
12137,26.9
12221,26.6
12305,26.9
12388,26.7
12556,26.4
12640,27
12724,26.4
12807,26.1
12975,26
13036,25.9
13097,26.2
13158,26.3
13219,25.7
13280,25.9
13341,26.3
13402,25.6
13463,25.7
13524,26.1
13585,25.9
13708,26.2
13830,26.3
13953,25.2
14076,25.3
14199,26.2
14444,26.2
14567,25.6
14689,25.4
15048,26.3
15166,26.1
15401,26.4
15460,25.9
15519,26.1
15637,25.5
15755,26.2
16014,25.2
16143,26.1
16272,25.2
16343,25.9
16415,25.6
16486,25.9
16558,25.8
16629,25.5
16905,25.4
17181,24.8
17457,25.6
17590,25.1
17724,24.7
17857,25.4
17991,24.4
18124,24.3
18337,24.2
18550,23.9
18755,24.1
18961,24.4
19166,23.8
19372,24.1
19577,24.4
19783,24.8
19988,24.1
20193,23.5
20399,24.1
20604,24.5
20810,24.3
21015,23.6
21221,24.3
21426,24
21631,24.6
21837,24
22248,24.3
22453,23.5
22659,24.2
22864,24.5
23038,24.6
23387,25.2
23736,24.7
24084,25.1
24433,24.9
24781,25
25130,24.8
25478,23.7
25827,24.5
