age,temp
19,26.3
208,26.33
397,26.33
586,26.49
782,26.42
1052,26.55
1321,26.14
1590,26.16
1857,26.27
2105,25.97
2352,25.88
2599,25.97
2846,25.74
3094,26.35
3341,25.99
3588,25.96
3833,25.64
4055,25.51
4276,25.69
4497,25.75
4719,25.73
4940,25.92
5162,25.84
5383,26.03
5597,25.59
5743,25.9
5888,25.7
6034,25.92
6179,25.68
6325,26.05
6470,26.06
6616,26.11
6762,25.81
6907,25.76
7058,26.08
7211,25.74
7365,25.78
7509,25.61
7641,26.01
7773,25.91
7903,25.54
8018,25.49
8132,25.8
8247,26.08
8362,25.94
8477,26.02
8591,26.19
8706,25.82
8821,25.85
8936,26.22
9053,26.16
9222,25.64
9391,26
9560,25.92
9729,26.02
9898,25.93
10067,25.71
10236,25.62
10405,25.59
10572,25.42
10738,25.56
10905,25.58
11072,25.98
11207,26.11
11309,26.06
11623,26.11
11937,26.23
12251,25.99
12551,26
12734,25.85
12917,25.86
13100,25.82
13304,25.71
13591,25.77
13858,25.72
14125,25.73
14651,25.9
