age,temp
567,11.8
581,12.8
600,12.5
618,12.8
641,12.7
663,12.3
674,12.6
711,11.1
788,13
839,12.7
917,12.1
968,12
1026,11.7
1080,11.6
1116,10.9
1164,11.9
1225,11.1
1298,11.4
1347,12.1
1395,12
1468,11.8
1578,11.8
1639,10.5
1712,11
1761,12
1834,12.4
1870,12.6
1971,11.3
2082,12
2194,12.1
2306,12
2379,12.3
2452,12.4
2526,12.8
2599,12.5
2672,11.8
2745,12.1
2818,12.1
2891,12.1
2965,12.4
3023,12.5
3111,11.6
3184,11.6
3257,12.4
3331,12.6
3404,11.6
3477,11.5
3550,12.9
3623,11.3
3696,11.1
3768,11.3
3834,11.4
3900,12.1
3966,12.5
4019,11.5
4099,10.9
4138,11.9
4244,12.8
4323,11.8
4527,12.3
4576,11.8
4657,11.7
4739,11.2
4820,12
4902,11.7
4984,12.1
5065,12.5
5147,12.3
5228,11.8
5310,11.3
5375,12
5473,11.5
5554,11.5
5636,11.5
5717,12.1
5799,12.5
5881,11.7
5962,12.1
6044,12.4
6125,11.6
6190,11.7
6288,12
6354,12.3
6451,11.5
6517,12
6631,11.8
6712,11.3
6794,12.3
6876,12
6957,11.9
7039,11.5
7120,11.1
7202,10.4
7283,12
7365,10.7
7446,11.9
7528,12.2
7609,10.7
7691,10.7
7819,10.5
7948,10.4
8076,12.5
8204,11.9
8332,11.6
8461,13
8589,12.4
8717,12
8846,12.1
8974,12.6
9102,12
9231,12.2
9359,12.1
9487,11.7
9615,12.4
9795,12
9872,11.4
10000,12.2
10128,11.9
10256,12.3
10385,12.5
10513,11.9
10641,10
10770,11
10898,10.7
11026,12
11155,11.4
,
11155,10.5
11275,9.9
11394,8.9
11514,7.4
11633,7.2
11753,7.1
11849,7.3
11896,7.6
12066,7.5
12297,7.6
12584,8
12728,7.3
12872,7.5
13016,7.4
13146,8.2
13218,8.6
13290,8.4
13363,8.3
13435,7.6
13522,7.6
13638,7.8
13724,7.6
13826,7.4
13913,8.3
14014,8.5
14086,7.9
14151,8.5
14167,9.6
14180,8.3
14192,9.4
14203,9.5
14214,8.6
14226,8.5
14237,9.4
14248,9.3
14260,8.5
14271,8
14319,8.2
14371,8.9
14422,9.2
14487,8.2
14577,8.9
14629,8.8
14707,8.9
14745,9.3
14810,9
14875,9.1
14939,8.7
