age,temp
169.18,27.47
192.24,27.47
222.4,27.06
254.93,27.61
287.47,27.51
320,27.19
352.53,26.2
385.07,26.95
417.6,26.31
450.13,27.57
482.67,26.98
515.2,27.75
547.73,27.73
581.55,26.72
616.66,27.81
651.77,27.63
686.88,27.91
721.99,27.35
757.09,27.73
792.2,27.59
827.31,26.36
862.42,27.25
897.53,27.96
932.63,27.47
967.74,27.82
1002.85,27.56
1037.96,28.08
1073.06,27.39
1108.17,26.83
1143.28,27.22
1178.39,27.84
1213.5,27.47
1248.6,26.72
1283.71,27.14
1318.82,27.04
1353.93,27.65
1389.04,27.53
1424.14,27.74
1459.25,27.54
1494.36,26.98
1529.47,27.14
1564.58,26.9
1599.68,27.53
1634.79,27.06
1669.9,26.68
1705.01,27.48
1740.12,27.8
1775.22,28.12
1815.6,27.44
1857.74,27.86
1899.88,27.41
1942.02,27.5
1984.16,27.56
2026.3,27.81
2068.44,28.06
2110.58,26.97
2152.72,27.76
2194.86,27.86
2237,28.3
2279.14,26.89
2321.28,27.67
2363.42,27.69
2405.56,27.45
2447.7,27.71
2531.98,27.29
2574.12,27.91
2616.26,27.12
2658.4,28.05
2700.53,27.14
2742.67,27.31
2784.81,28.12
2869.09,27.28
2911.23,27.96
2953.37,27.49
2995.51,27.32
3037.65,27.42
3079.79,27.11
3121.93,27.76
3164.07,27.38
3206.21,27.34
3248.35,27.9
3290.49,27.24
3332.63,27.96
3374.77,27.75
3416.91,27.56
3459.05,27.46
3501.19,27.86
3543.33,27.65
3585.47,27.39
3627.6,28.66
3669.74,27.81
3711.88,27.71
3754.02,28.05
3796.16,27.92
3838.3,27
3880.44,27.63
3922.58,28.26
3964.72,27.63
4049,27.53
4091.14,27.82
4133.28,27.84
4175.42,27.93
4217.56,27.67
4259.7,27.76
4301.84,28.26
4343.98,28.18
4386.12,27.48
4428.26,27.38
4470.4,28.34
4512.53,27.46
4554.67,28.26
4596.81,27.55
4638.95,28.82
4681.09,27.84
4723.23,27.68
4765.37,27.97
4807.51,27.54
4849.65,27.4
4891.79,27.35
4933.93,27.81
4976.07,27.41
5018.21,27.85
5060.35,27.71
5102.49,26.98
5144.63,27.48
5186.77,27.14
5228.91,28.09
5271.05,28.67
5313.19,27.27
5355.33,28.45
5397.47,27.82
5444.64,26.55
5493.49,27.78
5542.35,27.04
5591.2,28.46
5640.05,27.34
5688.9,27.53
5737.76,27.21
5786.61,28.23
5835.46,27.26
5884.32,27.32
5933.17,26.93
5982.02,29.34
6030.88,27.68
6079.73,26.76
6128.58,27.4
6177.43,27.16
6226.29,28.52
6275.14,26.99
6323.99,26.93
6372.85,28.98
6421.7,27.36
6519.4,27.31
6568.26,29.39
6617.11,27.42
6665.96,27.53
6714.82,27.59
6812.52,27.28
6861.38,27.82
6910.23,27.24
6959.08,28.33
7007.93,28.05
7056.79,27.18
7154.49,28.79
7203.35,26.53
7252.2,28.08
7301.05,28.12
7349.9,28.71
7398.76,28.12
7447.61,28.35
7545.32,28.14
7594.17,27.58
7643.02,27.65
7691.88,27.57
7789.58,28.16
7838.43,27.74
7887.29,28.32
7984.99,28.09
8033.85,28.41
8082.7,28.17
8131.55,28.98
8180.4,27.86
8229.26,28.57
8278.11,27.37
8326.96,29.16
8375.82,27.28
8424.67,27.76
8473.52,28.2
8522.38,27.67
8571.23,27.62
8620.08,27.95
8668.93,27.56
8717.79,27.9
8756.72,28.96
8792.34,27.91
8827.96,27.91
8863.58,27.65
8899.2,28.01
8934.82,29.11
8970.44,28.66
9006.06,27.9
9077.31,27.96
9112.93,28.02
9148.55,28.68
9184.17,28.2
9219.79,26.91
9255.41,27.89
9291.03,28.01
9326.65,28.49
9362.27,27.53
9433.52,29.3
9469.14,27.37
9540.38,28.15
9576,28.9
9611.62,27.43
9682.86,27.4
9718.48,28.5
9754.11,27.86
9789.73,27.86
9825.35,27.64
9860.97,27.48
9896.59,27.17
9932.21,27.13
10003.45,27.21
10074.69,26.89
10110.32,28.45
10145.94,27.44
10181.56,27.02
10217.18,28.88
10252.8,27.12
10288.42,28.06
10324.04,27.89
10395.28,27.75
10432.35,27.45
10473.75,27.57
10515.15,28.14
10556.54,28.56
