age,temp
10301,14.1
10439,12.4
10577,12.3
10715,12.4
10852,12.2
10990,13.1
11128,12.1
11317,11.8
11506,12.6
11695,13.2
11884,12.3
12073,13.2
12619,12.1
12893,13.5
13166,11.4
13439,11.2
13540,11.6
13642,11
13743,10.6
13845,10.9
13946,10.5
14016,10.4
14086,11.7
14156,10.6
14226,10.4
14296,11.8
14462,15.3
14546,11.9
14629,12.6
14712,13.2
14928,11.3
15143,10.8
15359,13.2
15575,13.5
15790,11.8
16006,14.7
16222,11.6
16438,12.6
16653,12.6
16869,12.4
16898,11.9
16927,10.7
16956,12.4
16985,11.8
17014,14
17280,12.4
17546,12.9
17811,9.3
18077,9.5
18343,8.9
18430,8.8
18518,9.8
18605,9.4
18693,9.4
18780,8.7
18879,10.1
18979,9.8
19078,9.1
19178,10.7
19277,9.5
19312,9.4
19347,9
19381,8.1
19416,9.9
19451,9.4
19550,8.7
19650,9.9
19749,11.6
19849,10
19948,11.1
20065,10.5
20182,11
20299,11.3
20416,9.6
20533,10.1
20579,11
20625,10.6
20671,9.8
20717,10
20763,10.7
20813,8.9
20864,9.6
20914,9.8
20965,10
21015,9
21140,9
21265,10.2
21391,10.6
21516,9.5
21641,10
21766,9.9
21891,9.8
22017,10.9
22142,11.7
22267,10
22313,11.4
22359,11.2
22404,11.1
22450,10.6
22496,11.3
22791,11.7
22939,12.4
23087,12.2
23235,11.8
23382,10.6
23530,11.2
23678,9.7
23825,10.8
23973,11.4
24121,11.8
24269,9.5
24416,11.2
24564,9.4
24712,10.2
24952,10.6
25047,9.6
25143,11.9
25238,11.4
25619,11.5
25714,12
25809,12.4
25905,11.4
26095,NaN
