age,temp
142,26.4
284,26.4
375,25.8
466,26.3
558,26.5
649,26.4
722,25.6
832,26.8
923,25.5
1015,26.1
1106,26.6
1198,26.9
1299,26.3
1494,26.4
1689,27
1884,27.4
2078,27
2273,26.5
2468,26.7
2663,26.7
2805,27
2912,26.5
3020,26.7
3127,26.4
3191,25.4
3342,27.1
3500,26.1
3653,26.6
3883,25.9
4075,25.3
4266,25.3
4458,25.2
4650,25.1
4803,25
5033,25.7
5225,24.6
5417,25
5609,25.6
5800,25.4
5992,25
6222,24.7
6494,24.8
6730,24.3
7025,25
7262,26.9
7528,27.6
7882,25.7
8148,27.2
8554,26.8
9124,27.8
9745,23.9
10043,23.8
10455,22.4
10866,21.2
11277,19.5
11684,18.7
12152,18.3
12464,18.9
12932,20.7
13244,21.2
13634,19.4
14024,20.9
14253,22.1
14585,18.3
14890,15.9
15196,16.3
15451,14.6
15706,14.8
15961,14.1
16216,15.8
16505,17.7
16642,18.7
16983,18.9
17325,18.7
17667,16.9
18008,18.2
18350,16.2
18623,15.3
18960,16.3
19211,17.1
19461,15.5
19762,15.4
19962,17.3
20213,16.9
20463,16.4
20714,16
20964,15.9
21214,15.6
21540,14.9
21715,15.7
21979,15.1
22252,16.4
22525,15.3
22853,15.5
23071,15.2
23344,15.2
23672,16.1
23835,17.4
24163,16.8
24411,18.3
24643,20.2
24875,17.6
25107,17.7
25339,16.9
25571,17.1
25803,17.1
26035,16.8
26300,17.5
26335,18.7
26375,17.5
26436,18.2
26486,20
26536,18.6
26586,19.3
26617,18.5
