age,temp
141.75,26.4
283.5,26.43
374.92,25.83
466.34,26.33
557.77,26.51
649.19,26.35
722.33,25.6
832.03,26.84
923.45,25.5
1014.88,26.15
1106.3,26.6
1197.72,26.93
1299.47,26.26
1494.21,26.4
1688.94,27
1883.67,27.37
2078.41,26.96
2273.14,26.46
2467.87,26.67
2662.61,26.7
2804.9,26.96
2912.23,26.51
3019.57,26.68
3126.9,26.38
3191.3,25.43
3341.57,27.1
3499.54,26.1
3652.92,26.63
3883,25.9
4074.73,25.33
4266.46,25.34
4458.19,25.22
4649.92,25.11
4803.31,24.99
5033.38,25.66
5225.12,24.57
5416.85,24.96
5608.58,25.6
5800.31,25.39
5992.04,25.03
6222.12,24.67
6493.65,24.82
6729.96,24.35
7025.35,24.97
7261.65,26.85
7527.5,27.65
7881.96,25.69
8147.81,27.15
8554.29,26.82
9123.64,27.8
9744.74,23.87
10043.32,23.81
10454.68,22.4
10866.05,21.17
11277.41,19.47
11684.48,18.74
12152.39,18.34
12464.32,18.87
12932.23,20.67
13244.16,21.17
13634.08,19.36
14024,20.88
14253.35,22.13
14584.64,18.32
