age,temp
0,28.4
300,28
590,28
890,28.3
1190,28.3
1490,28.2
1780,28.2
2080,28.1
2380,28.1
2670,28.2
2970,28.1
3270,28.1
3570,28.1
3860,28.1
4160,28
4460,28
4750,28.2
5050,28.2
5350,27.9
5650,27.9
5920,27.8
6200,28.1
6460,27.6
6720,27.3
6970,27.8
7230,27.3
7480,27.6
7740,27.9
7990,27.5
8250,27.6
8510,27.6
8760,27.2
9020,27.3
9170,27.1
9320,27.2
9470,27
9630,27.2
9780,26.8
10400,26.7
10750,26.5
11460,26.6
11810,27.1
12160,26.8
12430,26.7
12660,26.2
12890,26.4
13120,26.2
13350,26
13570,25.9
14250,25.9
14680,25.9
15100,25.9
15530,26.1
15960,26.1
16390,26
16870,25.9
17370,25.6
17880,25.3
18390,24.7
18820,24.4
19200,24.7
19570,24.8
19950,24.9
20330,24.7
20700,25
21080,24.8
21450,24.8
21830,25.5
22210,24.9
22390,25.6
22580,25.1
22960,25.8
23330,25.5
23710,25.8
24090,25.3
24460,25.3
24840,25.5
25210,25.5
25590,25.4
25970,25.6
26340,25.2
26720,24.9
27070,24.8
27410,25.4
27750,25
28090,24.9
28780,25.3
