age,temp
867,16.9
1127,15.1
1647,15.1
1906,16.2
2166,16.8
2426,17.7
2946,16.5
3206,17
3465,18.6
3985,17.8
4201,18.1
4417,18.2
4849,18.3
5281,18.3
5669,16.8
5928,15.4
6144,16
6576,18.9
6792,18.2
7008,18.6
7440,18.3
7721,19.1
7819,19.2
8146,18.5
8309,18.8
8472,20.5
8799,19.7
8962,18.3
9125,18.7
9452,16.3
9615,19
9871,16.8
10382,18.8
10637,17.9
10893,17
11342,14.5
11558,13.3
11775,16
12208,12.3
12512,11
12642,12.9
13086,14.1
13321,14.4
13556,14.4
14026,12.7
14262,13.8
14497,14.2
14967,13.1
15202,14.5
15399,16.3
15680,12.2
15820,13.7
15961,13.6
16242,12.1
16523,10.7
16663,11.5
16803,11.3
17084,11.1
17365,12
17719,12.4
18073,12
18781,11.7
19135,11.6
20906,11.7
21260,11.2
21968,11.4
22322,11.1
22676,10.5
23738,9.4
24092,14.3
24517,15.2
