age,temp
-45,8.1
-17.92,8.66
9.17,7.91
26,8.03
32,7.56
36,8.26
40,7.74
44,7.56
52,8.36
56,7.82
102.75,8.62
118.33,8.21
149.5,8.79
196.25,8.29
243,8.28
289.6,8.29
336.2,8.85
382.8,8.75
398.33,8.3
444.93,8.71
491.53,8.8
538.13,8.34
553.67,8.64
600.27,9.07
646.87,8.5
693.47,8.86
709,8.84
743.8,8.59
778.6,8.74
801.8,8.92
856.07,8.74
907.86,8.9
1011.43,8.64
1115,8.39
1222.42,8.89
1329.84,8.25
1437.26,8.52
1544.68,8.05
1652.1,8.39
1759.52,7.97
1883.67,8.85
2012,8.63
2140.33,8.45
2397,8.05
2625.6,8.46
2854.2,8.81
3082.8,8.97
3311.4,8.43
3540,8.91
3712.6,8.51
3885.2,8.81
4057.8,7.71
4230.4,8.59
4403,7.61
4555.75,8.96
4708.5,8.4
4861.25,8.44
5014,8.97
5166.75,8.91
5319.5,9.35
5472.25,9.2
5625,8.8
5747.44,9.27
5869.89,8.71
5992.33,9.22
6114.78,9.23
6237.22,9.03
6359.67,8.63
6482.11,8.67
6604.56,9.08
6727,7.88
6872.43,8.32
7017.86,8.31
7163.29,8.95
7355.86,8.73
7475.71,8.96
7595.57,8.64
7715.43,8.76
7835.29,8.69
7895.21,8.27
7955.14,7.87
8015.07,8.26
8075,8.29
8132.04,8.55
8189.08,8.77
8246.13,8.31
8303.17,7.61
8417.25,7.29
8474.29,7.32
8531.33,8.34
8645.42,8.14
8759.5,7.66
8873.58,7.12
8987.67,7.19
9101.75,6.87
9215.83,7.13
9329.92,7.56
9444,7.56
9660.33,7.21
9876.67,7.42
10093,6.79
10391.8,6.8
10690.5,6.95
10989.3,7.24
11288,7
11559.3,7.26
11830.5,7.53
12101.8,7.27
12373,6.39
12563,6.45
