age,temp
767,28.54
905,28.2
1181,27.24
1319,26.8
1457,27.21
1595,25.9
1733,26.53
1879.31,26.27
2033.92,26.75
2188.54,26.63
2343.15,26.77
2497.77,27.08
2652.38,27.07
2807,26.38
2961.62,27.27
3137.87,26.57
3323.4,26.28
3508.94,26.24
3694.47,27.21
3880,25.92
4068.5,26.56
4257,26.82
4445.5,26.91
4634,26.11
4822.5,27.43
5011,26.95
5220.71,26.85
5430.43,26.77
5640.14,27.38
5849.86,26.51
6059.57,26.84
6269.29,26.66
6479,26.21
6688.71,26.46
6898.43,27.06
7108.14,26.61
7317.86,27.45
7527.57,27.21
7737.29,26.93
7947,27.41
8282.2,27.01
8617.4,26.95
8952.6,26.78
9287.8,26.67
9623,26.78
9958.2,26.43
10293.4,27.19
10628.6,27.3
10963.8,27.27
11299,27.14
11508.5,26.98
11718,26.99
11927.5,27.11
12137,26.91
12220.8,26.64
12304.6,26.9
12388.4,26.71
12556,26.42
12639.8,27.02
12723.6,26.39
12807.4,26.07
12975,26.01
13036,25.85
13097,26.19
13158,26.25
13219,25.67
13280,25.94
13341,26.3
13402,25.59
13463,25.66
13524,26.07
13585,25.89
13707.7,26.24
13830.4,26.26
13953.1,25.17
14075.8,25.33
14198.5,26.15
14443.9,26.23
14566.6,25.56
14689.3,25.36
