age,temp
60,26.1
690,26.4
1040,25.9
1390,26
1740,26
1880,26.4
2020,26.6
2090,26.1
2370,25.7
2440,25.1
2800,25.3
3130,24.9
3470,25.7
4140,25.7
4470,26.5
5150,26.5
5580,26.7
5750,27.3
5860,25.8
6010,26.3
6110,26.9
6180,27
6220,25.7
6400,25.8
6470,26.1
6540,26.6
6580,27.3
6760,27.6
6830,27.2
7300,26.9
7470,26.4
7550,26.1
7650,26
7840,26.4
8020,26.1
8200,25.8
8750,25.6
8930,26.8
9300,27.3
9480,26
9660,25.8
10030,27.3
10820,26.7
11000,26
11190,26.5
11510,25.9
11730,25.5
11910,25.3
12090,25
12270,26.1
12450,26.3
12520,25.6
12620,25.5
12680,25.2
12750,25.4
12780,26
12940,26.2
13100,25.1
13270,25.4
13430,25.5
13590,25.3
13920,25.9
14150,26.3
14380,25.7
14610,27
14840,26.5
15070,25.8
15290,24.7
15520,25.2
15730,24.4
15930,25.4
16110,24.2
16290,25.3
16470,25.1
16660,24.1
16840,24.4
17020,24.5
17200,24.1
17380,24.5
17560,24
17820,24.3
17890,23.7
17930,23.8
18000,24.1
18180,24.2
18290,24.2
18360,24.5
18440,24.7
18470,25.5
18540,25
18650,24.7
18830,24.1
19020,24.1
19150,25.4
19290,24.9
19420,24.7
19560,23.6
19700,24.1
19830,23.5
19970,23.6
20110,23.8
20240,23.2
20300,24.1
20350,24.6
20380,24.8
20520,23.9
20790,25.3
21200,25.7
21470,23.8
21620,23
21770,23.7
