age,temp
3130,27.9
4180,27.3
5920,27.6
6910,27.8
7200,27.6
7780,27.3
9530,27.8
9820,27.8
10120,27.8
10390,27.3
10530,27.6
10660,27.8
10800,28.3
11160,28.3
11530,27.7
11900,28
12260,27.8
12630,27.3
13000,26.8
13360,27.7
13730,27.5
13860,27.4
13980,26.9
14110,27.6
14240,27.4
14360,27.7
14490,27.4
14620,27.7
14750,28
14870,27.5
15000,27.6
15130,27.6
15380,27.6
15620,27.5
15850,26.8
16090,26.5
16330,26.5
16570,26.3
16800,26
17520,26.6
17750,26.3
18600,26
19210,25.9
19820,27.2
20430,26.8
21050,25.7
21660,26
22400,26.3
23140,26.3
25360,26.5
25880,26.3
26700,26.9
27520,27.1
29150,27
29970,26.8
30790,26.5
31610,26.6
32430,26
33250,27.1
34060,27.1
34880,27.1
35700,26.1
36520,26.1
37020,26
37530,25.6
38030,26.3
38530,26.5
39030,26.6
39540,26.3
40040,26.5
40540,26.9
41040,26.9
