age,temp
9720,25.2
10630,25.1
11540,25.5
11980,25.5
12410,25.7
12850,25.2
13170,25.3
13500,25.5
13760,24.8
14300,23.9
14830,24.2
15370,23
15430,23.4
15500,23.6
15730,24.5
15970,24.3
16210,23.7
16450,24.4
16680,24.8
16920,23.1
17160,23.2
17980,25.9
18800,24.5
19070,23.8
19340,23.6
19610,24.3
19880,24.7
20150,23.3
20410,22.7
20680,25.2
20950,24.2
21490,23.6
22030,23.3
22300,23.4
22840,23.3
