age,temp
553.8,9
607.7,6.9
625.7,8.2
733.5,8.1
769.4,6.6
985,6.6
1043.1,8.2
1159.2,7.7
1217.3,8.2
1449.6,10.7
1507.6,9
1565.7,10.7
1623.8,6
1739.9,7.5
1798,7.7
2199.3,7.6
2299.7,8.1
2400,8.2
2500.3,8.2
2701,8.6
2801.3,9.9
3202.7,9.3
3303,7.3
3403.3,9.2
3503.7,7
3669.7,6.6
3735.4,8.5
3866.9,8.8
3998.3,8.8
4064,10.7
4129.7,10
4195.4,8.1
4261.1,10.6
4392.6,8.9
4524,9.3
4679.1,8.4
4756.6,8.8
4834.2,8.7
4911.8,9.6
5066.9,9.2
5144.4,8.7
5377,9.6
5454.6,7.4
5532.1,8.4
5609.7,9.2
5687.2,7.4
5764.8,9
5842.4,8.2
5919.9,8.2
6075,9.1
6154.7,8.8
6234.4,9.2
6314.1,8.5
6473.4,8
6553.1,8.1
6632.8,8.5
6712.5,7.9
6871.9,8.4
6951.6,8.7
7031.2,7.5
7110.9,7.2
7270.3,8
7350,7.2
7451.4,6.6
7552.8,8.8
7654.2,8.6
7755.6,8.1
7806.3,8.1
7857,7.5
7937.6,7.5
8018.1,6.7
8179.3,6
8259.9,5.6
8340.4,6.6
8421,7.9
8501.6,7.5
8582.1,7.4
8662.7,7.6
8743.3,6.8
8823.9,7.7
8985,8.2
9065.6,7.6
9146.1,6.8
9226.7,6
9307.3,5.9
9387.9,6.3
9467.7,7.3
9547.3,5.9
9626.9,6.6
9786.1,8
9945.3,6.1
10024.9,7.3
10184.1,7
10343.3,7
10422.9,7.4
