age,temp
1160,17.4
1710,17.5
2250,17.7
2790,17.9
3340,18.1
3880,18.2
4430,18.4
4970,18.4
5510,18.6
6060,18.8
6600,18.9
7150,18.8
7690,19
8230,19.1
8780,19
9320,18.9
9870,18.9
10410,18.9
10740,18.9
11070,18.9
11400,18.9
11730,18.6
12060,18.4
12680,17.6
13010,18
13340,17.8
13670,17.7
14000,17.8
14330,17.2
14660,17.6
14950,17.2
15240,16.7
15520,16.6
15810,16.2
16100,15.2
16390,15.6
16670,15.6
16960,16.1
17020,15.6
17310,15.4
17590,15.8
17880,15.7
18170,15.7
18460,15.7
18740,15.2
19030,15.4
19300,14.9
19560,15.5
19830,15.7
20100,15.8
20180,15.7
20440,14.7
20710,14.7
20980,14.8
21240,14.6
21510,14.5
21780,14.2
22040,14.1
22310,14.2
22680,15.5
22950,15.4
23220,14.3
23750,14.8
24020,15.4
24280,15.6
24550,15.8
24800,15.5
25060,15.4
25310,15
25560,14.6
25820,14.7
26070,14.5
26320,14.1
26570,14.1
26830,14.3
27080,14.3
27330,14.3
27590,14.1
27840,13.5
28090,14.8
28350,14.8
28600,15.3
29030,14.8
29320,14.8
29610,14.9
29900,15.1
30420,15.6
30710,15
31000,14.8
31290,14.9
31490,15.3
31780,15.3
32070,15.1
32360,15
33580,15.5
33870,15.1
34160,15.2
34450,15.1
35060,15.2
35680,15.5
36290,15.5
36900,15.2
37520,15.1
38130,15.3
38740,14.8
39360,15.3
39970,15.3
40530,15.4
41080,14.8
