age,temp
112,28.7
372,28.6
629,29.1
858,29.2
1088,29.1
1317,28.5
1546,29.5
1775,29.3
2004,28.7
2233,28.1
2462,28.1
2691,27.9
2920,28
3150,27.8
3425,28.1
3701,27.9
4116,28.9
4461,28
4668,27.8
5152,27.6
5497,27.1
5842,27.9
6188,27.2
6533,27.4
6705,27.2
7223,27.4
7569,28.1
7914,27.9
8259,28
8605,27.8
8915,27.7
9054,27.7
9433,27.9
9744,27.2
10089,26.9
10435,27.8
10780,27.2
10987,28.1
11175,27.1
11468,27.5
11663,27.5
11955,27.5
12150,27.6
12443,26.9
12638,27.1
12930,27.8
13125,27.1
13420,26.7
13522,26.5
13927,26.4
14129,26.3
14433,26.2
14635,26.3
