age,temp
1050,27.4
1199,27.1
1348,27.7
1496,27.7
1645,27.5
1794,28.1
1943,27.8
2091,27.2
2240,28.3
2389,27.7
2538,27.5
2686,28
2835,28.2
2984,27.9
3133,28.2
3281,27.4
3430,27.5
3590,27.8
3749,27.8
3909,27.7
4068,28.1
4228,28.2
4547,27.9
4866,28.2
5026,27.9
5185,27.1
5345,27.5
5823,28
6142,29
6462,27.9
6781,28.2
6940,27.9
7100,27.8
7259,27.9
7419,27.9
7578,27.9
7738,27.9
7898,28.2
8057,27.5
8217,27.8
8376,28.5
8536,28.2
8695,27.5
8855,27.3
9014,28.3
9174,28.4
9334,28.1
9493,27.8
9653,28.6
9812,28.4
10291,27.5
10610,27.5
10893,27.4
11176,27.6
11459,27.3
11772,27
12117,27.2
12289,26.4
12633,26.4
12806,26.2
12978,26.9
13150,26.5
13288,26.6
13322,26.6
13494,27.5
13632,26.6
13667,27.3
13839,26.7
13977,27.1
14011,26.6
14321,26.4
14356,25.7
14666,26.3
14700,26
14826,25.4
14840,26.1
14966,26.1
15106,25.9
15386,26.9
15526,26.1
15666,26.2
15806,25.7
15946,26.3
16086,25.6
16226,26
16506,25.4
17066,25
17346,24.7
17626,24.6
18186,24.6
18746,24.7
19026,24.7
19586,24.9
19866,25.1
20146,25.4
20426,24.7
21266,25.2
21546,26.3
21686,25.7
21826,26.2
22106,26.4
