age,temp
1200,24.1
1700,24.8
2000,24.4
2300,23.9
2600,24.6
3100,23.6
3400,24.3
3700,23.6
4000,24.2
4500,24
4800,24.4
5000,24
5300,24.6
5800,24
6100,24.3
6300,23.9
6600,24
7100,24.4
7300,24.3
7600,24.4
7800,24.4
8300,24.8
8500,24.1
8800,24.2
9000,24.3
9500,24.8
9700,24.4
9900,24.7
10200,25.2
10600,24.8
10800,24.5
11100,24.7
11300,25.6
11700,24.8
12000,24.4
12200,24
12400,24
12800,24
13000,23.7
13200,24.2
13500,24.1
13900,23.9
14100,24.6
14300,24.3
14500,23.2
14900,24.7
15100,24.1
15300,24.2
15500,24.3
15900,24.2
16100,24.4
16300,23.5
16500,23.9
16900,23.2
17100,22
17300,22.9
17500,23.6
17700,23.4
17900,23.9
18100,23.4
18200,22.8
18400,22.6
18600,23.2
18800,22.5
19000,22.5
19200,22.7
19400,21.7
19600,23
19800,21.4
20000,22.5
20100,22.6
20300,21.8
20500,22.6
20700,22.9
20900,23.4
21100,22.8
21300,22.8
21500,22.1
21700,23.1
21800,22.3
22000,21.9
22200,21.7
22400,21.7
22600,22.2
22800,22.1
23000,22.9
23100,22.6
23300,23.3
23500,23.7
23700,23.5
23900,23.4
24100,23.5
24300,22.5
24500,23.2
24700,22.7
24800,22.7
24900,22
25100,22.3
25300,22.6
25500,21.7
25700,22.7
25900,22.1
26100,22.6
26300,23.9
26500,22.4
26700,21.9
26900,22.2
27100,22
27300,22
27500,21.9
27600,21.8
27800,22.3
28000,22.3
28200,22.7
28400,23.2
28600,22.5
28800,22.7
29000,21.5
29300,22.6
29500,23.6
29700,22.3
29900,22.5
30100,22.5
30300,21.9
30500,22.7
30700,22.7
30900,22.2
31100,22.9
31300,23.3
31600,23.4
31800,22.3
32000,23.1
32200,23.2
32400,23
32600,23.1
32900,21.9
33100,23.4
33300,23
33500,22.8
33800,21.4
34000,22.5
34200,22.5
34400,23.6
34700,22.6
34900,22.7
35100,22.6
35400,23.1
35600,23
35900,23.2
36100,23.1
36300,23.6
36600,22.9
36800,23.6
37100,23.6
37300,23.1
37600,22.5
37800,23
38100,22.6
38400,22
38600,21.8
38900,21.9
39100,21.6
39400,22.4
39700,22.4
39900,22.9
40200,21.4
40500,21.9
40700,21.7
41000,22.2
41300,22.4
41600,22.2
41900,21.9
42200,22.4
42400,22.9
42700,22.7
43000,22.6
43300,22.9
43600,22.1
43900,22.8
44200,23.4
44500,22.6
44800,22.6
45100,23.6
45400,23.1
45700,23.9
46100,23.1
46500,23.2
46700,23.4
46900,22.6
47200,23.4
47400,23.6
47600,23.4
47900,23.4
48100,23
48300,22.5
48500,22.6
48800,23.2
49000,22.8
49200,22.6
49500,23
49700,22.8
49900,22.5
50200,22.6
50400,22.7
50600,22.4
50900,23.6
51100,23.2
51300,23.1
51600,23.3
51800,23.5
52000,23.2
52200,22.9
52500,23.3
52700,21.9
52900,21.9
53200,22.5
53400,22.8
53600,23
53900,22.7
54100,24
54300,23.8
54600,22.7
54800,23
55000,22.2
55200,23
55500,22.6
55700,22.3
55900,22.8
56200,22.8
56400,22.5
56600,21.8
56900,22.3
57100,22.5
57300,22.6
57600,22.3
57800,22.3
58000,22.1
58300,22.5
58500,22.6
58700,22.2
58900,23
59200,23
59400,22.4
59600,22.8
59900,23.4
60100,23.9
60300,22.7
60600,23
60800,22.7
61000,23.5
61300,23.4
61500,22.3
61700,22.5
61900,23.3
62200,21.7
62400,22.7
62600,22.9
62900,22.1
63100,22.3
63300,22.9
63600,23
63800,23.2
64000,22.2
64300,23.1
64500,22.5
64700,23
65000,-999
65200,21.6
65400,22.7
65600,21.7
65900,22.4
66100,22.2
66300,21.5
66600,-999
66800,22.9
67000,-999
67300,22.3
67500,22
67700,23.1
68000,21.8
68200,22.5
68400,22.7
68700,22.4
68900,22.6
69100,-999
69300,21.7
69600,22.3
69800,22
70000,23.5
70300,22.4
70500,22.7
70800,22.6
71200,21.8
71500,22.8
71900,23.3
72200,22.9
72600,23
72900,-999
73300,-999
73600,23.3
74000,22.8
74300,22.9
74700,22.5
75000,23.4
75300,23.8
75700,23.3
76000,23.3
76400,23
76700,22.6
77100,23.3
77400,22.7
77800,23.3
78100,22.4
78500,23.2
78800,22.6
79200,23.4
79500,23.2
79800,23.8
80200,23.1
80500,23.3
80900,23.6
81200,23.9
81600,24.3
81900,24
82300,23.9
82600,24.4
83000,23.7
83300,24.8
83600,23.7
84000,24
84300,23.4
84700,23.6
85000,-999
85400,23.4
85700,22.8
86100,22.1
86400,22.8
86800,22.5
87100,-999
87500,23.4
87800,22.8
88300,-999
88900,23
89400,-999
89900,23.6
90500,23.5
91000,24.4
91500,22.6
92100,23
92600,-999
93100,22.4
93700,23.5
94200,24
94800,23.8
95300,23.7
95800,23.2
96400,24
96900,23.8
97400,23.9
98000,23.9
98500,24.1
99000,23.5
99600,24.1
100100,23.5
100600,24.1
101200,24.5
101700,24.2
102200,23.5
102800,23.8
103300,25
103800,23.8
104400,23.8
104900,24.5
105400,23.4
106000,24.2
106500,23.6
107100,24.9
107600,24.3
108100,24.2
108700,22.8
109200,24.7
109700,23.8
110300,24.4
110800,-999
111300,24.9
111900,25.4
112400,23.5
113000,23.9
113500,23.8
114100,24.6
114700,24.7
115200,24.7
115800,25.4
116300,25.5
116900,24.7
117500,24.1
118000,25.2
118600,25.4
119200,25.4
119700,25
120300,26.5
120900,26.3
121400,25.9
122000,26.3
122500,25.6
123100,26.3
123700,26.5
124200,25.8
124800,25.5
125400,26.7
125900,26.4
126500,27
127100,28.1
127600,27.2
128200,27
128700,26.9
129300,26.8
129900,27.2
130400,26.2
131000,25.5
131600,26.6
132100,26.1
132700,24.6
133300,25.5
133800,25.6
134400,25.4
135100,24.9
