age,temp
1660,22.7
2435,21.8
2822,22.5
3209,22.2
3674,22.4
3984,22.4
4371,22.3
4758,21.8
5145,22
5533,22
5920,21.9
6282,21.6
6643,21.6
7438,21.8
7728,21.7
8089,21.7
8451,21.5
8957,21.9
9174,22.1
9572,22.2
9897,22
10331,22.3
10620,22.7
10986,21.5
11352,22.5
11718,22
12085,22.1
12524,23.1
12890,21.9
12936,21.8
13027,21.6
13180,22
13409,22
13637,22.8
13820,22
14161,21.8
14388,21.6
14728,21.4
15012,22.7
15296,22.5
15580,22.5
16139,22.4
16585,22
17256,22.6
17814,21.5
18373,22
19490,21.8
20165,21.4
20614,20.9
21064,21.1
22863,20.9
23987,22.1
25111,21.1
26236,22.3
27360,20.6
27835,20.7
28310,21.2
