Proxy depth,UK'37,Published temperature,Published age,Marine04 age,Marine09 age,Age model error,,14C depth,Material,14C age,14C error,忖R,Marine04 age,,,Marine09 age,,
(cm),,(～C),(yr BP),(yr BP),(yr BP),"(yr, 1考)",,(cm),,(yr BP),"(yr, 1考)",(yr),median (yr BP),2考 lower (yr BP),2考 upper (yr BP),median (yr BP),2考 lower (yr BP),2考 upper (yr BP)
801.3,0.319,8.2,51457,NaN,NaN,NaN,,,,,,,,,,,,
803.3,0.308,7.9,51759,NaN,NaN,NaN,,,,,,,,,,,,
805.3,0.317,8.2,52060,NaN,NaN,NaN,,,,,,,,,,,,
807.3,0.326,8.4,52361,NaN,NaN,NaN,,,,,,,,,,,,
809.3,0.332,8.6,52663,NaN,NaN,NaN,,,,,,,,,,,,
811.3,0.339,8.8,52964,NaN,NaN,NaN,,,,,,,,,,,,
813.3,0.341,8.9,53265,NaN,NaN,NaN,,,,,,,,,,,,
815.3,0.342,8.9,53567,NaN,NaN,NaN,,,,,,,,,,,,
817.3,0.334,8.7,53868,NaN,NaN,NaN,,,,,,,,,,,,
823.3,0.335,8.7,54772,NaN,NaN,NaN,,,,,,,,,,,,
825.3,0.331,8.6,55074,NaN,NaN,NaN,,,,,,,,,,,,
827.3,0.328,8.5,55375,NaN,NaN,NaN,,,,,,,,,,,,
829.3,0.333,8.7,55677,NaN,NaN,NaN,,,,,,,,,,,,
831.3,0.372,9.8,55978,NaN,NaN,NaN,,,,,,,,,,,,
833.3,0.366,9.6,56118,NaN,NaN,NaN,,,,,,,,,,,,
835.3,0.336,8.7,56259,NaN,NaN,NaN,,,,,,,,,,,,
837.3,0.349,9.1,56399,NaN,NaN,NaN,,,,,,,,,,,,
839.3,0.354,9.3,56540,NaN,NaN,NaN,,,,,,,,,,,,
841.3,0.354,9.3,56680,NaN,NaN,NaN,,,,,,,,,,,,
843.3,0.345,9.0,56821,NaN,NaN,NaN,,,,,,,,,,,,
845.3,0.335,8.7,56961,NaN,NaN,NaN,,,,,,,,,,,,
847.3,0.362,9.5,57101,NaN,NaN,NaN,,,,,,,,,,,,
849.3,0.345,9.0,57242,NaN,NaN,NaN,,,,,,,,,,,,
851.3,0.354,9.3,57382,NaN,NaN,NaN,,,,,,,,,,,,
853.3,0.348,9.1,57523,NaN,NaN,NaN,,,,,,,,,,,,
857.3,0.355,9.3,57804,NaN,NaN,NaN,,,,,,,,,,,,
859.3,0.347,9.1,57944,NaN,NaN,NaN,,,,,,,,,,,,
863.3,0.381,10.1,58225,NaN,NaN,NaN,,,,,,,,,,,,
865.3,0.366,9.6,58365,NaN,NaN,NaN,,,,,,,,,,,,
867.3,0.388,10.3,58506,NaN,NaN,NaN,,,,,,,,,,,,
869.3,0.393,10.4,58646,NaN,NaN,NaN,,,,,,,,,,,,
871.3,0.390,10.3,58786,NaN,NaN,NaN,,,,,,,,,,,,
873.3,0.399,10.6,58927,NaN,NaN,NaN,,,,,,,,,,,,
875.3,0.405,10.8,59067,NaN,NaN,NaN,,,,,,,,,,,,
877.3,0.388,10.3,59208,NaN,NaN,NaN,,,,,,,,,,,,
879.3,0.415,11.1,59348,NaN,NaN,NaN,,,,,,,,,,,,
881.3,0.385,10.2,59489,NaN,NaN,NaN,,,,,,,,,,,,
883.3,0.390,10.3,59629,NaN,NaN,NaN,,,,,,,,,,,,
885.3,0.418,11.1,59769,NaN,NaN,NaN,,,,,,,,,,,,
887.3,0.385,10.2,59910,NaN,NaN,NaN,,,,,,,,,,,,
889.3,0.374,9.9,60050,NaN,NaN,NaN,,,,,,,,,,,,
891.3,0.393,10.4,60191,NaN,NaN,NaN,,,,,,,,,,,,
893.3,0.362,9.5,60331,NaN,NaN,NaN,,,,,,,,,,,,
895.3,0.398,10.6,60472,NaN,NaN,NaN,,,,,,,,,,,,
897.3,0.397,10.5,60612,NaN,NaN,NaN,,,,,,,,,,,,
899.3,0.377,10.0,60752,NaN,NaN,NaN,,,,,,,,,,,,
901.3,0.413,11.0,60893,NaN,NaN,NaN,,,,,,,,,,,,
903.3,0.349,9.1,61033,NaN,NaN,NaN,,,,,,,,,,,,
905.3,0.457,12.3,61174,NaN,NaN,NaN,,,,,,,,,,,,
907.3,0.401,10.6,61314,NaN,NaN,NaN,,,,,,,,,,,,
909.3,0.354,9.3,61455,NaN,NaN,NaN,,,,,,,,,,,,
911.3,0.348,9.1,61595,NaN,NaN,NaN,,,,,,,,,,,,
913.3,0.371,9.8,61735,NaN,NaN,NaN,,,,,,,,,,,,
915.3,0.409,10.9,61876,NaN,NaN,NaN,,,,,,,,,,,,
917.3,0.364,9.6,62016,NaN,NaN,NaN,,,,,,,,,,,,
919.3,0.373,9.8,62157,NaN,NaN,NaN,,,,,,,,,,,,
921.3,0.427,11.4,62297,NaN,NaN,NaN,,,,,,,,,,,,
923.3,0.355,9.3,62438,NaN,NaN,NaN,,,,,,,,,,,,
925.3,0.375,9.9,62578,NaN,NaN,NaN,,,,,,,,,,,,
927.3,0.381,10.1,62718,NaN,NaN,NaN,,,,,,,,,,,,
929.3,0.361,9.5,62859,NaN,NaN,NaN,,,,,,,,,,,,
931.3,0.364,9.6,62999,NaN,NaN,NaN,,,,,,,,,,,,
933.3,0.361,9.5,63140,NaN,NaN,NaN,,,,,,,,,,,,
935.3,0.362,9.5,63280,NaN,NaN,NaN,,,,,,,,,,,,
937.3,0.362,9.5,63421,NaN,NaN,NaN,,,,,,,,,,,,
939.3,0.363,9.5,63561,NaN,NaN,NaN,,,,,,,,,,,,
943.3,0.354,9.3,63842,NaN,NaN,NaN,,,,,,,,,,,,
949.3,0.353,9.2,64263,NaN,NaN,NaN,,,,,,,,,,,,
953.3,0.345,9.0,64544,NaN,NaN,NaN,,,,,,,,,,,,
957.3,0.377,10.0,64825,NaN,NaN,NaN,,,,,,,,,,,,
961.3,0.346,9.0,65106,NaN,NaN,NaN,,,,,,,,,,,,
963.3,0.348,9.1,65246,NaN,NaN,NaN,,,,,,,,,,,,
965.3,0.381,10.1,65387,NaN,NaN,NaN,,,,,,,,,,,,
967.3,0.359,9.4,65527,NaN,NaN,NaN,,,,,,,,,,,,
969.3,0.427,11.4,65667,NaN,NaN,NaN,,,,,,,,,,,,
971.3,0.378,10.0,65808,NaN,NaN,NaN,,,,,,,,,,,,
973.3,0.380,10.0,65948,NaN,NaN,NaN,,,,,,,,,,,,
975.3,0.366,9.6,66089,NaN,NaN,NaN,,,,,,,,,,,,
977.3,0.368,9.7,66229,NaN,NaN,NaN,,,,,,,,,,,,
979.3,0.310,8.0,66370,NaN,NaN,NaN,,,,,,,,,,,,
981.3,0.349,9.1,66510,NaN,NaN,NaN,,,,,,,,,,,,
985.3,0.353,9.2,66791,NaN,NaN,NaN,,,,,,,,,,,,
987.3,0.313,8.1,66931,NaN,NaN,NaN,,,,,,,,,,,,
989.3,0.299,7.6,67072,NaN,NaN,NaN,,,,,,,,,,,,
991.3,0.312,8.0,67212,NaN,NaN,NaN,,,,,,,,,,,,
993.3,0.299,7.7,67353,NaN,NaN,NaN,,,,,,,,,,,,
995.3,0.317,8.2,67493,NaN,NaN,NaN,,,,,,,,,,,,
997.3,0.293,7.5,67633,NaN,NaN,NaN,,,,,,,,,,,,
999.3,0.302,7.7,67774,NaN,NaN,NaN,,,,,,,,,,,,
1001.3,0.300,7.7,67914,NaN,NaN,NaN,,,,,,,,,,,,
1003.3,0.330,8.6,68055,NaN,NaN,NaN,,,,,,,,,,,,
1005.3,0.340,8.9,68195,NaN,NaN,NaN,,,,,,,,,,,,
1007.3,0.320,8.3,68336,NaN,NaN,NaN,,,,,,,,,,,,
1009.3,0.300,7.7,68476,NaN,NaN,NaN,,,,,,,,,,,,
1011.3,0.280,7.1,68616,NaN,NaN,NaN,,,,,,,,,,,,
1013.3,0.290,7.4,68757,NaN,NaN,NaN,,,,,,,,,,,,
1015.3,0.310,8.0,68897,NaN,NaN,NaN,,,,,,,,,,,,
1017.3,0.310,8.0,69038,NaN,NaN,NaN,,,,,,,,,,,,
1019.3,0.310,8.0,69178,NaN,NaN,NaN,,,,,,,,,,,,
1021.3,0.310,8.0,69318,NaN,NaN,NaN,,,,,,,,,,,,
1023.3,0.310,8.0,69459,NaN,NaN,NaN,,,,,,,,,,,,
1025.3,0.290,7.4,69599,NaN,NaN,NaN,,,,,,,,,,,,
1027.3,0.280,7.1,69740,NaN,NaN,NaN,,,,,,,,,,,,
1029.3,0.310,8.0,69880,NaN,NaN,NaN,,,,,,,,,,,,
1031.3,0.310,8.0,70021,NaN,NaN,NaN,,,,,,,,,,,,
1033.3,0.320,8.3,70161,NaN,NaN,NaN,,,,,,,,,,,,
1035.3,0.320,8.3,70301,NaN,NaN,NaN,,,,,,,,,,,,
1037.3,0.310,8.0,70442,NaN,NaN,NaN,,,,,,,,,,,,
1039.3,0.300,7.7,70582,NaN,NaN,NaN,,,,,,,,,,,,
1041.3,0.300,7.7,70723,NaN,NaN,NaN,,,,,,,,,,,,
1043.3,0.298,7.6,70863,NaN,NaN,NaN,,,,,,,,,,,,
1045.3,0.290,7.4,71004,NaN,NaN,NaN,,,,,,,,,,,,
1047.3,0.265,6.6,71144,NaN,NaN,NaN,,,,,,,,,,,,
1051.3,0.261,6.5,71425,NaN,NaN,NaN,,,,,,,,,,,,
1053.3,0.260,6.5,71565,NaN,NaN,NaN,,,,,,,,,,,,
1055.3,0.251,6.2,71706,NaN,NaN,NaN,,,,,,,,,,,,
1057.3,0.273,6.9,71846,NaN,NaN,NaN,,,,,,,,,,,,
1059.3,0.293,7.5,71987,NaN,NaN,NaN,,,,,,,,,,,,
1061.3,0.317,8.2,72127,NaN,NaN,NaN,,,,,,,,,,,,
1063.3,0.333,8.6,72296,NaN,NaN,NaN,,,,,,,,,,,,
1065.3,0.332,8.6,72466,NaN,NaN,NaN,,,,,,,,,,,,
1067.3,0.321,8.3,72635,NaN,NaN,NaN,,,,,,,,,,,,
1069.3,0.335,8.7,72804,NaN,NaN,NaN,,,,,,,,,,,,
1071.3,0.329,8.5,72974,NaN,NaN,NaN,,,,,,,,,,,,
1073.3,0.307,7.9,73143,NaN,NaN,NaN,,,,,,,,,,,,
1075.3,0.299,7.6,73312,NaN,NaN,NaN,,,,,,,,,,,,
1077.3,0.298,7.6,73481,NaN,NaN,NaN,,,,,,,,,,,,
1079.3,0.301,7.7,73651,NaN,NaN,NaN,,,,,,,,,,,,
1081.3,0.292,7.4,73820,NaN,NaN,NaN,,,,,,,,,,,,
1083.3,0.304,7.8,73989,NaN,NaN,NaN,,,,,,,,,,,,
1085.3,0.315,8.1,74159,NaN,NaN,NaN,,,,,,,,,,,,
1087.3,0.308,7.9,74328,NaN,NaN,NaN,,,,,,,,,,,,
1089.3,0.315,8.1,74497,NaN,NaN,NaN,,,,,,,,,,,,
1091.3,0.315,8.1,74666,NaN,NaN,NaN,,,,,,,,,,,,
1093.3,0.322,8.3,74836,NaN,NaN,NaN,,,,,,,,,,,,
1095.3,0.331,8.6,75005,NaN,NaN,NaN,,,,,,,,,,,,
1097.3,0.339,8.8,75174,NaN,NaN,NaN,,,,,,,,,,,,
1099.3,0.324,8.4,75344,NaN,NaN,NaN,,,,,,,,,,,,
1101.3,0.332,8.6,75513,NaN,NaN,NaN,,,,,,,,,,,,
1103.3,0.341,8.9,75682,NaN,NaN,NaN,,,,,,,,,,,,
1105.3,0.333,8.6,75851,NaN,NaN,NaN,,,,,,,,,,,,
1107.3,0.345,9.0,76021,NaN,NaN,NaN,,,,,,,,,,,,
1109.3,0.328,8.5,76190,NaN,NaN,NaN,,,,,,,,,,,,
1111.3,0.332,8.6,76359,NaN,NaN,NaN,,,,,,,,,,,,
1113.3,0.335,8.7,76529,NaN,NaN,NaN,,,,,,,,,,,,
1115.3,0.336,8.7,76698,NaN,NaN,NaN,,,,,,,,,,,,
1117.3,0.328,8.5,76867,NaN,NaN,NaN,,,,,,,,,,,,
1119.3,0.326,8.4,77037,NaN,NaN,NaN,,,,,,,,,,,,
1121.3,0.325,8.4,77206,NaN,NaN,NaN,,,,,,,,,,,,
1123.3,0.326,8.4,77375,NaN,NaN,NaN,,,,,,,,,,,,
1125.3,0.329,8.5,77544,NaN,NaN,NaN,,,,,,,,,,,,
1127.3,0.331,8.6,77714,NaN,NaN,NaN,,,,,,,,,,,,
1129.3,0.324,8.4,77883,NaN,NaN,NaN,,,,,,,,,,,,
1131.3,0.320,8.3,78052,NaN,NaN,NaN,,,,,,,,,,,,
1133.3,0.327,8.5,78222,NaN,NaN,NaN,,,,,,,,,,,,
1135.3,0.337,8.8,78391,NaN,NaN,NaN,,,,,,,,,,,,
1137.3,0.327,8.5,78560,NaN,NaN,NaN,,,,,,,,,,,,
1139.3,0.326,8.4,78729,NaN,NaN,NaN,,,,,,,,,,,,
1141.3,0.344,9.0,78899,NaN,NaN,NaN,,,,,,,,,,,,
1143.3,0.342,8.9,79068,NaN,NaN,NaN,,,,,,,,,,,,
1145.3,0.359,9.4,79237,NaN,NaN,NaN,,,,,,,,,,,,
1147.3,0.350,9.1,79407,NaN,NaN,NaN,,,,,,,,,,,,
1149.3,0.367,9.7,79576,NaN,NaN,NaN,,,,,,,,,,,,
1151.3,0.373,9.8,79745,NaN,NaN,NaN,,,,,,,,,,,,
1153.3,0.375,9.9,79914,NaN,NaN,NaN,,,,,,,,,,,,
1155.3,0.372,9.8,80084,NaN,NaN,NaN,,,,,,,,,,,,
1157.3,0.389,10.3,80253,NaN,NaN,NaN,,,,,,,,,,,,
1159.3,0.398,10.6,80422,NaN,NaN,NaN,,,,,,,,,,,,
1163.3,0.412,11.0,80761,NaN,NaN,NaN,,,,,,,,,,,,
1167.3,0.420,11.2,81100,NaN,NaN,NaN,,,,,,,,,,,,
1171.3,0.429,11.5,81438,NaN,NaN,NaN,,,,,,,,,,,,
1175.3,0.440,11.8,81777,NaN,NaN,NaN,,,,,,,,,,,,
1179.3,0.433,11.6,82115,NaN,NaN,NaN,,,,,,,,,,,,
1183.3,0.441,11.8,82454,NaN,NaN,NaN,,,,,,,,,,,,
1187.3,0.432,11.5,82792,NaN,NaN,NaN,,,,,,,,,,,,
1191.3,0.429,11.5,83131,NaN,NaN,NaN,,,,,,,,,,,,
1195.3,0.431,11.5,83470,NaN,NaN,NaN,,,,,,,,,,,,
1203.3,0.442,11.8,84147,NaN,NaN,NaN,,,,,,,,,,,,
1207.3,0.408,10.9,84485,NaN,NaN,NaN,,,,,,,,,,,,
1211.3,0.404,10.7,84824,NaN,NaN,NaN,,,,,,,,,,,,
1215.3,0.398,10.6,85163,NaN,NaN,NaN,,,,,,,,,,,,
1219.3,0.387,10.2,85501,NaN,NaN,NaN,,,,,,,,,,,,
1223.3,0.380,10.0,85840,NaN,NaN,NaN,,,,,,,,,,,,
1227.3,0.363,9.5,86178,NaN,NaN,NaN,,,,,,,,,,,,
1233.3,0.338,8.8,86686,NaN,NaN,NaN,,,,,,,,,,,,
1239.3,0.308,7.9,87194,NaN,NaN,NaN,,,,,,,,,,,,
1245.3,0.299,7.6,87702,NaN,NaN,NaN,,,,,,,,,,,,
1251.3,0.315,8.1,88210,NaN,NaN,NaN,,,,,,,,,,,,
1257.3,0.320,8.3,88718,NaN,NaN,NaN,,,,,,,,,,,,
1263.3,0.304,7.8,89226,NaN,NaN,NaN,,,,,,,,,,,,
1269.3,0.291,7.4,89733,NaN,NaN,NaN,,,,,,,,,,,,
1275.3,0.271,6.8,90241,NaN,NaN,NaN,,,,,,,,,,,,
1281.3,0.280,7.1,90749,NaN,NaN,NaN,,,,,,,,,,,,
1287.3,0.286,7.3,91257,NaN,NaN,NaN,,,,,,,,,,,,
1293.3,0.280,7.1,91765,NaN,NaN,NaN,,,,,,,,,,,,
1299.3,0.277,7.0,92273,NaN,NaN,NaN,,,,,,,,,,,,
1305.3,0.294,7.5,92781,NaN,NaN,NaN,,,,,,,,,,,,
1311.3,0.320,8.3,93289,NaN,NaN,NaN,,,,,,,,,,,,
1317.3,0.300,7.7,93796,NaN,NaN,NaN,,,,,,,,,,,,
1323.3,0.288,7.3,94304,NaN,NaN,NaN,,,,,,,,,,,,
1329.3,0.309,7.9,94812,NaN,NaN,NaN,,,,,,,,,,,,
1335.3,0.290,7.4,95320,NaN,NaN,NaN,,,,,,,,,,,,
1341.3,0.306,7.8,95828,NaN,NaN,NaN,,,,,,,,,,,,
1355.3,0.419,11.2,97013,NaN,NaN,NaN,,,,,,,,,,,,
1361.3,0.343,8.9,97521,NaN,NaN,NaN,,,,,,,,,,,,
1367.3,0.353,9.2,98029,NaN,NaN,NaN,,,,,,,,,,,,
1373.3,0.370,9.7,98537,NaN,NaN,NaN,,,,,,,,,,,,
1377.3,0.374,9.8,98875,NaN,NaN,NaN,,,,,,,,,,,,
1383.3,0.392,10.4,99383,NaN,NaN,NaN,,,,,,,,,,,,
1389.3,0.399,10.6,99891,NaN,NaN,NaN,,,,,,,,,,,,
1395.3,0.386,10.2,100399,NaN,NaN,NaN,,,,,,,,,,,,
1401.3,0.364,9.6,100907,NaN,NaN,NaN,,,,,,,,,,,,
1405.3,0.379,10.0,101245,NaN,NaN,NaN,,,,,,,,,,,,
1409.3,0.358,9.4,101584,NaN,NaN,NaN,,,,,,,,,,,,
1413.3,0.384,10.2,101922,NaN,NaN,NaN,,,,,,,,,,,,
1417.3,0.393,10.4,102261,NaN,NaN,NaN,,,,,,,,,,,,
1421.3,0.455,12.2,102600,NaN,NaN,NaN,,,,,,,,,,,,
1425.3,0.387,10.2,102938,NaN,NaN,NaN,,,,,,,,,,,,
1429.3,0.418,11.2,103277,NaN,NaN,NaN,,,,,,,,,,,,
1433.3,0.411,10.9,103615,NaN,NaN,NaN,,,,,,,,,,,,
1437.3,0.405,10.8,103954,NaN,NaN,NaN,,,,,,,,,,,,
1441.3,0.410,10.9,104293,NaN,NaN,NaN,,,,,,,,,,,,
1445.3,0.392,10.4,104631,NaN,NaN,NaN,,,,,,,,,,,,
1449.3,0.396,10.5,104970,NaN,NaN,NaN,,,,,,,,,,,,
1453.3,0.388,10.3,105440,NaN,NaN,NaN,,,,,,,,,,,,
1457.3,0.384,10.2,106043,NaN,NaN,NaN,,,,,,,,,,,,
1461.3,0.366,9.6,106646,NaN,NaN,NaN,,,,,,,,,,,,
1465.3,0.325,8.4,107249,NaN,NaN,NaN,,,,,,,,,,,,
1467.3,0.314,8.1,107550,NaN,NaN,NaN,,,,,,,,,,,,
1469.3,0.328,8.5,107852,NaN,NaN,NaN,,,,,,,,,,,,
1471.3,0.312,8.0,108153,NaN,NaN,NaN,,,,,,,,,,,,
1473.3,0.331,8.6,108455,NaN,NaN,NaN,,,,,,,,,,,,
1475.3,0.348,9.1,108756,NaN,NaN,NaN,,,,,,,,,,,,
1477.3,0.311,8.0,109058,NaN,NaN,NaN,,,,,,,,,,,,
1479.3,0.314,8.1,109359,NaN,NaN,NaN,,,,,,,,,,,,
1481.3,0.317,8.2,109660,NaN,NaN,NaN,,,,,,,,,,,,
1483.3,0.328,8.5,109962,NaN,NaN,NaN,,,,,,,,,,,,
1485.3,0.323,8.4,110263,NaN,NaN,NaN,,,,,,,,,,,,
1487.3,0.317,8.2,110565,NaN,NaN,NaN,,,,,,,,,,,,
1489.3,0.311,8.0,110866,NaN,NaN,NaN,,,,,,,,,,,,
1491.3,0.325,8.4,111168,NaN,NaN,NaN,,,,,,,,,,,,
1493.3,0.323,8.3,111469,NaN,NaN,NaN,,,,,,,,,,,,
1495.3,0.321,8.3,111770,NaN,NaN,NaN,,,,,,,,,,,,
1497.3,0.315,8.1,112072,NaN,NaN,NaN,,,,,,,,,,,,
1499.3,0.342,8.9,112373,NaN,NaN,NaN,,,,,,,,,,,,
1501.3,0.320,8.3,112675,NaN,NaN,NaN,,,,,,,,,,,,
1503.3,0.326,8.4,112976,NaN,NaN,NaN,,,,,,,,,,,,
1505.3,0.326,8.4,113278,NaN,NaN,NaN,,,,,,,,,,,,
1507.3,0.351,9.2,113579,NaN,NaN,NaN,,,,,,,,,,,,
1509.3,0.376,9.9,113880,NaN,NaN,NaN,,,,,,,,,,,,
1511.3,0.384,10.1,114182,NaN,NaN,NaN,,,,,,,,,,,,
1513.3,0.403,10.7,114483,NaN,NaN,NaN,,,,,,,,,,,,
1515.3,0.425,11.3,114785,NaN,NaN,NaN,,,,,,,,,,,,
1517.3,0.439,11.8,115086,NaN,NaN,NaN,,,,,,,,,,,,
1519.3,0.446,12.0,115388,NaN,NaN,NaN,,,,,,,,,,,,
1521.3,0.451,12.1,115689,NaN,NaN,NaN,,,,,,,,,,,,
1523.3,0.464,12.5,115990,NaN,NaN,NaN,,,,,,,,,,,,
1525.3,0.458,12.3,116292,NaN,NaN,NaN,,,,,,,,,,,,
1527.3,0.453,12.2,116593,NaN,NaN,NaN,,,,,,,,,,,,
1529.3,0.440,11.8,116895,NaN,NaN,NaN,,,,,,,,,,,,
1531.3,0.449,12.1,117196,NaN,NaN,NaN,,,,,,,,,,,,
1533.3,0.458,12.3,117498,NaN,NaN,NaN,,,,,,,,,,,,
1535.3,0.473,12.8,117799,NaN,NaN,NaN,,,,,,,,,,,,
1537.3,0.461,12.4,118100,NaN,NaN,NaN,,,,,,,,,,,,
1539.3,0.478,12.9,118402,NaN,NaN,NaN,,,,,,,,,,,,
1541.3,0.474,12.8,118703,NaN,NaN,NaN,,,,,,,,,,,,
1543.3,0.458,12.3,119005,NaN,NaN,NaN,,,,,,,,,,,,
1545.3,0.455,12.2,119306,NaN,NaN,NaN,,,,,,,,,,,,
1547.3,0.481,13.0,119608,NaN,NaN,NaN,,,,,,,,,,,,
1549.3,0.461,12.4,119909,NaN,NaN,NaN,,,,,,,,,,,,
1551.3,0.469,12.7,120210,NaN,NaN,NaN,,,,,,,,,,,,
1553.3,0.474,12.8,120512,NaN,NaN,NaN,,,,,,,,,,,,
1555.3,0.487,13.2,120813,NaN,NaN,NaN,,,,,,,,,,,,
1557.3,0.492,13.3,121115,NaN,NaN,NaN,,,,,,,,,,,,
1559.3,0.491,13.3,121416,NaN,NaN,NaN,,,,,,,,,,,,
1561.3,0.493,13.4,121718,NaN,NaN,NaN,,,,,,,,,,,,
1563.3,0.493,13.3,122019,NaN,NaN,NaN,,,,,,,,,,,,
1565.3,0.500,13.6,122321,NaN,NaN,NaN,,,,,,,,,,,,
1567.3,0.504,13.7,122622,NaN,NaN,NaN,,,,,,,,,,,,
1569.3,0.544,14.9,122923,NaN,NaN,NaN,,,,,,,,,,,,
1571.3,0.524,14.3,123225,NaN,NaN,NaN,,,,,,,,,,,,
1573.3,0.531,14.5,123526,NaN,NaN,NaN,,,,,,,,,,,,
1575.3,0.530,14.4,123828,NaN,NaN,NaN,,,,,,,,,,,,
1577.3,0.535,14.6,124129,NaN,NaN,NaN,,,,,,,,,,,,
1579.3,0.544,14.9,124431,NaN,NaN,NaN,,,,,,,,,,,,
1581.3,0.541,14.8,124732,NaN,NaN,NaN,,,,,,,,,,,,
1583.3,0.563,15.4,125033,NaN,NaN,NaN,,,,,,,,,,,,
1585.3,0.575,15.8,125335,NaN,NaN,NaN,,,,,,,,,,,,
1587.3,0.573,15.7,125636,NaN,NaN,NaN,,,,,,,,,,,,
1589.3,0.573,15.7,125938,NaN,NaN,NaN,,,,,,,,,,,,
1591.3,0.537,14.6,126239,NaN,NaN,NaN,,,,,,,,,,,,
1595.3,0.579,15.9,126842,NaN,NaN,NaN,,,,,,,,,,,,
1597.3,0.565,15.5,127143,NaN,NaN,NaN,,,,,,,,,,,,
1601.3,0.559,15.3,127746,NaN,NaN,NaN,,,,,,,,,,,,
1603.3,0.549,15.0,128048,NaN,NaN,NaN,,,,,,,,,,,,
1605.3,0.536,14.6,128349,NaN,NaN,NaN,,,,,,,,,,,,
1607.3,0.521,14.2,128651,NaN,NaN,NaN,,,,,,,,,,,,
1609.3,0.523,14.2,128952,NaN,NaN,NaN,,,,,,,,,,,,
1611.3,0.512,13.9,129253,NaN,NaN,NaN,,,,,,,,,,,,
1613.3,0.502,13.6,129555,NaN,NaN,NaN,,,,,,,,,,,,
1615.3,0.492,13.3,129856,NaN,NaN,NaN,,,,,,,,,,,,
1617.3,0.456,12.3,130158,NaN,NaN,NaN,,,,,,,,,,,,
1619.3,0.462,12.4,130459,NaN,NaN,NaN,,,,,,,,,,,,
1621.3,0.439,11.8,130761,NaN,NaN,NaN,,,,,,,,,,,,
1623.3,0.437,11.7,131062,NaN,NaN,NaN,,,,,,,,,,,,
1625.3,0.432,11.6,131363,NaN,NaN,NaN,,,,,,,,,,,,
1627.3,0.431,11.5,131665,NaN,NaN,NaN,,,,,,,,,,,,
1629.3,0.420,11.2,131966,NaN,NaN,NaN,,,,,,,,,,,,
1631.3,0.414,11.0,132268,NaN,NaN,NaN,,,,,,,,,,,,
1633.3,0.400,10.6,132569,NaN,NaN,NaN,,,,,,,,,,,,
1635.3,0.425,11.4,132871,NaN,NaN,NaN,,,,,,,,,,,,
1637.3,0.398,10.6,133172,NaN,NaN,NaN,,,,,,,,,,,,
1663.3,0.366,9.6,136192,NaN,NaN,NaN,,,,,,,,,,,,
1665.3,0.346,9.0,136343,NaN,NaN,NaN,,,,,,,,,,,,
1667.3,0.350,9.1,136495,NaN,NaN,NaN,,,,,,,,,,,,
1669.3,0.342,8.9,136647,NaN,NaN,NaN,,,,,,,,,,,,
1671.3,0.346,9.0,136798,NaN,NaN,NaN,,,,,,,,,,,,
1673.3,0.356,9.3,136950,NaN,NaN,NaN,,,,,,,,,,,,
1675.3,0.344,9.0,137102,NaN,NaN,NaN,,,,,,,,,,,,
1677.3,0.341,8.9,137253,NaN,NaN,NaN,,,,,,,,,,,,
1679.3,0.306,7.9,137405,NaN,NaN,NaN,,,,,,,,,,,,
1681.3,0.332,8.6,137557,NaN,NaN,NaN,,,,,,,,,,,,
1683.3,0.324,8.4,137708,NaN,NaN,NaN,,,,,,,,,,,,
1685.3,0.310,8.0,137860,NaN,NaN,NaN,,,,,,,,,,,,
1691.3,0.332,8.6,138315,NaN,NaN,NaN,,,,,,,,,,,,
1697.3,0.329,8.5,138770,NaN,NaN,NaN,,,,,,,,,,,,
1703.3,0.322,8.3,139225,NaN,NaN,NaN,,,,,,,,,,,,
1709.3,0.332,8.6,139680,NaN,NaN,NaN,,,,,,,,,,,,
1715.3,0.351,9.2,140135,NaN,NaN,NaN,,,,,,,,,,,,
1721.3,0.358,9.4,140589,NaN,NaN,NaN,,,,,,,,,,,,
1727.3,0.366,9.6,141044,NaN,NaN,NaN,,,,,,,,,,,,
1733.3,0.373,9.8,141499,NaN,NaN,NaN,,,,,,,,,,,,
1739.3,0.359,9.4,141954,NaN,NaN,NaN,,,,,,,,,,,,
1745.3,0.346,9.0,142409,NaN,NaN,NaN,,,,,,,,,,,,
1751.3,0.346,9.0,142864,NaN,NaN,NaN,,,,,,,,,,,,
1757.3,0.352,9.2,143319,NaN,NaN,NaN,,,,,,,,,,,,
1763.3,0.350,9.1,143774,NaN,NaN,NaN,,,,,,,,,,,,
1769.3,0.382,10.1,144229,NaN,NaN,NaN,,,,,,,,,,,,
1775.3,0.404,10.7,144684,NaN,NaN,NaN,,,,,,,,,,,,
1781.3,0.375,9.9,145139,NaN,NaN,NaN,,,,,,,,,,,,
1787.3,0.350,9.1,145594,NaN,NaN,NaN,,,,,,,,,,,,
1793.3,0.365,9.6,146049,NaN,NaN,NaN,,,,,,,,,,,,
1797.3,0.368,9.7,146352,NaN,NaN,NaN,,,,,,,,,,,,
1809.3,0.386,10.2,147262,NaN,NaN,NaN,,,,,,,,,,,,
1815.3,0.396,10.5,147717,NaN,NaN,NaN,,,,,,,,,,,,
1823.3,0.399,10.6,148323,NaN,NaN,NaN,,,,,,,,,,,,
1827.3,0.407,10.8,148626,NaN,NaN,NaN,,,,,,,,,,,,
