Proxy depth,Mg/Ca,Published temperature,Published age,Marine04 age,Marine09 age,Age model error,,14C depth,Material,14C age,14C error,忖R,Marine04 age,,,Marine09 age,,
(cm),(mmol/mol),(～C),(yr BP),(yr BP),(yr BP),"(yr, 1考)",,(cm),,(yr BP),"(yr, 1考)",(yr),median (yr BP),2考 lower (yr BP),2考 upper (yr BP),median (yr BP),2考 lower (yr BP),2考 upper (yr BP)
1775,3.751,25.44,167556,NaN,NaN,NaN,,,,,,,,,,,,
1780,4.038,26.26,168407,NaN,NaN,NaN,,,,,,,,,,,,
1785,3.921,25.93,169259,NaN,NaN,NaN,,,,,,,,,,,,
1790,4.030,26.24,170111,NaN,NaN,NaN,,,,,,,,,,,,
1795,3.569,24.89,170963,NaN,NaN,NaN,,,,,,,,,,,,
1798,3.722,25.35,171474,NaN,NaN,NaN,,,,,,,,,,,,
1802,3.776,25.51,172156,NaN,NaN,NaN,,,,,,,,,,,,
1805,4.218,26.74,172667,NaN,NaN,NaN,,,,,,,,,,,,
1810,3.738,25.4,173519,NaN,NaN,NaN,,,,,,,,,,,,
1815,3.898,25.87,174370,NaN,NaN,NaN,,,,,,,,,,,,
1820,3.651,25.14,175222,NaN,NaN,NaN,,,,,,,,,,,,
1825,3.903,25.88,176074,NaN,NaN,NaN,,,,,,,,,,,,
1830,3.632,25.08,176926,NaN,NaN,NaN,,,,,,,,,,,,
1835,3.462,24.55,177778,NaN,NaN,NaN,,,,,,,,,,,,
1840,3.572,24.9,178630,NaN,NaN,NaN,,,,,,,,,,,,
1845,3.617,25.04,179481,NaN,NaN,NaN,,,,,,,,,,,,
1850,3.383,24.29,180333,NaN,NaN,NaN,,,,,,,,,,,,
1855,3.228,23.77,181185,NaN,NaN,NaN,,,,,,,,,,,,
1860,3.600,24.98,182037,NaN,NaN,NaN,,,,,,,,,,,,
1865,3.351,24.19,182889,NaN,NaN,NaN,,,,,,,,,,,,
1870,3.613,25.02,183741,NaN,NaN,NaN,,,,,,,,,,,,
1875,3.378,24.28,184593,NaN,NaN,NaN,,,,,,,,,,,,
1880,4.082,26.38,185444,NaN,NaN,NaN,,,,,,,,,,,,
1885,3.908,25.9,186296,NaN,NaN,NaN,,,,,,,,,,,,
1890,3.734,25.39,187148,NaN,NaN,NaN,,,,,,,,,,,,
1895,4.107,26.45,188000,NaN,NaN,NaN,,,,,,,,,,,,
1900,4.312,26.99,189160,NaN,NaN,NaN,,,,,,,,,,,,
1905,4.100,26.43,190320,NaN,NaN,NaN,,,,,,,,,,,,
1910,4.042,26.27,191480,NaN,NaN,NaN,,,,,,,,,,,,
1915,3.858,25.75,192640,NaN,NaN,NaN,,,,,,,,,,,,
1920,4.427,27.28,193800,NaN,NaN,NaN,,,,,,,,,,,,
1925,4.437,27.31,194960,NaN,NaN,NaN,,,,,,,,,,,,
1930,5.010,28.66,196120,NaN,NaN,NaN,,,,,,,,,,,,
1935,4.678,27.89,197280,NaN,NaN,NaN,,,,,,,,,,,,
1940,5.050,28.74,198440,NaN,NaN,NaN,,,,,,,,,,,,
1945,4.048,26.29,199600,NaN,NaN,NaN,,,,,,,,,,,,
1948,4.328,27.03,200296,NaN,NaN,NaN,,,,,,,,,,,,
1952,3.760,25.47,201224,NaN,NaN,NaN,,,,,,,,,,,,
1955,3.766,25.48,201920,NaN,NaN,NaN,,,,,,,,,,,,
1960,3.859,25.76,203080,NaN,NaN,NaN,,,,,,,,,,,,
1965,3.594,24.96,204240,NaN,NaN,NaN,,,,,,,,,,,,
1970,3.705,25.3,205400,NaN,NaN,NaN,,,,,,,,,,,,
1975,3.645,25.12,206560,NaN,NaN,NaN,,,,,,,,,,,,
1980,3.856,25.75,207720,NaN,NaN,NaN,,,,,,,,,,,,
1985,3.533,24.77,208880,NaN,NaN,NaN,,,,,,,,,,,,
1990,4.117,26.47,210040,NaN,NaN,NaN,,,,,,,,,,,,
1995,4.344,27.07,211200,NaN,NaN,NaN,,,,,,,,,,,,
2000,4.332,27.04,212360,NaN,NaN,NaN,,,,,,,,,,,,
2005,4.143,26.54,213520,NaN,NaN,NaN,,,,,,,,,,,,
2010,4.092,26.41,214680,NaN,NaN,NaN,,,,,,,,,,,,
2015,4.665,27.86,215840,NaN,NaN,NaN,,,,,,,,,,,,
2020,4.579,27.66,217000,NaN,NaN,NaN,,,,,,,,,,,,
2025,4.145,26.55,219000,NaN,NaN,NaN,,,,,,,,,,,,
2030,4.413,27.25,221000,NaN,NaN,NaN,,,,,,,,,,,,
2035,4.229,26.77,223000,NaN,NaN,NaN,,,,,,,,,,,,
2040,4.742,28.04,223593,NaN,NaN,NaN,,,,,,,,,,,,
2045,4.439,27.31,224185,NaN,NaN,NaN,,,,,,,,,,,,
2050,4.032,26.24,224778,NaN,NaN,NaN,,,,,,,,,,,,
2055,3.857,25.75,225370,NaN,NaN,NaN,,,,,,,,,,,,
2060,3.770,25.5,225963,NaN,NaN,NaN,,,,,,,,,,,,
2065,4.039,26.26,226556,NaN,NaN,NaN,,,,,,,,,,,,
2070,4.068,26.34,227148,NaN,NaN,NaN,,,,,,,,,,,,
2075,3.943,25.99,227741,NaN,NaN,NaN,,,,,,,,,,,,
2080,4.389,27.19,228333,NaN,NaN,NaN,,,,,,,,,,,,
2085,3.841,25.7,228926,NaN,NaN,NaN,,,,,,,,,,,,
2090,4.202,26.7,229519,NaN,NaN,NaN,,,,,,,,,,,,
2095,3.435,24.46,230111,NaN,NaN,NaN,,,,,,,,,,,,
2098,3.663,25.18,230467,NaN,NaN,NaN,,,,,,,,,,,,
2102,3.797,25.58,230941,NaN,NaN,NaN,,,,,,,,,,,,
2105,3.874,25.8,231296,NaN,NaN,NaN,,,,,,,,,,,,
2115,3.787,25.55,232481,NaN,NaN,NaN,,,,,,,,,,,,
2120,3.772,25.5,233074,NaN,NaN,NaN,,,,,,,,,,,,
2125,4.153,26.57,233667,NaN,NaN,NaN,,,,,,,,,,,,
2130,4.236,26.79,234259,NaN,NaN,NaN,,,,,,,,,,,,
2135,4.011,26.18,234852,NaN,NaN,NaN,,,,,,,,,,,,
2140,4.222,26.75,235444,NaN,NaN,NaN,,,,,,,,,,,,
2145,4.479,27.41,236037,NaN,NaN,NaN,,,,,,,,,,,,
2150,4.428,27.28,236630,NaN,NaN,NaN,,,,,,,,,,,,
2155,4.516,27.5,237222,NaN,NaN,NaN,,,,,,,,,,,,
2160,5.080,28.81,237815,NaN,NaN,NaN,,,,,,,,,,,,
2165,5.810,30.3,238407,NaN,NaN,NaN,,,,,,,,,,,,
2170,5.650,29.99,239000,NaN,NaN,NaN,,,,,,,,,,,,
2175,4.902,28.41,239591,NaN,NaN,NaN,,,,,,,,,,,,
2180,4.248,26.82,240182,NaN,NaN,NaN,,,,,,,,,,,,
2185,4.210,26.72,240773,NaN,NaN,NaN,,,,,,,,,,,,
2190,4.052,26.3,241364,NaN,NaN,NaN,,,,,,,,,,,,
2195,3.823,25.65,241955,NaN,NaN,NaN,,,,,,,,,,,,
2200,4.159,26.59,242545,NaN,NaN,NaN,,,,,,,,,,,,
2205,3.899,25.87,243136,NaN,NaN,NaN,,,,,,,,,,,,
2210,3.888,25.84,243727,NaN,NaN,NaN,,,,,,,,,,,,
2215,4.070,26.36,244318,NaN,NaN,NaN,,,,,,,,,,,,
2220,5.970,30.6,246682,NaN,NaN,NaN,,,,,,,,,,,,
2225,5.300,29.28,245500,NaN,NaN,NaN,,,,,,,,,,,,
2230,4.419,27.26,252346,NaN,NaN,NaN,,,,,,,,,,,,
2235,3.694,25.27,246682,NaN,NaN,NaN,,,,,,,,,,,,
2280,3.730,25.38,252000,NaN,NaN,NaN,,,,,,,,,,,,
2285,3.840,25.7,252346,NaN,NaN,NaN,,,,,,,,,,,,
2290,3.847,25.72,252691,NaN,NaN,NaN,,,,,,,,,,,,
2295,4.442,27.32,253037,NaN,NaN,NaN,,,,,,,,,,,,
2300,4.214,26.73,253383,NaN,NaN,NaN,,,,,,,,,,,,
2305,4.398,27.21,253728,NaN,NaN,NaN,,,,,,,,,,,,
2310,4.414,27.25,254074,NaN,NaN,NaN,,,,,,,,,,,,
2315,4.516,27.5,254420,NaN,NaN,NaN,,,,,,,,,,,,
2320,4.260,26.85,254765,NaN,NaN,NaN,,,,,,,,,,,,
2325,4.222,26.75,255111,NaN,NaN,NaN,,,,,,,,,,,,
2330,4.836,28.26,255457,NaN,NaN,NaN,,,,,,,,,,,,
2335,4.890,28.39,255802,NaN,NaN,NaN,,,,,,,,,,,,
2340,4.821,28.23,256148,NaN,NaN,NaN,,,,,,,,,,,,
2345,5.110,28.88,256494,NaN,NaN,NaN,,,,,,,,,,,,
2350,4.329,27.03,256840,NaN,NaN,NaN,,,,,,,,,,,,
2355,4.704,27.96,257185,NaN,NaN,NaN,,,,,,,,,,,,
2360,5.310,29.3,257531,NaN,NaN,NaN,,,,,,,,,,,,
2365,3.879,25.81,257877,NaN,NaN,NaN,,,,,,,,,,,,
2370,4.291,26.93,258222,NaN,NaN,NaN,,,,,,,,,,,,
2375,4.318,27,258568,NaN,NaN,NaN,,,,,,,,,,,,
2380,4.567,27.63,258914,NaN,NaN,NaN,,,,,,,,,,,,
2385,3.968,26.06,259259,NaN,NaN,NaN,,,,,,,,,,,,
2390,3.621,25.05,259605,NaN,NaN,NaN,,,,,,,,,,,,
2395,3.717,25.34,259951,NaN,NaN,NaN,,,,,,,,,,,,
2398,3.652,25.14,260158,NaN,NaN,NaN,,,,,,,,,,,,
2402,4.028,26.23,260435,NaN,NaN,NaN,,,,,,,,,,,,
2405,3.700,25.29,260642,NaN,NaN,NaN,,,,,,,,,,,,
2410,4.069,26.34,260988,NaN,NaN,NaN,,,,,,,,,,,,
2415,4.098,26.42,261333,NaN,NaN,NaN,,,,,,,,,,,,
2420,3.953,26.02,261679,NaN,NaN,NaN,,,,,,,,,,,,
2425,3.994,26.14,262025,NaN,NaN,NaN,,,,,,,,,,,,
2430,3.599,24.98,262370,NaN,NaN,NaN,,,,,,,,,,,,
2435,3.739,25.4,262716,NaN,NaN,NaN,,,,,,,,,,,,
2440,3.909,25.9,263062,NaN,NaN,NaN,,,,,,,,,,,,
2445,3.937,25.98,263407,NaN,NaN,NaN,,,,,,,,,,,,
2450,4.481,27.42,263753,NaN,NaN,NaN,,,,,,,,,,,,
2455,3.653,25.15,264099,NaN,NaN,NaN,,,,,,,,,,,,
2460,3.696,25.28,264444,NaN,NaN,NaN,,,,,,,,,,,,
2465,3.838,25.69,264790,NaN,NaN,NaN,,,,,,,,,,,,
2470,4.235,26.79,265136,NaN,NaN,NaN,,,,,,,,,,,,
2475,4.228,26.77,265481,NaN,NaN,NaN,,,,,,,,,,,,
2480,4.369,27.13,265827,NaN,NaN,NaN,,,,,,,,,,,,
2485,3.812,25.62,266173,NaN,NaN,NaN,,,,,,,,,,,,
2490,3.776,25.51,266519,NaN,NaN,NaN,,,,,,,,,,,,
2495,4.004,26.17,266864,NaN,NaN,NaN,,,,,,,,,,,,
2500,3.601,24.99,267210,NaN,NaN,NaN,,,,,,,,,,,,
2505,3.598,24.98,267556,NaN,NaN,NaN,,,,,,,,,,,,
2510,3.763,25.48,267901,NaN,NaN,NaN,,,,,,,,,,,,
2515,3.352,24.19,268247,NaN,NaN,NaN,,,,,,,,,,,,
2520,3.269,23.91,268593,NaN,NaN,NaN,,,,,,,,,,,,
2525,3.460,24.54,268938,NaN,NaN,NaN,,,,,,,,,,,,
2530,3.556,24.85,269284,NaN,NaN,NaN,,,,,,,,,,,,
2535,3.636,25.09,269630,NaN,NaN,NaN,,,,,,,,,,,,
2540,3.562,24.87,269975,NaN,NaN,NaN,,,,,,,,,,,,
2545,3.556,24.85,270321,NaN,NaN,NaN,,,,,,,,,,,,
2548,3.504,24.68,270528,NaN,NaN,NaN,,,,,,,,,,,,
2555,3.429,24.44,271012,NaN,NaN,NaN,,,,,,,,,,,,
2560,3.424,24.43,271358,NaN,NaN,NaN,,,,,,,,,,,,
2565,3.770,25.5,271704,NaN,NaN,NaN,,,,,,,,,,,,
2570,3.127,23.42,272049,NaN,NaN,NaN,,,,,,,,,,,,
2575,3.414,24.39,272395,NaN,NaN,NaN,,,,,,,,,,,,
2580,3.283,23.96,272741,NaN,NaN,NaN,,,,,,,,,,,,
2585,3.453,24.52,273086,NaN,NaN,NaN,,,,,,,,,,,,
2590,3.889,25.84,273432,NaN,NaN,NaN,,,,,,,,,,,,
2595,3.990,26.13,273778,NaN,NaN,NaN,,,,,,,,,,,,
2600,3.344,24.16,274123,NaN,NaN,NaN,,,,,,,,,,,,
2605,3.509,24.7,274469,NaN,NaN,NaN,,,,,,,,,,,,
2610,3.126,23.41,274815,NaN,NaN,NaN,,,,,,,,,,,,
2615,3.304,24.03,275160,NaN,NaN,NaN,,,,,,,,,,,,
2620,3.239,23.81,275506,NaN,NaN,NaN,,,,,,,,,,,,
2625,3.370,24.25,275852,NaN,NaN,NaN,,,,,,,,,,,,
2630,3.399,24.35,276198,NaN,NaN,NaN,,,,,,,,,,,,
2635,3.967,26.06,276543,NaN,NaN,NaN,,,,,,,,,,,,
2640,3.454,24.52,276889,NaN,NaN,NaN,,,,,,,,,,,,
2645,3.262,23.89,277235,NaN,NaN,NaN,,,,,,,,,,,,
2650,3.256,23.87,277580,NaN,NaN,NaN,,,,,,,,,,,,
2655,3.190,23.64,277926,NaN,NaN,NaN,,,,,,,,,,,,
2660,3.240,23.81,278272,NaN,NaN,NaN,,,,,,,,,,,,
2665,3.408,24.37,278617,NaN,NaN,NaN,,,,,,,,,,,,
2670,3.396,24.34,278963,NaN,NaN,NaN,,,,,,,,,,,,
2675,3.720,25.35,279309,NaN,NaN,NaN,,,,,,,,,,,,
2680,3.562,24.87,279654,NaN,NaN,NaN,,,,,,,,,,,,
2685,3.611,25.02,280000,NaN,NaN,NaN,,,,,,,,,,,,
2690,4.077,26.37,280667,NaN,NaN,NaN,,,,,,,,,,,,
2695,3.824,25.65,281333,NaN,NaN,NaN,,,,,,,,,,,,
2698,3.937,25.98,281733,NaN,NaN,NaN,,,,,,,,,,,,
2702,4.442,27.32,282267,NaN,NaN,NaN,,,,,,,,,,,,
2705,3.864,25.77,282667,NaN,NaN,NaN,,,,,,,,,,,,
2710,4.057,26.31,283333,NaN,NaN,NaN,,,,,,,,,,,,
2715,4.505,27.48,284000,NaN,NaN,NaN,,,,,,,,,,,,
2720,4.434,27.3,284667,NaN,NaN,NaN,,,,,,,,,,,,
2725,4.397,27.21,285333,NaN,NaN,NaN,,,,,,,,,,,,
2730,4.592,27.69,286000,NaN,NaN,NaN,,,,,,,,,,,,
2735,4.498,27.46,286667,NaN,NaN,NaN,,,,,,,,,,,,
2740,4.545,27.57,287333,NaN,NaN,NaN,,,,,,,,,,,,
2745,4.155,26.58,288000,NaN,NaN,NaN,,,,,,,,,,,,
2750,4.971,28.57,288667,NaN,NaN,NaN,,,,,,,,,,,,
2755,4.698,27.94,289333,NaN,NaN,NaN,,,,,,,,,,,,
2760,4.386,27.18,290000,NaN,NaN,NaN,,,,,,,,,,,,
2765,4.118,26.48,290667,NaN,NaN,NaN,,,,,,,,,,,,
2770,4.317,27,291333,NaN,NaN,NaN,,,,,,,,,,,,
2775,4.235,26.79,292000,NaN,NaN,NaN,,,,,,,,,,,,
2780,4.168,26.61,293185,NaN,NaN,NaN,,,,,,,,,,,,
2785,3.887,25.84,294370,NaN,NaN,NaN,,,,,,,,,,,,
2790,5.060,28.77,295556,NaN,NaN,NaN,,,,,,,,,,,,
2795,4.051,26.29,296741,NaN,NaN,NaN,,,,,,,,,,,,
2800,4.079,26.37,297926,NaN,NaN,NaN,,,,,,,,,,,,
2805,4.181,26.65,299111,NaN,NaN,NaN,,,,,,,,,,,,
2810,4.284,26.92,300296,NaN,NaN,NaN,,,,,,,,,,,,
