Proxy depth,UK'37,Published temperature,Published age,Marine04 age,Marine09 age,Age model error,,14C depth,Material,14C age,14C error,忖R,Marine04 age,,,Marine09 age,,
130,0.746,20.8,5069,5728,5739,282,,,,,,,,,,,,
132,0.758,21.1,5167,5853,5865,305,,,,,,,,,,,,
134,0.764,21.3,5265,5978,5990,322,,,,,,,,,,,,
136,0.771,21.5,5363,6103,6116,333,,,,,,,,,,,,
138,0.772,21.5,5461,6228,6241,340,,,,,,,,,,,,
140,0.762,21.3,5559,6354,6367,343,,,,,,,,,,,,
142,0.757,21.1,5657,6480,6493,341,,,,,,,,,,,,
144,0.761,21.2,5755,6606,6618,336,,,,,,,,,,,,
146,0.761,21.2,5852,6732,6744,325,,,,,,,,,,,,
148,0.754,21.0,5950,6858,6869,309,,,,,,,,,,,,
150,0.749,20.9,6048,6985,6995,288,,,,,,,,,,,,
151,0.764,21.3,6097,7048,7058,274,,,,,,,,,,,,
153,0.768,21.4,6195,7175,7184,241,,,,,,,,,,,,
155,0.770,21.5,6293,7303,7309,195,,,,,,,,,,,,
157,0.763,21.3,6391,7432,7435,123,,,,,,,,,,,,
159,0.758,21.1,6489,7514,7515,76,,,,,,,,,,,,
161,0.764,21.3,6587,7547,7550,106,,,,,,,,,,,,
163,0.767,21.4,6684,7580,7584,126,,,,,,,,,,,,
165,0.765,21.4,6782,7614,7618,140,,,,,,,,,,,,
167,0.761,21.2,6880,7648,7652,148,,,,,,,,,,,,
169,0.765,21.4,6978,7682,7687,153,,,,,,,,,,,,
171,0.760,21.2,7076,7716,7721,155,,,,,,,,,,,,
173,0.762,21.3,7174,7751,7755,153,,,,,,,,,,,,
175,0.757,21.1,7272,7785,7789,148,,,,,,,,,,,,
177,0.761,21.2,7322,7820,7824,139,,,,,,,,,,,,
179,0.761,21.2,7373,7855,7858,126,,,,,,,,,,,,
181,0.757,21.1,7424,7890,7892,107,,,,,,,,,,,,
183,0.751,20.9,7475,7926,7927,77,,,,,,,,,,,,
185,0.752,21.0,7526,7980,7980,78,,,,,,,,,,,,
187,0.733,20.4,7576,8132,8136,163,,,,,,,,,,,,
189,0.728,20.3,7627,8368,8376,253,,,,,,,,,,,,
191,0.752,21.0,7678,8607,8617,299,,,,,,,,,,,,
193,0.730,20.3,7729,8846,8858,321,,,,,,,,,,,,
195,0.725,20.2,7780,9086,9099,323,,,,,,,,,,,,
197,0.723,20.1,7830,9327,9340,306,,,,,,,,,,,,
199,0.731,20.4,7881,9570,9581,266,,,,,,,,,,,,
201,0.707,19.6,7932,9813,9823,190,,,,,,,,,,,,
203,0.700,19.4,7983,9992,10000,157,,,,,,,,,,,,
205,0.707,19.6,8033,10104,10114,209,,,,,,,,,,,,
207,0.704,19.5,8084,10216,10227,244,,,,,,,,,,,,
209,0.705,19.6,8135,10329,10340,269,,,,,,,,,,,,
211,0.704,19.6,8186,10442,10454,287,,,,,,,,,,,,
213,0.701,19.5,8237,10556,10567,298,,,,,,,,,,,,
215,0.698,19.4,8287,10670,10680,305,,,,,,,,,,,,
217,0.710,19.7,8338,10784,10794,305,,,,,,,,,,,,
219,0.700,19.3,8389,10898,10907,301,,,,,,,,,,,,
221,0.710,19.7,8440,11013,11021,292,,,,,,,,,,,,
223,0.710,19.6,8491,11127,11134,277,,,,,,,,,,,,
225,0.700,19.3,8541,11243,11248,255,,,,,,,,,,,,
227,0.710,19.6,8592,11358,11362,224,,,,,,,,,,,,
229,0.710,19.6,8643,11475,11475,180,,,,,,,,,,,,
231,0.705,19.6,8694,11587,11586,179,,,,,,,,,,,,
233,0.700,19.4,8744,11694,11692,223,,,,,,,,,,,,
235,0.697,19.4,8795,11803,11799,253,,,,,,,,,,,,
237,0.696,19.3,8846,11911,11906,274,,,,,,,,,,,,
239,0.695,19.3,8897,12020,12012,289,,,,,,,,,,,,
241,0.693,19.2,8948,12130,12119,298,,,,,,,,,,,,
243,0.691,19.2,8998,12239,12226,302,,,,,,,,,,,,
245,0.692,19.2,9049,12349,12333,301,,,,,,,,,,,,
247,0.690,19.1,9100,12459,12439,295,,,,,,,,,,,,
249,0.689,19.1,9253,12569,12546,284,,,,,,,,,,,,
255,0.650,18.0,9711,12902,12867,207,,,,,,,,,,,,
257,0.665,18.4,9864,13014,12974,155,,,,,,,,,,,,
259,0.658,18.2,10017,13129,13081,47,,,,,,,,,,,,
261,0.651,18.0,10124,13133,13089,57,,,,,,,,,,,,
263,0.641,17.7,10177,13138,13097,62,,,,,,,,,,,,
265,0.655,18.1,10230,13143,13106,65,,,,,,,,,,,,
267,0.658,18.2,10402,13149,13115,67,,,,,,,,,,,,
269,0.655,18.1,10575,13155,13124,67,,,,,,,,,,,,
271,0.649,17.9,10748,13161,13133,65,,,,,,,,,,,,
273,0.665,18.4,10921,13167,13142,61,,,,,,,,,,,,
275,0.651,18.0,11094,13174,13151,55,,,,,,,,,,,,
277,0.673,18.6,11267,13181,13160,47,,,,,,,,,,,,
279,0.672,18.6,11440,13263,13270,53,,,,,,,,,,,,
281,0.682,18.9,11612,13314,13322,112,,,,,,,,,,,,
283,0.671,18.6,11785,13368,13374,139,,,,,,,,,,,,
285,0.671,18.6,11958,13423,13427,154,,,,,,,,,,,,
287,0.663,18.4,12131,13478,13479,159,,,,,,,,,,,,
289,0.658,18.2,12304,13533,13532,155,,,,,,,,,,,,
291,0.665,18.4,12477,13589,13585,143,,,,,,,,,,,,
293,0.675,18.7,12649,13646,13638,120,,,,,,,,,,,,
295,0.665,18.4,12822,13724,13711,140,,,,,,,,,,,,
297,0.662,18.3,12995,13824,13804,190,,,,,,,,,,,,
299,0.657,18.2,13168,13924,13898,220,,,,,,,,,,,,
301,0.650,18.0,13341,14025,13991,239,,,,,,,,,,,,
303,0.649,17.9,13514,14127,14085,248,,,,,,,,,,,,
305,0.650,18.0,13673,14229,14178,250,,,,,,,,,,,,
307,0.655,18.1,13784,14331,14272,243,,,,,,,,,,,,
309,0.647,17.9,13896,14434,14366,227,,,,,,,,,,,,
311,0.657,18.2,14008,14537,14460,200,,,,,,,,,,,,
313,0.659,18.2,14119,14644,14554,149,,,,,,,,,,,,
315,0.649,17.9,14231,14670,14602,158,,,,,,,,,,,,
317,0.658,18.2,14343,14698,14648,161,,,,,,,,,,,,
319,0.674,18.7,14455,14726,14694,161,,,,,,,,,,,,
321,0.673,18.7,14566,14755,14740,158,,,,,,,,,,,,
323,0.677,18.8,14678,14784,14785,151,,,,,,,,,,,,
325,0.681,18.9,14790,15384,15475,338,,,,,,,,,,,,
327,0.693,19.2,15010,16578,16812,360,,,,,,,,,,,,
329,0.681,18.9,15241,17513,17707,300,,,,,,,,,,,,
331,0.681,18.9,15473,18181,18161,275,,,,,,,,,,,,
333,0.673,18.7,15704,18557,18431,181,,,,,,,,,,,,
335,0.681,18.9,15936,18628,18516,200,,,,,,,,,,,,
337,0.702,19.5,15810,18700,18601,211,,,,,,,,,,,,
339,0.694,19.3,15915,18773,18687,216,,,,,,,,,,,,
341,0.698,19.4,16021,18846,18772,215,,,,,,,,,,,,
343,0.698,19.4,16126,18920,18858,208,,,,,,,,,,,,
345,0.678,18.8,16232,18994,18944,195,,,,,,,,,,,,
347,0.676,18.7,16337,19068,19029,174,,,,,,,,,,,,
349,0.666,18.4,16443,19144,19116,139,,,,,,,,,,,,
351,0.691,19.2,16548,19243,19223,164,,,,,,,,,,,,
353,0.682,18.9,16654,19367,19350,229,,,,,,,,,,,,
355,0.707,19.6,16759,19493,19478,275,,,,,,,,,,,,
357,0.708,19.7,16865,19619,19605,312,,,,,,,,,,,,
359,0.725,20.2,16970,19745,19733,342,,,,,,,,,,,,
361,0.723,20.1,17076,19872,19860,368,,,,,,,,,,,,
363,0.724,20.1,17181,19999,19988,389,,,,,,,,,,,,
365,0.713,19.8,17287,20126,20116,408,,,,,,,,,,,,
367,0.706,19.6,17394,20253,20243,424,,,,,,,,,,,,
369,0.702,19.5,17501,20380,20371,437,,,,,,,,,,,,
371,0.693,19.2,17609,20507,20498,448,,,,,,,,,,,,
373,0.698,19.4,17716,20635,20626,457,,,,,,,,,,,,
375,0.691,19.2,17823,20762,20754,464,,,,,,,,,,,,
377,0.695,19.3,17930,20890,20881,469,,,,,,,,,,,,
379,0.705,19.6,18037,21017,21009,472,,,,,,,,,,,,
381,0.712,19.8,18144,21145,21136,474,,,,,,,,,,,,
383,0.714,19.8,18252,21273,21264,474,,,,,,,,,,,,
385,0.710,19.7,18359,21401,21392,472,,,,,,,,,,,,
387,0.721,20.0,18466,21528,21519,468,,,,,,,,,,,,
389,0.717,19.9,18573,21656,21647,463,,,,,,,,,,,,
391,0.721,20.0,18680,21785,21775,456,,,,,,,,,,,,
393,0.730,20.3,18788,21913,21903,447,,,,,,,,,,,,
395,0.728,20.3,18895,22041,22030,436,,,,,,,,,,,,
397,0.718,20.0,19002,22169,22158,423,,,,,,,,,,,,
399,0.697,19.4,19109,22298,22286,408,,,,,,,,,,,,
401,0.685,19.0,19216,22427,22413,390,,,,,,,,,,,,
403,0.681,18.9,19323,22555,22541,370,,,,,,,,,,,,
405,0.685,19.0,19431,22685,22669,345,,,,,,,,,,,,
407,0.668,18.5,19538,22814,22797,317,,,,,,,,,,,,
409,0.667,18.5,19645,22944,22925,284,,,,,,,,,,,,
411,0.648,17.9,19847,23075,23053,243,,,,,,,,,,,,
413,0.623,17.2,20085,23352,23299,274,,,,,,,,,,,,
415,0.589,16.2,20260,23781,23666,334,,,,,,,,,,,,
417,0.615,16.9,20435,24214,24032,346,,,,,,,,,,,,
419,0.613,16.9,20610,24654,24400,311,,,,,,,,,,,,
421,0.583,16.0,20785,24765,24509,351,,,,,,,,,,,,
423,0.653,18.1,20960,24879,24622,379,,,,,,,,,,,,
425,0.619,17.1,21135,24993,24735,406,,,,,,,,,,,,
427,0.646,17.8,21310,25108,24849,432,,,,,,,,,,,,
429,0.666,18.4,21485,25222,24963,456,,,,,,,,,,,,
431,0.677,18.8,21660,25336,25077,478,,,,,,,,,,,,
433,0.657,18.2,21835,25451,25190,500,,,,,,,,,,,,
435,0.658,18.2,22010,25565,25304,521,,,,,,,,,,,,
437,0.672,18.6,22185,25680,25418,541,,,,,,,,,,,,
439,0.679,18.8,22360,25794,25532,561,,,,,,,,,,,,
441,0.633,17.5,22535,25909,25647,579,,,,,,,,,,,,
443,0.646,17.9,22710,26024,25761,598,,,,,,,,,,,,
445,0.642,17.7,22885,26138,25875,615,,,,,,,,,,,,
447,0.650,18.0,23060,26253,25989,632,,,,,,,,,,,,
449,0.637,17.6,23236,26367,26103,649,,,,,,,,,,,,
451,0.674,18.7,23411,26482,26217,665,,,,,,,,,,,,
453,0.673,18.6,23586,26597,26331,681,,,,,,,,,,,,
455,0.679,18.8,23761,26711,26446,697,,,,,,,,,,,,
457,0.684,19.0,23936,26826,26560,712,,,,,,,,,,,,
459,0.682,18.9,24111,26941,26674,727,,,,,,,,,,,,
461,0.682,18.9,24286,27055,26788,742,,,,,,,,,,,,
463,0.678,18.8,24461,27170,26902,756,,,,,,,,,,,,
465,0.684,19.0,24636,27285,27017,770,,,,,,,,,,,,
467,0.685,19.0,24811,27399,27131,784,,,,,,,,,,,,
469,0.686,19.0,24986,27514,27245,797,,,,,,,,,,,,
471,0.672,18.6,25161,27629,27359,811,,,,,,,,,,,,
473,0.657,18.2,25336,27744,27474,824,,,,,,,,,,,,
475,0.662,18.3,25511,27858,27588,837,,,,,,,,,,,,
477,0.678,18.8,25697,27973,27702,849,,,,,,,,,,,,
479,0.691,19.2,25750,28088,27816,862,,,,,,,,,,,,
481,0.677,18.8,25802,28202,27931,874,,,,,,,,,,,,
483,0.682,18.9,25855,28317,28045,887,,,,,,,,,,,,
485,0.687,19.0,25908,28432,28159,899,,,,,,,,,,,,
487,0.670,18.6,25960,28547,28274,910,,,,,,,,,,,,
489,0.663,18.4,26013,28661,28388,922,,,,,,,,,,,,
491,0.678,18.8,26191,28776,28502,934,,,,,,,,,,,,
493,0.657,18.2,26344,28891,28617,945,,,,,,,,,,,,
495,0.647,17.9,26497,29005,28731,957,,,,,,,,,,,,
497,0.645,17.8,26651,29120,28845,968,,,,,,,,,,,,
499,0.652,18.0,26804,29235,28960,979,,,,,,,,,,,,
501,0.677,18.8,26957,29350,29074,990,,,,,,,,,,,,
503,0.671,18.6,27111,29464,29188,1000,,,,,,,,,,,,
505,0.650,18.0,27264,29579,29303,1011,,,,,,,,,,,,
507,0.645,17.8,27418,29694,29417,1022,,,,,,,,,,,,
509,0.649,17.9,27571,29809,29531,1032,,,,,,,,,,,,
511,0.656,18.1,27724,29923,29646,1043,,,,,,,,,,,,
513,0.670,18.6,27878,NaN,29760,NaN,,,,,,,,,,,,
515,0.685,19.0,28031,NaN,29874,NaN,,,,,,,,,,,,
517,0.677,18.8,28184,NaN,NaN,NaN,,,,,,,,,,,,
519,0.671,18.6,28338,NaN,NaN,NaN,,,,,,,,,,,,
521,0.689,19.1,28491,NaN,NaN,NaN,,,,,,,,,,,,
523,0.701,19.5,28644,NaN,NaN,NaN,,,,,,,,,,,,
525,0.686,19.0,28798,NaN,NaN,NaN,,,,,,,,,,,,
527,0.682,18.9,28951,NaN,NaN,NaN,,,,,,,,,,,,
529,0.683,18.9,29105,NaN,NaN,NaN,,,,,,,,,,,,
531,0.675,18.7,29258,NaN,NaN,NaN,,,,,,,,,,,,
533,0.679,18.8,29411,NaN,NaN,NaN,,,,,,,,,,,,
535,0.696,19.3,29565,NaN,NaN,NaN,,,,,,,,,,,,
537,0.683,18.9,29718,NaN,NaN,NaN,,,,,,,,,,,,
539,0.690,19.1,29871,NaN,NaN,NaN,,,,,,,,,,,,
541,0.692,19.2,30025,NaN,NaN,NaN,,,,,,,,,,,,
543,0.690,19.1,30178,NaN,NaN,NaN,,,,,,,,,,,,
545,0.692,19.2,30331,NaN,NaN,NaN,,,,,,,,,,,,
547,0.690,19.1,30485,NaN,NaN,NaN,,,,,,,,,,,,
549,0.685,19.0,30638,NaN,NaN,NaN,,,,,,,,,,,,
551,0.673,18.6,30791,NaN,NaN,NaN,,,,,,,,,,,,
553,0.677,18.8,30945,NaN,NaN,NaN,,,,,,,,,,,,
555,0.681,18.9,31098,NaN,NaN,NaN,,,,,,,,,,,,
557,0.695,19.3,31252,NaN,NaN,NaN,,,,,,,,,,,,
559,0.689,19.1,31405,NaN,NaN,NaN,,,,,,,,,,,,
561,0.692,19.2,31558,NaN,NaN,NaN,,,,,,,,,,,,
563,0.683,18.9,31712,NaN,NaN,NaN,,,,,,,,,,,,
565,0.673,18.6,31865,NaN,NaN,NaN,,,,,,,,,,,,
567,0.687,19.1,32018,NaN,NaN,NaN,,,,,,,,,,,,
569,0.651,18.0,32172,NaN,NaN,NaN,,,,,,,,,,,,
571,0.679,18.8,32325,NaN,NaN,NaN,,,,,,,,,,,,
573,0.686,19.0,32478,NaN,NaN,NaN,,,,,,,,,,,,
575,0.694,19.3,32632,NaN,NaN,NaN,,,,,,,,,,,,
577,0.688,19.1,32785,NaN,NaN,NaN,,,,,,,,,,,,
579,0.685,19.0,32939,NaN,NaN,NaN,,,,,,,,,,,,
581,0.672,18.6,33092,NaN,NaN,NaN,,,,,,,,,,,,
583,0.648,17.9,33245,NaN,NaN,NaN,,,,,,,,,,,,
585,0.663,18.3,33399,NaN,NaN,NaN,,,,,,,,,,,,
587,0.649,17.9,33552,NaN,NaN,NaN,,,,,,,,,,,,
589,0.650,18.0,33705,NaN,NaN,NaN,,,,,,,,,,,,
591,0.653,18.0,33859,NaN,NaN,NaN,,,,,,,,,,,,
593,0.690,19.1,34012,NaN,NaN,NaN,,,,,,,,,,,,
595,0.646,17.8,34165,NaN,NaN,NaN,,,,,,,,,,,,
597,0.590,16.2,34319,NaN,NaN,NaN,,,,,,,,,,,,
599,0.607,16.7,34472,NaN,NaN,NaN,,,,,,,,,,,,
601,0.631,17.4,34625,NaN,NaN,NaN,,,,,,,,,,,,
603,0.618,17.0,34779,NaN,NaN,NaN,,,,,,,,,,,,
605,0.582,16.0,34932,NaN,NaN,NaN,,,,,,,,,,,,
607,0.605,16.6,35086,NaN,NaN,NaN,,,,,,,,,,,,
609,0.605,16.6,35239,NaN,NaN,NaN,,,,,,,,,,,,
611,0.604,16.6,35392,NaN,NaN,NaN,,,,,,,,,,,,
613,0.605,16.6,35546,NaN,NaN,NaN,,,,,,,,,,,,
615,0.580,15.9,35699,NaN,NaN,NaN,,,,,,,,,,,,
617,0.612,16.9,35852,NaN,NaN,NaN,,,,,,,,,,,,
619,0.620,17.1,36006,NaN,NaN,NaN,,,,,,,,,,,,
621,0.610,16.8,36159,NaN,NaN,NaN,,,,,,,,,,,,
623,0.616,17.0,36312,NaN,NaN,NaN,,,,,,,,,,,,
626,0.589,16.2,36543,NaN,NaN,NaN,,,,,,,,,,,,
628,0.521,14.2,36696,NaN,NaN,NaN,,,,,,,,,,,,
630,0.635,17.5,36849,NaN,NaN,NaN,,,,,,,,,,,,
632,0.576,15.8,37003,NaN,NaN,NaN,,,,,,,,,,,,
634,0.584,16.0,37156,NaN,NaN,NaN,,,,,,,,,,,,
636,0.581,15.9,37309,NaN,NaN,NaN,,,,,,,,,,,,
638,0.587,16.1,37463,NaN,NaN,NaN,,,,,,,,,,,,
641,0.637,17.6,37693,NaN,NaN,NaN,,,,,,,,,,,,
643,0.682,18.9,37846,NaN,NaN,NaN,,,,,,,,,,,,
649,0.682,18.9,38306,NaN,NaN,NaN,,,,,,,,,,,,
655,0.685,19.0,38766,NaN,NaN,NaN,,,,,,,,,,,,
661,0.686,19.0,39226,NaN,NaN,NaN,,,,,,,,,,,,
667,0.629,17.4,39686,NaN,NaN,NaN,,,,,,,,,,,,
673,0.682,18.9,40146,NaN,NaN,NaN,,,,,,,,,,,,
679,0.686,19.0,40607,NaN,NaN,NaN,,,,,,,,,,,,
685,0.685,19.0,41067,NaN,NaN,NaN,,,,,,,,,,,,
691,0.688,19.1,41527,NaN,NaN,NaN,,,,,,,,,,,,
697,0.692,19.2,41987,NaN,NaN,NaN,,,,,,,,,,,,
703,0.698,19.4,42447,NaN,NaN,NaN,,,,,,,,,,,,
709,0.665,18.4,42907,NaN,NaN,NaN,,,,,,,,,,,,
715,0.692,19.2,43367,NaN,NaN,NaN,,,,,,,,,,,,
721,0.685,19.0,43827,NaN,NaN,NaN,,,,,,,,,,,,
727,0.688,19.1,44287,NaN,NaN,NaN,,,,,,,,,,,,
733,0.670,18.6,44747,NaN,NaN,NaN,,,,,,,,,,,,
739,0.674,18.7,45207,NaN,NaN,NaN,,,,,,,,,,,,
745,0.681,18.9,45667,NaN,NaN,NaN,,,,,,,,,,,,
751,0.677,18.8,46128,NaN,NaN,NaN,,,,,,,,,,,,
757,0.685,19.0,46588,NaN,NaN,NaN,,,,,,,,,,,,
763,0.686,19.0,47048,NaN,NaN,NaN,,,,,,,,,,,,
769,0.699,19.4,47508,NaN,NaN,NaN,,,,,,,,,,,,
775,0.707,19.6,47968,NaN,NaN,NaN,,,,,,,,,,,,
781,0.697,19.4,48428,NaN,NaN,NaN,,,,,,,,,,,,
787,0.695,19.3,48888,NaN,NaN,NaN,,,,,,,,,,,,
793,0.694,19.3,49348,NaN,NaN,NaN,,,,,,,,,,,,
799,0.693,19.2,49808,NaN,NaN,NaN,,,,,,,,,,,,
805,0.673,18.6,50268,NaN,NaN,NaN,,,,,,,,,,,,
811,0.654,18.1,50728,NaN,NaN,NaN,,,,,,,,,,,,
817,0.615,16.9,51188,NaN,NaN,NaN,,,,,,,,,,,,
823,0.666,18.4,51649,NaN,NaN,NaN,,,,,,,,,,,,
829,0.648,17.9,52109,NaN,NaN,NaN,,,,,,,,,,,,
835,0.646,17.9,52569,NaN,NaN,NaN,,,,,,,,,,,,
843,0.650,18.0,53182,NaN,NaN,NaN,,,,,,,,,,,,
849,0.656,18.1,53642,NaN,NaN,NaN,,,,,,,,,,,,
855,0.657,18.2,54102,NaN,NaN,NaN,,,,,,,,,,,,
861,0.679,18.8,54562,NaN,NaN,NaN,,,,,,,,,,,,
867,0.649,17.9,55022,NaN,NaN,NaN,,,,,,,,,,,,
873,0.678,18.8,55483,NaN,NaN,NaN,,,,,,,,,,,,
879,0.671,18.6,55943,NaN,NaN,NaN,,,,,,,,,,,,
885,0.663,18.4,56403,NaN,NaN,NaN,,,,,,,,,,,,
891,0.651,18.0,56863,NaN,NaN,NaN,,,,,,,,,,,,
897,0.659,18.2,57323,NaN,NaN,NaN,,,,,,,,,,,,
903,0.652,18.0,57783,NaN,NaN,NaN,,,,,,,,,,,,
909,0.664,18.4,58243,NaN,NaN,NaN,,,,,,,,,,,,
915,0.653,18.1,58703,NaN,NaN,NaN,,,,,,,,,,,,
921,0.666,18.4,59094,NaN,NaN,NaN,,,,,,,,,,,,
927,0.663,18.4,59432,NaN,NaN,NaN,,,,,,,,,,,,
933,0.673,18.6,59771,NaN,NaN,NaN,,,,,,,,,,,,
939,0.639,17.6,60109,NaN,NaN,NaN,,,,,,,,,,,,
943,0.652,18.0,60335,NaN,NaN,NaN,,,,,,,,,,,,
949,0.660,18.3,60674,NaN,NaN,NaN,,,,,,,,,,,,
955,0.639,17.6,61012,NaN,NaN,NaN,,,,,,,,,,,,
961,0.641,17.7,61351,NaN,NaN,NaN,,,,,,,,,,,,
967,0.641,17.7,61689,NaN,NaN,NaN,,,,,,,,,,,,
973,0.634,17.5,62028,NaN,NaN,NaN,,,,,,,,,,,,
979,0.644,17.8,62366,NaN,NaN,NaN,,,,,,,,,,,,
985,0.619,17.1,62705,NaN,NaN,NaN,,,,,,,,,,,,
991,0.611,16.8,63044,NaN,NaN,NaN,,,,,,,,,,,,
997,0.591,16.2,63382,NaN,NaN,NaN,,,,,,,,,,,,
1003,0.633,17.5,63721,NaN,NaN,NaN,,,,,,,,,,,,
1009,0.581,15.9,64059,NaN,NaN,NaN,,,,,,,,,,,,
1015,0.565,15.5,64398,NaN,NaN,NaN,,,,,,,,,,,,
1021,0.606,16.7,64736,NaN,NaN,NaN,,,,,,,,,,,,
1027,0.624,17.2,65075,NaN,NaN,NaN,,,,,,,,,,,,
1033,0.625,17.2,65414,NaN,NaN,NaN,,,,,,,,,,,,
1039,0.624,17.2,65752,NaN,NaN,NaN,,,,,,,,,,,,
1045,0.656,18.1,66091,NaN,NaN,NaN,,,,,,,,,,,,
1051,0.656,18.1,66429,NaN,NaN,NaN,,,,,,,,,,,,
1057,0.653,18.1,66768,NaN,NaN,NaN,,,,,,,,,,,,
1063,0.628,17.3,67106,NaN,NaN,NaN,,,,,,,,,,,,
1069,0.632,17.4,67445,NaN,NaN,NaN,,,,,,,,,,,,
