Proxy depth,UK'37,Published temperature,Published age,Marine04 age,Marine09 age,Age model error,,14C depth,Material,14C age,14C error,忖R,Marine04 age,,,Marine09 age,,
84,0.670,19.0,4000,4008,3994,236,,1077,N. pachyderma,26220,240,0,,,,30630,30236,31061
90,0.660,18.7,4198,4199,4187,187,,1324,N. pachyderma,32600,400,0,,,,36737,35419,38046
94,0.669,19.0,4330,4324,4316,123,,,,,,,,,,,,
100,0.668,19.0,4475,4471,4461,136,,,,,,,,,,,,
104,0.664,18.8,4554,4554,4542,178,,,,,,,,,,,,
110,0.679,19.3,4673,4678,4664,221,,,,,,,,,,,,
114,0.690,19.6,4752,4761,4746,242,,,,,,,,,,,,
120,0.652,18.5,4871,4884,4868,265,,,,,,,,,,,,
124,0.657,18.6,4950,4966,4949,276,,,,,,,,,,,,
130,0.664,18.8,5069,5089,5072,286,,,,,,,,,,,,
134,0.662,18.8,5148,5170,5153,289,,,,,,,,,,,,
140,0.647,18.3,5266,5292,5276,289,,,,,,,,,,,,
150,0.647,18.3,5464,5495,5480,275,,,,,,,,,,,,
154,0.645,18.3,5543,5576,5562,265,,,,,,,,,,,,
160,0.661,18.7,5662,5697,5684,242,,,,,,,,,,,,
164,0.649,18.4,5741,5777,5766,221,,,,,,,,,,,,
170,0.665,18.9,5860,5897,5889,178,,,,,,,,,,,,
174,0.690,19.6,5939,5977,5971,135,,,,,,,,,,,,
180,0.675,19.2,6064,6101,6097,106,,,,,,,,,,,,
184,0.683,19.4,6156,6192,6185,161,,,,,,,,,,,,
190,0.683,19.4,6295,6327,6317,209,,,,,,,,,,,,
194,0.687,19.5,6387,6416,6405,230,,,,,,,,,,,,
200,0.686,19.5,6525,6550,6538,250,,,,,,,,,,,,
204,0.684,19.4,6617,6639,6626,256,,,,,,,,,,,,
210,0.674,19.1,6756,6771,6758,258,,,,,,,,,,,,
214,0.664,18.8,6848,6860,6847,254,,,,,,,,,,,,
220,0.665,18.8,6986,6991,6980,238,,,,,,,,,,,,
224,0.682,19.4,7078,7079,7068,221,,,,,,,,,,,,
230,0.692,19.7,7217,7209,7201,180,,,,,,,,,,,,
234,0.675,19.2,7309,7296,7290,137,,,,,,,,,,,,
240,0.680,19.3,7454,7442,7437,117,,,,,,,,,,,,
244,0.687,19.5,7559,7564,7555,184,,,,,,,,,,,,
250,0.667,18.9,7716,7744,7732,241,,,,,,,,,,,,
254,0.664,18.8,7821,7863,7850,266,,,,,,,,,,,,
260,0.663,18.8,7979,8042,8027,289,,,,,,,,,,,,
264,0.669,19.0,8084,8161,8146,297,,,,,,,,,,,,
270,0.637,18.0,8241,8338,8323,299,,,,,,,,,,,,
274,0.666,18.9,8346,8456,8442,294,,,,,,,,,,,,
280,0.643,18.2,8504,8633,8619,276,,,,,,,,,,,,
284,0.653,18.5,8609,8751,8738,256,,,,,,,,,,,,
290,0.653,18.5,8766,8926,8916,210,,,,,,,,,,,,
294,0.665,18.8,8871,9042,9035,161,,,,,,,,,,,,
300,0.674,19.1,9010,9190,9188,104,,,,,,,,,,,,
304,0.691,19.6,9078,9259,9254,145,,,,,,,,,,,,
310,0.666,18.9,9180,9360,9353,181,,,,,,,,,,,,
314,0.690,19.6,9248,9427,9419,195,,,,,,,,,,,,
320,0.673,19.1,9350,9527,9518,207,,,,,,,,,,,,
324,0.695,19.8,9419,9594,9584,208,,,,,,,,,,,,
330,0.673,19.1,9521,9693,9684,202,,,,,,,,,,,,
332,0.690,19.6,9555,9726,9717,198,,,,,,,,,,,,
334,0.675,19.2,9589,9759,9750,192,,,,,,,,,,,,
340,0.675,19.1,9691,9857,9850,166,,,,,,,,,,,,
344,0.700,19.9,9759,9921,9916,138,,,,,,,,,,,,
350,0.683,19.4,9855,10013,10009,116,,,,,,,,,,,,
354,0.696,19.8,9912,10069,10062,146,,,,,,,,,,,,
360,0.669,19.0,9996,10152,10142,178,,,,,,,,,,,,
364,0.661,18.7,10053,10206,10196,193,,,,,,,,,,,,
370,0.648,18.3,10138,10287,10276,209,,,,,,,,,,,,
374,0.644,18.2,10194,10341,10329,217,,,,,,,,,,,,
380,0.642,18.1,10279,10421,10409,223,,,,,,,,,,,,
384,0.676,19.2,10335,10475,10462,224,,,,,,,,,,,,
390,0.657,18.6,10420,10554,10543,221,,,,,,,,,,,,
394,0.674,19.1,10476,10608,10596,216,,,,,,,,,,,,
400,0.668,18.9,10561,10687,10676,203,,,,,,,,,,,,
404,0.649,18.4,10617,10739,10730,191,,,,,,,,,,,,
410,0.651,18.4,10702,10817,10810,164,,,,,,,,,,,,
414,0.656,18.6,10759,10869,10864,137,,,,,,,,,,,,
420,0.664,18.8,10839,10944,10941,117,,,,,,,,,,,,
424,0.656,18.6,10888,10993,10987,147,,,,,,,,,,,,
430,0.645,18.2,10962,11065,11056,178,,,,,,,,,,,,
434,0.610,17.2,11011,11113,11102,192,,,,,,,,,,,,
440,0.623,17.6,11084,11184,11171,209,,,,,,,,,,,,
444,0.633,17.9,11133,11232,11217,216,,,,,,,,,,,,
450,0.642,18.2,11206,11302,11287,224,,,,,,,,,,,,
454,0.635,17.9,11255,11350,11333,226,,,,,,,,,,,,
460,0.636,18.0,11329,11420,11402,225,,,,,,,,,,,,
470,0.603,17.0,11451,11537,11518,215,,,,,,,,,,,,
474,0.599,16.8,11500,11583,11564,206,,,,,,,,,,,,
480,0.573,16.1,11573,11652,11634,189,,,,,,,,,,,,
484,0.571,16.0,11622,11697,11680,173,,,,,,,,,,,,
490,0.522,14.5,11702,11799,11773,176,,,,,,,,,,,,
494,0.538,15.0,11760,11886,11854,193,,,,,,,,,,,,
500,0.532,14.8,11847,12015,11975,202,,,,,,,,,,,,
504,0.553,15.4,11905,12100,12057,198,,,,,,,,,,,,
506,0.549,15.3,11934,12142,12097,193,,,,,,,,,,,,
510,0.538,15.0,11992,12224,12180,173,,,,,,,,,,,,
514,0.514,14.3,12049,12286,12244,167,,,,,,,,,,,,
520,0.505,14.0,12133,12352,12310,191,,,,,,,,,,,,
524,0.481,13.3,12188,12396,12354,202,,,,,,,,,,,,
530,0.455,12.5,12272,12461,12420,214,,,,,,,,,,,,
534,0.456,12.5,12328,12504,12465,219,,,,,,,,,,,,
540,0.445,12.2,12412,12569,12531,224,,,,,,,,,,,,
544,0.442,12.1,12467,12612,12575,224,,,,,,,,,,,,
554,0.451,12.4,12607,12718,12686,218,,,,,,,,,,,,
560,0.438,12.0,12690,12782,12752,209,,,,,,,,,,,,
564,0.451,12.4,12746,12825,12797,201,,,,,,,,,,,,
570,0.464,12.7,12830,12888,12863,184,,,,,,,,,,,,
572,0.477,13.2,12858,12909,12885,177,,,,,,,,,,,,
580,0.498,13.8,12969,12993,12974,138,,,,,,,,,,,,
584,0.514,14.3,13025,13035,13019,109,,,,,,,,,,,,
590,0.527,14.7,13172,13153,13137,116,,,,,,,,,,,,
594,0.523,14.5,13354,13302,13285,106,,,,,,,,,,,,
600,0.531,14.8,13450,13406,13388,129,,,,,,,,,,,,
604,0.548,15.3,13491,13459,13440,157,,,,,,,,,,,,
610,0.530,14.7,13552,13537,13520,188,,,,,,,,,,,,
614,0.564,15.8,13593,13589,13573,203,,,,,,,,,,,,
620,0.559,15.6,13655,13667,13652,222,,,,,,,,,,,,
624,0.555,15.5,13696,13719,13705,232,,,,,,,,,,,,
630,0.542,15.1,13757,13797,13784,242,,,,,,,,,,,,
634,0.556,15.6,13798,13848,13837,248,,,,,,,,,,,,
640,0.554,15.5,13859,13925,13917,252,,,,,,,,,,,,
644,0.548,15.3,13900,13976,13970,254,,,,,,,,,,,,
650,0.544,15.2,13962,14053,14050,253,,,,,,,,,,,,
654,0.554,15.5,14003,14104,14103,250,,,,,,,,,,,,
660,0.537,15.0,14064,14180,14182,244,,,,,,,,,,,,
664,0.557,15.6,14105,14231,14235,238,,,,,,,,,,,,
670,0.531,14.8,14166,14307,14315,225,,,,,,,,,,,,
674,0.533,14.9,14207,14357,14368,214,,,,,,,,,,,,
680,0.557,15.6,14269,14431,14448,193,,,,,,,,,,,,
684,0.535,14.9,14325,14495,14515,191,,,,,,,,,,,,
686,0.506,14.0,14362,14534,14555,195,,,,,,,,,,,,
690,0.515,14.3,14435,14610,14637,202,,,,,,,,,,,,
694,0.524,14.6,14507,14685,14718,206,,,,,,,,,,,,
700,0.503,13.9,14616,14795,14840,206,,,,,,,,,,,,
704,0.479,13.2,14689,14867,14922,202,,,,,,,,,,,,
710,0.462,12.7,14836,15007,15088,219,,,,,,,,,,,,
714,0.437,12.0,14985,15145,15254,257,,,,,,,,,,,,
720,0.487,13.4,15207,15349,15504,295,,,,,,,,,,,,
724,0.469,12.9,15356,15484,15671,312,,,,,,,,,,,,
730,0.426,11.6,15578,15685,15922,326,,,,,,,,,,,,
734,0.457,12.5,15727,15819,16090,329,,,,,,,,,,,,
742,0.444,12.2,16023,16086,16424,320,,,,,,,,,,,,
744,0.431,11.8,16098,16153,16508,314,,,,,,,,,,,,
750,0.403,10.9,16320,16352,16760,289,,,,,,,,,,,,
754,0.391,10.6,16469,16483,16927,262,,,,,,,,,,,,
760,0.394,10.6,16674,16694,17149,247,,,,,,,,,,,,
764,0.434,11.9,16788,16855,17256,281,,,,,,,,,,,,
770,0.425,11.6,16959,17094,17418,311,,,,,,,,,,,,
774,0.438,12.0,17073,17252,17525,322,,,,,,,,,,,,
784,0.393,10.6,17358,17646,17795,316,,,,,,,,,,,,
790,0.378,10.2,17529,17881,17957,290,,,,,,,,,,,,
794,0.386,10.4,17643,18036,18065,261,,,,,,,,,,,,
800,0.459,12.6,17814,18268,18227,188,,,,,,,,,,,,
804,0.463,12.7,17987,18445,18381,200,,,,,,,,,,,,
810,0.416,11.3,18335,18744,18680,294,,,,,,,,,,,,
814,0.469,12.9,18566,18942,18881,333,,,,,,,,,,,,
820,0.468,12.9,18914,19237,19181,372,,,,,,,,,,,,
824,0.464,12.8,19146,19434,19381,388,,,,,,,,,,,,
828,0.465,12.8,19378,19630,19582,397,,,,,,,,,,,,
830,0.471,13.0,19494,19727,19682,400,,,,,,,,,,,,
834,0.461,12.7,19725,19923,19882,399,,,,,,,,,,,,
840,0.461,12.7,20073,20215,20183,387,,,,,,,,,,,,
844,0.471,13.0,20305,20410,20384,370,,,,,,,,,,,,
850,0.441,12.1,20652,20700,20685,330,,,,,,,,,,,,
854,0.461,12.7,20884,20893,20886,288,,,,,,,,,,,,
860,0.438,12.0,21148,21194,21195,268,,,,,,,,,,,,
864,0.447,12.2,21213,21414,21409,330,,,,,,,,,,,,
870,0.418,11.4,21310,21741,21732,398,,,,,,,,,,,,
874,0.451,12.4,21660,21959,21946,433,,,,,,,,,,,,
880,0.441,12.1,22185,22284,22269,474,,,,,,,,,,,,
884,0.443,12.1,22535,22501,22484,495,,,,,,,,,,,,
890,0.426,11.6,23060,22826,22807,520,,,,,,,,,,,,
894,0.454,12.5,23410,23042,23022,533,,,,,,,,,,,,
900,0.414,11.3,23587,23366,23345,546,,,,,,,,,,,,
904,0.384,10.3,23705,23582,23560,551,,,,,,,,,,,,
910,0.369,9.9,23882,23905,23883,553,,,,,,,,,,,,
914,0.357,9.5,24000,24120,24098,551,,,,,,,,,,,,
924,0.459,12.6,24285,24658,24636,534,,,,,,,,,,,,
930,0.442,12.1,24455,24980,24959,514,,,,,,,,,,,,
934,0.445,12.2,24569,25195,25175,497,,,,,,,,,,,,
940,0.438,12.0,24740,25516,25498,464,,,,,,,,,,,,
944,0.492,13.6,25056,25730,25714,436,,,,,,,,,,,,
950,0.417,11.3,25530,26050,26037,384,,,,,,,,,,,,
954,0.439,12.0,25685,26262,26253,339,,,,,,,,,,,,
960,0.431,11.8,25918,26538,26535,298,,,,,,,,,,,,
964,0.469,12.9,26074,26673,26665,326,,,,,,,,,,,,
970,0.471,13.0,26306,26872,26861,361,,,,,,,,,,,,
974,0.478,13.2,26462,27005,26992,381,,,,,,,,,,,,
980,0.471,13.0,26695,27203,27188,405,,,,,,,,,,,,
984,0.493,13.6,26850,27335,27319,418,,,,,,,,,,,,
990,0.466,12.8,27184,27532,27515,434,,,,,,,,,,,,
994,0.469,12.9,27406,27663,27646,443,,,,,,,,,,,,
1000,0.516,14.3,27740,27860,27842,452,,,,,,,,,,,,
1004,0.426,11.6,27960,27990,27973,457,,,,,,,,,,,,
1010,0.401,10.9,28290,28186,28169,461,,,,,,,,,,,,
1014,0.443,12.1,28389,28317,28300,462,,,,,,,,,,,,
1020,0.493,13.6,28537,28512,28497,461,,,,,,,,,,,,
1024,0.491,13.6,28635,28642,28628,458,,,,,,,,,,,,
1030,0.477,13.1,28783,28837,28824,451,,,,,,,,,,,,
1034,0.501,13.9,28882,28966,28956,444,,,,,,,,,,,,
1040,0.454,12.4,29030,29159,29152,432,,,,,,,,,,,,
1044,0.388,10.5,29336,29282,29284,421,,,,,,,,,,,,
1050,0.372,10.0,29794,29543,29528,403,,,,,,,,,,,,
1054,0.383,10.3,30100,29712,29692,387,,,,,,,,,,,,
1060,0.405,11.0,30393,29964,29938,357,,,,,,,,,,,,
1064,0.410,11.1,30588,30131,30103,332,,,,,,,,,,,,
1070,0.389,10.5,30880,30380,30351,284,,,,,,,,,,,,
1074,0.414,11.3,30954,30544,30516,243,,,,,,,,,,,,
1080,0.441,12.1,31066,30742,30715,235,,,,,,,,,,,,
1084,0.424,11.5,31140,30843,30813,270,,,,,,,,,,,,
1090,0.461,12.7,31285,30993,30960,315,,,,,,,,,,,,
1094,0.492,13.6,31382,31093,31059,342,,,,,,,,,,,,
1100,0.446,12.2,31528,31241,31207,377,,,,,,,,,,,,
1104,0.488,13.5,31625,31341,31305,398,,,,,,,,,,,,
1110,0.494,13.7,31770,31489,31453,427,,,,,,,,,,,,
1114,0.505,14.0,31840,31588,31551,444,,,,,,,,,,,,
1120,0.522,14.5,31945,31736,31699,469,,,,,,,,,,,,
1124,0.513,14.3,32015,31834,31798,484,,,,,,,,,,,,
1130,0.547,15.3,32120,31982,31946,505,,,,,,,,,,,,
1134,0.461,12.7,32278,32081,32044,519,,,,,,,,,,,,
1140,0.488,13.5,32515,32228,32192,537,,,,,,,,,,,,
1144,0.479,13.2,32673,32327,32291,549,,,,,,,,,,,,
1150,0.452,12.4,32910,32474,32439,565,,,,,,,,,,,,
1154,0.469,12.9,33002,32572,32538,576,,,,,,,,,,,,
1160,0.502,13.9,33139,32720,32686,590,,,,,,,,,,,,
1164,0.516,14.3,33231,32818,32784,599,,,,,,,,,,,,
1170,0.510,14.1,33368,32965,32933,612,,,,,,,,,,,,
1174,0.515,14.3,33460,33063,33031,620,,,,,,,,,,,,
1180,0.441,12.1,33799,33210,33179,631,,,,,,,,,,,,
1184,0.469,12.9,34025,33308,33278,638,,,,,,,,,,,,
1190,0.440,12.0,34364,33455,33426,647,,,,,,,,,,,,
1194,0.500,13.9,34590,33553,33525,653,,,,,,,,,,,,
1200,0.502,13.9,34685,33700,33673,661,,,,,,,,,,,,
1204,0.494,13.7,34749,33798,33772,667,,,,,,,,,,,,
1210,0.488,13.5,34844,33945,33920,674,,,,,,,,,,,,
1214,0.476,13.1,34907,34043,34019,678,,,,,,,,,,,,
1220,0.498,13.8,35003,34189,34167,683,,,,,,,,,,,,
1224,0.494,13.7,35066,34287,34265,687,,,,,,,,,,,,
1230,0.473,13.0,35161,34434,34414,691,,,,,,,,,,,,
1234,0.474,13.1,35225,34531,34512,694,,,,,,,,,,,,
1240,0.427,11.6,35320,34678,34661,697,,,,,,,,,,,,
1244,0.401,10.8,35710,34775,34759,699,,,,,,,,,,,,
1250,0.464,12.8,36170,34922,34908,701,,,,,,,,,,,,
1254,0.519,14.4,36286,35019,35006,702,,,,,,,,,,,,
1260,0.496,13.7,36461,35165,35155,703,,,,,,,,,,,,
1264,0.524,14.6,36577,35263,35253,703,,,,,,,,,,,,
1270,0.506,14.0,36751,35409,35402,703,,,,,,,,,,,,
1274,0.527,14.7,36867,35506,35501,702,,,,,,,,,,,,
1280,0.548,15.3,37042,35652,35649,701,,,,,,,,,,,,
1284,0.547,15.3,37158,35749,35748,699,,,,,,,,,,,,
1290,0.525,14.6,37332,35895,35896,696,,,,,,,,,,,,
1294,0.541,15.1,37448,35991,35995,694,,,,,,,,,,,,
1300,0.506,14.0,37623,36137,36143,689,,,,,,,,,,,,
1304,0.512,14.2,37739,36233,36242,685,,,,,,,,,,,,
1310,0.509,14.1,37913,36378,36391,679,,,,,,,,,,,,
1314,0.511,14.2,38029,36474,36490,674,,,,,,,,,,,,
1320,0.508,14.1,38204,36617,36639,665,,,,,,,,,,,,
1324,0.503,13.9,38320,36708,36739,653,,,,,,,,,,,,
1330,0.418,11.4,38602,NaN,NaN,NaN,,,,,,,,,,,,
1334,0.387,10.4,38789,NaN,NaN,NaN,,,,,,,,,,,,
1340,0.384,10.3,39071,NaN,NaN,NaN,,,,,,,,,,,,
1344,0.355,9.5,39259,NaN,NaN,NaN,,,,,,,,,,,,
1354,0.395,10.7,39728,NaN,NaN,NaN,,,,,,,,,,,,
1356,0.405,11.0,39822,NaN,NaN,NaN,,,,,,,,,,,,
1360,0.473,13.0,40010,NaN,NaN,NaN,,,,,,,,,,,,
1364,0.507,14.1,40106,NaN,NaN,NaN,,,,,,,,,,,,
1370,0.483,13.3,40250,NaN,NaN,NaN,,,,,,,,,,,,
1374,0.474,13.1,40446,NaN,NaN,NaN,,,,,,,,,,,,
1380,0.500,13.8,40740,NaN,NaN,NaN,,,,,,,,,,,,
1384,0.513,14.2,40863,NaN,NaN,NaN,,,,,,,,,,,,
1390,0.495,13.7,41047,NaN,NaN,NaN,,,,,,,,,,,,
1394,0.486,13.4,41170,NaN,NaN,NaN,,,,,,,,,,,,
1400,0.468,12.9,41329,NaN,NaN,NaN,,,,,,,,,,,,
1404,0.447,12.2,41435,NaN,NaN,NaN,,,,,,,,,,,,
1411,0.486,13.4,41621,NaN,NaN,NaN,,,,,,,,,,,,
1414,0.531,14.8,41700,NaN,NaN,NaN,,,,,,,,,,,,
1420,0.513,14.2,41832,NaN,NaN,NaN,,,,,,,,,,,,
1424,0.543,15.2,41919,NaN,NaN,NaN,,,,,,,,,,,,
1430,0.509,14.1,42051,NaN,NaN,NaN,,,,,,,,,,,,
1434,0.535,14.9,42139,NaN,NaN,NaN,,,,,,,,,,,,
1440,0.504,14.0,42271,NaN,NaN,NaN,,,,,,,,,,,,
1444,0.514,14.3,42358,NaN,NaN,NaN,,,,,,,,,,,,
1450,0.505,14.0,42490,NaN,NaN,NaN,,,,,,,,,,,,
1454,0.456,12.5,42710,NaN,NaN,NaN,,,,,,,,,,,,
1458,0.448,12.3,42906,NaN,NaN,NaN,,,,,,,,,,,,
1460,0.466,12.8,43004,NaN,NaN,NaN,,,,,,,,,,,,
1464,0.509,14.1,43200,NaN,NaN,NaN,,,,,,,,,,,,
1470,0.542,15.1,43450,NaN,NaN,NaN,,,,,,,,,,,,
1474,0.583,16.4,43616,NaN,NaN,NaN,,,,,,,,,,,,
1480,0.564,15.8,43866,NaN,NaN,NaN,,,,,,,,,,,,
1490,0.573,16.1,44282,NaN,NaN,NaN,,,,,,,,,,,,
1494,0.579,16.3,44448,NaN,NaN,NaN,,,,,,,,,,,,
1500,0.546,15.3,44698,NaN,NaN,NaN,,,,,,,,,,,,
1504,0.546,15.2,44864,NaN,NaN,NaN,,,,,,,,,,,,
1510,0.523,14.5,45114,NaN,NaN,NaN,,,,,,,,,,,,
1514,0.519,14.4,45280,NaN,NaN,NaN,,,,,,,,,,,,
1520,0.436,11.9,45568,NaN,NaN,NaN,,,,,,,,,,,,
1524,0.408,11.1,45761,NaN,NaN,NaN,,,,,,,,,,,,
1530,0.385,10.4,46049,NaN,NaN,NaN,,,,,,,,,,,,
1534,0.424,11.5,46242,NaN,NaN,NaN,,,,,,,,,,,,
1540,0.472,13.0,46530,NaN,NaN,NaN,,,,,,,,,,,,
1544,0.506,14.0,46818,NaN,NaN,NaN,,,,,,,,,,,,
1550,0.490,13.6,47250,NaN,NaN,NaN,,,,,,,,,,,,
1554,0.514,14.3,47388,NaN,NaN,NaN,,,,,,,,,,,,
1560,0.524,14.6,47595,NaN,NaN,NaN,,,,,,,,,,,,
1564,0.512,14.2,47733,NaN,NaN,NaN,,,,,,,,,,,,
1570,0.519,14.4,47940,NaN,NaN,NaN,,,,,,,,,,,,
1574,0.515,14.3,48078,NaN,NaN,NaN,,,,,,,,,,,,
1580,0.512,14.2,48285,NaN,NaN,NaN,,,,,,,,,,,,
1584,0.528,14.7,48423,NaN,NaN,NaN,,,,,,,,,,,,
1590,0.527,14.7,48630,NaN,NaN,NaN,,,,,,,,,,,,
1594,0.545,15.2,48768,NaN,NaN,NaN,,,,,,,,,,,,
1600,0.543,15.2,48975,NaN,NaN,NaN,,,,,,,,,,,,
1606,0.576,16.1,49182,NaN,NaN,NaN,,,,,,,,,,,,
1610,0.544,15.2,49320,NaN,NaN,NaN,,,,,,,,,,,,
1614,0.559,15.6,49595,NaN,NaN,NaN,,,,,,,,,,,,
1620,0.555,15.5,50007,NaN,NaN,NaN,,,,,,,,,,,,
1628,0.560,15.7,50556,NaN,NaN,NaN,,,,,,,,,,,,
1630,0.552,15.4,50694,NaN,NaN,NaN,,,,,,,,,,,,
1634,0.563,15.7,50968,NaN,NaN,NaN,,,,,,,,,,,,
1640,0.578,16.2,51381,NaN,NaN,NaN,,,,,,,,,,,,
1644,0.586,16.5,51655,NaN,NaN,NaN,,,,,,,,,,,,
1648,0.592,16.6,51930,NaN,NaN,NaN,,,,,,,,,,,,
