Proxy depth,UK'37,Published temperature,Published age,Marine04 age,Marine09 age,Age model error,,14C depth,Material,14C age,14C error,忖R,Marine04 age,,,Marine09 age,,
358,0.866,24.9,22210,22687,22644,649,,,,,,,,,,,,
360,0.889,25.6,22390,22842,22798,653,,,,,,,,,,,,
363,0.872,25.1,22580,23073,23029,657,,,,,,,,,,,,
368,0.895,25.8,22960,23460,23415,660,,,,,,,,,,,,
373,0.887,25.5,23330,23846,23800,658,,,,,,,,,,,,
378,0.897,25.8,23710,24232,24186,651,,,,,,,,,,,,
383,0.880,25.3,24090,24618,24572,640,,,,,,,,,,,,
388,0.880,25.3,24460,25004,24959,623,,,,,,,,,,,,
393,0.884,25.5,24840,25390,25345,600,,,,,,,,,,,,
398,0.886,25.5,25210,25776,25732,572,,,,,,,,,,,,
403,0.881,25.4,25590,26162,26120,535,,,,,,,,,,,,
408,0.888,25.6,25970,26549,26508,490,,,,,,,,,,,,
413,0.875,25.2,26340,26935,26897,433,,,,,,,,,,,,
418,0.864,24.9,26720,27321,27288,359,,,,,,,,,,,,
423,0.863,24.8,27070,27675,27647,348,,,,,,,,,,,,
428,0.881,25.4,27410,28009,27986,378,,,,,,,,,,,,
433,0.870,25.0,27750,28343,28327,394,,,,,,,,,,,,
438,0.866,24.9,28090,28677,28669,397,,,,,,,,,,,,
448,0.878,25.3,28780,29344,29359,371,,,,,,,,,,,,
