Proxy depth,UK'37,Published temperature,Published age,Marine04 age,Marine09 age,Age model error,,14C depth,Material,14C age,14C error,忖R,Marine04 age,,,Marine09 age,,
145.5,0.629,17.3,13678,14063,14085,141,,,,,,,,,,,,
147.5,0.631,17.4,13856,14144,14177,161,,,,,,,,,,,,
149.5,0.628,17.3,14034,14225,14268,167,,,,,,,,,,,,
151.5,0.615,16.9,14212,14308,14360,160,,,,,,,,,,,,
153.5,0.609,16.8,14390,14381,14439,162,,,,,,,,,,,,
155.5,0.624,17.2,14568,14447,14506,177,,,,,,,,,,,,
156.5,0.616,17.0,14657,14480,14540,181,,,,,,,,,,,,
157.5,0.614,16.9,14745,14514,14574,184,,,,,,,,,,,,
159.5,0.609,16.8,14922,14582,14641,184,,,,,,,,,,,,
161.5,0.607,16.7,15099,14652,14708,179,,,,,,,,,,,,
163.5,0.610,16.8,15275,14788,14863,214,,,,,,,,,,,,
165.5,0.597,16.4,15451,14993,15106,267,,,,,,,,,,,,
167.5,0.599,16.5,15625,15200,15350,300,,,,,,,,,,,,
169.5,0.590,16.2,15794,15408,15593,320,,,,,,,,,,,,
171.5,0.595,16.3,15964,15616,15836,329,,,,,,,,,,,,
173.5,0.581,16.0,16125,15826,16079,329,,,,,,,,,,,,
175.5,0.575,15.8,16285,16036,16322,318,,,,,,,,,,,,
176.5,0.569,15.6,16365,16141,16443,309,,,,,,,,,,,,
177.5,0.573,15.7,16445,16247,16565,297,,,,,,,,,,,,
179.5,0.564,15.4,16604,16458,16807,264,,,,,,,,,,,,
181.5,0.563,15.4,16763,16672,17050,213,,,,,,,,,,,,
183.5,0.553,15.1,16906,16810,17192,181,,,,,,,,,,,,
185.5,0.542,14.8,17048,16866,17235,181,,,,,,,,,,,,
186.5,0.531,14.5,17118,16895,17256,180,,,,,,,,,,,,
187.5,0.527,14.4,17185,16924,17277,180,,,,,,,,,,,,
189.5,0.537,14.6,17318,16982,17319,177,,,,,,,,,,,,
191.5,0.526,14.3,17451,17042,17361,175,,,,,,,,,,,,
193.5,0.539,14.7,17579,17196,17473,208,,,,,,,,,,,,
195.5,0.523,14.2,17706,17448,17653,251,,,,,,,,,,,,
197.5,0.508,13.8,17820,17704,17834,263,,,,,,,,,,,,
199.5,0.510,13.9,17917,17961,18014,247,,,,,,,,,,,,
201.5,0.507,13.8,18014,18221,18194,194,,,,,,,,,,,,
203.5,0.517,14.0,18098,18394,18325,155,,,,,,,,,,,,
205.5,0.517,14.1,18182,18476,18406,165,,,,,,,,,,,,
206.5,0.504,13.7,18223,18517,18447,164,,,,,,,,,,,,
207.5,0.516,14.0,18264,18560,18487,160,,,,,,,,,,,,
209.5,0.509,13.8,18345,18644,18568,141,,,,,,,,,,,,
211.5,0.524,14.3,18426,18731,18648,99,,,,,,,,,,,,
213.5,0.516,14.0,18477,18820,18737,103,,,,,,,,,,,,
215.5,0.514,14.0,18527,18913,18833,143,,,,,,,,,,,,
217.5,0.527,14.4,18575,19008,18930,154,,,,,,,,,,,,
219.5,0.531,14.5,18622,19104,19026,144,,,,,,,,,,,,
221.5,0.530,14.4,18669,19203,19122,110,,,,,,,,,,,,
223.5,0.525,14.3,18718,19278,19197,95,,,,,,,,,,,,
225.5,0.519,14.1,18766,19326,19253,116,,,,,,,,,,,,
227.5,0.517,14.0,18815,19376,19310,127,,,,,,,,,,,,
229.5,0.524,14.3,18864,19426,19367,130,,,,,,,,,,,,
231.5,0.523,14.2,18914,19477,19425,126,,,,,,,,,,,,
233.5,0.517,14.1,18964,19548,19502,141,,,,,,,,,,,,
235.5,0.511,13.9,19015,19642,19598,162,,,,,,,,,,,,
236.5,0.497,13.5,19041,19690,19646,166,,,,,,,,,,,,
237.5,0.501,13.6,19069,19738,19694,165,,,,,,,,,,,,
239.5,0.505,13.7,19125,19836,19789,152,,,,,,,,,,,,
241.5,0.502,13.6,19182,19935,19884,116,,,,,,,,,,,,
243.5,0.510,13.9,19250,20038,20006,119,,,,,,,,,,,,
245.5,0.509,13.8,19318,20146,20153,159,,,,,,,,,,,,
247.5,0.509,13.8,19387,20255,20300,177,,,,,,,,,,,,
249.5,0.508,13.8,19457,20366,20447,179,,,,,,,,,,,,
251.5,0.496,13.4,19528,20478,20593,165,,,,,,,,,,,,
253.5,0.497,13.5,19637,20560,20692,156,,,,,,,,,,,,
255.5,0.504,13.7,19745,20611,20744,161,,,,,,,,,,,,
256.5,0.505,13.7,19801,20637,20770,161,,,,,,,,,,,,
257.5,0.512,13.9,19868,20663,20797,160,,,,,,,,,,,,
259.5,0.525,14.3,20004,20717,20849,154,,,,,,,,,,,,
261.5,0.525,14.3,20139,20772,20902,143,,,,,,,,,,,,
263.5,0.533,14.5,20278,20826,20956,144,,,,,,,,,,,,
265.5,0.537,14.7,20418,20877,21011,154,,,,,,,,,,,,
267.5,0.544,14.8,20559,20930,21066,159,,,,,,,,,,,,
269.5,0.542,14.8,20703,20983,21120,160,,,,,,,,,,,,
270.5,0.534,14.6,20775,21010,21147,159,,,,,,,,,,,,
271.5,0.544,14.8,20846,21038,21174,158,,,,,,,,,,,,
273.5,0.546,14.9,20992,21122,21255,179,,,,,,,,,,,,
275.5,0.548,15.0,21138,21238,21363,211,,,,,,,,,,,,
277.5,0.547,14.9,21283,21355,21470,232,,,,,,,,,,,,
279.5,0.553,15.1,21426,21473,21578,244,,,,,,,,,,,,
281.5,0.555,15.2,21567,21592,21686,248,,,,,,,,,,,,
283.5,0.562,15.4,21660,21711,21794,244,,,,,,,,,,,,
285.5,0.554,15.1,21754,21830,21901,233,,,,,,,,,,,,
287.5,0.556,15.2,21844,21950,22009,212,,,,,,,,,,,,
289.5,0.557,15.2,21931,22071,22117,180,,,,,,,,,,,,
291.5,0.568,15.6,22018,22193,22224,126,,,,,,,,,,,,
293.5,0.563,15.4,22104,22280,22329,99,,,,,,,,,,,,
295.5,0.568,15.6,22190,22328,22431,118,,,,,,,,,,,,
297.5,0.574,15.7,22272,22378,22534,125,,,,,,,,,,,,
299.5,0.574,15.7,22352,22429,22637,122,,,,,,,,,,,,
301.5,0.573,15.7,22432,22481,22741,110,,,,,,,,,,,,
303.5,0.578,15.9,22512,22578,22857,149,,,,,,,,,,,,
305.5,0.579,15.9,22591,22699,22981,209,,,,,,,,,,,,
306.5,0.553,15.1,22631,22761,23043,235,,,,,,,,,,,,
307.5,0.572,15.7,22671,22823,23105,258,,,,,,,,,,,,
309.5,0.553,15.1,22750,22947,23230,299,,,,,,,,,,,,
311.5,0.533,14.5,22829,23071,23355,335,,,,,,,,,,,,
313.5,0.532,14.5,22908,23195,23479,367,,,,,,,,,,,,
315.5,0.531,14.5,22987,23320,23604,397,,,,,,,,,,,,
317.5,0.542,14.8,23066,23444,23729,425,,,,,,,,,,,,
319.5,0.539,14.7,23145,23568,23854,451,,,,,,,,,,,,
320.0,0.532,14.5,23165,23599,23885,458,,,,,,,,,,,,
321.5,0.544,14.9,23224,23692,23979,476,,,,,,,,,,,,
323.5,0.554,15.2,23303,23817,24104,499,,,,,,,,,,,,
325.5,0.559,15.3,23382,23941,24228,522,,,,,,,,,,,,
327.5,0.569,15.6,23460,24065,24353,543,,,,,,,,,,,,
329.5,0.567,15.5,23539,24190,24478,564,,,,,,,,,,,,
331.5,0.556,15.2,23618,24314,24603,584,,,,,,,,,,,,
333.5,0.558,15.3,23697,24438,24728,603,,,,,,,,,,,,
335.5,0.550,15.0,23776,24563,24853,622,,,,,,,,,,,,
337.5,0.550,15.0,23855,24687,24978,640,,,,,,,,,,,,
339.5,0.553,15.1,23934,24811,25103,658,,,,,,,,,,,,
340.0,0.546,14.9,23954,24842,25134,662,,,,,,,,,,,,
341.5,0.554,15.2,24013,24935,25228,675,,,,,,,,,,,,
343.5,0.560,15.3,24093,25060,25353,692,,,,,,,,,,,,
345.5,0.555,15.2,24173,25184,25478,708,,,,,,,,,,,,
347.5,0.562,15.4,24253,25308,25603,724,,,,,,,,,,,,
349.5,0.563,15.4,24333,25433,25728,740,,,,,,,,,,,,
351.5,0.567,15.5,24412,25557,25853,755,,,,,,,,,,,,
353.5,0.557,15.2,24496,25681,25978,770,,,,,,,,,,,,
355.5,0.569,15.6,24579,25806,26103,785,,,,,,,,,,,,
357.5,0.571,15.7,24662,25930,26227,800,,,,,,,,,,,,
359.5,0.570,15.6,24746,26054,26352,814,,,,,,,,,,,,
361.5,0.574,15.7,24830,26179,26477,828,,,,,,,,,,,,
363.5,0.585,16.0,24915,26303,26602,842,,,,,,,,,,,,
365.5,0.588,16.1,25000,26427,26727,855,,,,,,,,,,,,
367.5,0.583,16.0,25087,26551,26852,869,,,,,,,,,,,,
369.5,0.591,16.2,25176,26676,26977,882,,,,,,,,,,,,
371.5,0.587,16.1,25264,26800,27102,895,,,,,,,,,,,,
373.5,0.597,16.4,25353,26924,27227,907,,,,,,,,,,,,
375.5,0.587,16.1,25442,27049,27352,920,,,,,,,,,,,,
377.5,0.592,16.3,25532,27173,27477,932,,,,,,,,,,,,
379.5,0.589,16.2,25622,27297,27602,945,,,,,,,,,,,,
380.5,0.578,15.9,25667,27360,27665,951,,,,,,,,,,,,
381.5,0.584,16.0,25713,27422,27727,957,,,,,,,,,,,,
382.5,0.576,15.8,25758,27484,27790,963,,,,,,,,,,,,
383.5,0.579,15.9,25804,27546,27852,969,,,,,,,,,,,,
384.5,0.581,16.0,25850,27608,27915,974,,,,,,,,,,,,
385.5,0.583,16.0,25897,27670,27977,980,,,,,,,,,,,,
386.5,0.582,16.0,25943,27733,28040,986,,,,,,,,,,,,
387.5,0.590,16.2,25989,27795,28102,992,,,,,,,,,,,,
388.5,0.591,16.2,26035,27857,28165,998,,,,,,,,,,,,
389.5,0.583,16.0,26081,27919,28227,1004,,,,,,,,,,,,
390.5,0.581,15.9,26128,27981,28290,1009,,,,,,,,,,,,
391.5,0.588,16.1,26174,28043,28352,1015,,,,,,,,,,,,
392.5,0.577,15.8,26220,28106,28415,1021,,,,,,,,,,,,
393.5,0.578,15.9,26268,28168,28477,1026,,,,,,,,,,,,
394.5,0.578,15.9,26315,28230,28540,1032,,,,,,,,,,,,
395.5,0.573,15.7,26363,28292,28602,1037,,,,,,,,,,,,
396.5,0.575,15.8,26410,28354,28665,1043,,,,,,,,,,,,
397.5,0.578,15.9,26458,28416,28728,1048,,,,,,,,,,,,
398.5,0.571,15.7,26506,28479,28790,1054,,,,,,,,,,,,
399.5,0.581,15.9,26554,28541,28853,1059,,,,,,,,,,,,
400.5,0.576,15.8,26602,28603,28915,1065,,,,,,,,,,,,
401.5,0.568,15.6,26650,28665,28978,1070,,,,,,,,,,,,
402.5,0.565,15.5,26698,28727,29040,1075,,,,,,,,,,,,
403.5,0.557,15.2,26746,28789,29103,1081,,,,,,,,,,,,
404.5,0.550,15.0,26794,28852,29165,1086,,,,,,,,,,,,
405.5,0.548,15.0,26843,28914,29228,1091,,,,,,,,,,,,
406.5,0.547,14.9,26891,28976,29290,1097,,,,,,,,,,,,
407.5,0.554,15.2,26941,29038,29353,1102,,,,,,,,,,,,
408.5,0.553,15.1,26993,29100,29415,1107,,,,,,,,,,,,
409.5,0.556,15.2,27045,29162,29478,1112,,,,,,,,,,,,
410.5,0.567,15.5,27097,29224,29540,1117,,,,,,,,,,,,
411.5,0.570,15.6,27150,29287,29603,1122,,,,,,,,,,,,
412.5,0.573,15.7,27202,29349,29665,1128,,,,,,,,,,,,
413.5,0.581,15.9,27255,29411,29728,1133,,,,,,,,,,,,
414.5,0.589,16.2,27309,29473,29790,1138,,,,,,,,,,,,
415.5,0.593,16.3,27362,29535,29853,1143,,,,,,,,,,,,
416.5,0.586,16.1,27415,29597,29915,1148,,,,,,,,,,,,
417.5,0.589,16.2,27468,29660,29978,1153,,,,,,,,,,,,
418.5,0.588,16.1,27522,29722,NaN,1158,,,,,,,,,,,,
419.5,0.580,15.9,27575,29784,NaN,1163,,,,,,,,,,,,
420.5,0.572,15.7,27629,29846,NaN,1168,,,,,,,,,,,,
421.5,0.572,15.7,27682,29908,NaN,1173,,,,,,,,,,,,
422.5,0.577,15.8,27738,29970,NaN,1177,,,,,,,,,,,,
423.5,0.566,15.5,27800,NaN,NaN,NaN,,,,,,,,,,,,
424.5,0.561,15.3,27862,NaN,NaN,NaN,,,,,,,,,,,,
425.5,0.555,15.2,27924,NaN,NaN,NaN,,,,,,,,,,,,
426.5,0.542,14.8,27986,NaN,NaN,NaN,,,,,,,,,,,,
427.5,0.557,15.2,28048,NaN,NaN,NaN,,,,,,,,,,,,
428.5,0.559,15.3,28110,NaN,NaN,NaN,,,,,,,,,,,,
429.5,0.562,15.4,28172,NaN,NaN,NaN,,,,,,,,,,,,
430.5,0.558,15.3,28235,NaN,NaN,NaN,,,,,,,,,,,,
431.5,0.565,15.5,28297,NaN,NaN,NaN,,,,,,,,,,,,
432.5,0.571,15.7,28360,NaN,NaN,NaN,,,,,,,,,,,,
433.5,0.572,15.7,28423,NaN,NaN,NaN,,,,,,,,,,,,
434.5,0.572,15.7,28487,NaN,NaN,NaN,,,,,,,,,,,,
435.5,0.572,15.7,28550,NaN,NaN,NaN,,,,,,,,,,,,
436.5,0.565,15.5,28614,NaN,NaN,NaN,,,,,,,,,,,,
437.5,0.565,15.5,28678,NaN,NaN,NaN,,,,,,,,,,,,
438.5,0.566,15.5,28746,NaN,NaN,NaN,,,,,,,,,,,,
439.5,0.567,15.5,28813,NaN,NaN,NaN,,,,,,,,,,,,
440.5,0.580,15.9,28881,NaN,NaN,NaN,,,,,,,,,,,,
441.5,0.565,15.5,28949,NaN,NaN,NaN,,,,,,,,,,,,
442.5,0.563,15.4,29016,NaN,NaN,NaN,,,,,,,,,,,,
443.5,0.565,15.5,29085,NaN,NaN,NaN,,,,,,,,,,,,
444.5,0.562,15.4,29153,NaN,NaN,NaN,,,,,,,,,,,,
445.5,0.566,15.5,29221,NaN,NaN,NaN,,,,,,,,,,,,
446.5,0.561,15.3,29289,NaN,NaN,NaN,,,,,,,,,,,,
447.5,0.562,15.4,29357,NaN,NaN,NaN,,,,,,,,,,,,
448.5,0.560,15.3,29427,NaN,NaN,NaN,,,,,,,,,,,,
449.5,0.561,15.4,29497,NaN,NaN,NaN,,,,,,,,,,,,
450.5,0.563,15.4,29566,NaN,NaN,NaN,,,,,,,,,,,,
451.5,0.561,15.4,29636,NaN,NaN,NaN,,,,,,,,,,,,
452.5,0.559,15.3,29706,NaN,NaN,NaN,,,,,,,,,,,,
453.5,0.562,15.4,29778,NaN,NaN,NaN,,,,,,,,,,,,
454.5,0.563,15.4,29850,NaN,NaN,NaN,,,,,,,,,,,,
455.5,0.562,15.4,29923,NaN,NaN,NaN,,,,,,,,,,,,
456.5,0.563,15.4,29995,NaN,NaN,NaN,,,,,,,,,,,,
458.5,0.566,15.5,30139,NaN,NaN,NaN,,,,,,,,,,,,
459.5,0.557,15.2,30211,NaN,NaN,NaN,,,,,,,,,,,,
460.5,0.558,15.3,30284,NaN,NaN,NaN,,,,,,,,,,,,
461.5,0.562,15.4,30356,NaN,NaN,NaN,,,,,,,,,,,,
462.5,0.560,15.3,30428,NaN,NaN,NaN,,,,,,,,,,,,
463.5,0.554,15.2,30502,NaN,NaN,NaN,,,,,,,,,,,,
464.5,0.549,15.0,30576,NaN,NaN,NaN,,,,,,,,,,,,
465.5,0.553,15.1,30650,NaN,NaN,NaN,,,,,,,,,,,,
466.5,0.558,15.3,30724,NaN,NaN,NaN,,,,,,,,,,,,
467.5,0.559,15.3,30798,NaN,NaN,NaN,,,,,,,,,,,,
468.5,0.556,15.2,30872,NaN,NaN,NaN,,,,,,,,,,,,
469.5,0.555,15.2,30947,NaN,NaN,NaN,,,,,,,,,,,,
470.5,0.549,15.0,31022,NaN,NaN,NaN,,,,,,,,,,,,
471.5,0.538,14.7,31097,NaN,NaN,NaN,,,,,,,,,,,,
472.5,0.549,15.0,31172,NaN,NaN,NaN,,,,,,,,,,,,
473.5,0.544,14.9,31247,NaN,NaN,NaN,,,,,,,,,,,,
474.5,0.543,14.8,31322,NaN,NaN,NaN,,,,,,,,,,,,
475.5,0.545,14.9,31397,NaN,NaN,NaN,,,,,,,,,,,,
476.5,0.549,15.0,31472,NaN,NaN,NaN,,,,,,,,,,,,
477.5,0.550,15.0,31547,NaN,NaN,NaN,,,,,,,,,,,,
478.5,0.548,15.0,31622,NaN,NaN,NaN,,,,,,,,,,,,
479.5,0.550,15.0,31698,NaN,NaN,NaN,,,,,,,,,,,,
480.5,0.550,15.0,31774,NaN,NaN,NaN,,,,,,,,,,,,
481.5,0.546,14.9,31849,NaN,NaN,NaN,,,,,,,,,,,,
482.5,0.551,15.1,31925,NaN,NaN,NaN,,,,,,,,,,,,
483.5,0.554,15.1,32001,NaN,NaN,NaN,,,,,,,,,,,,
484.5,0.563,15.4,32077,NaN,NaN,NaN,,,,,,,,,,,,
485.5,0.568,15.5,32154,NaN,NaN,NaN,,,,,,,,,,,,
486.5,0.564,15.5,32230,NaN,NaN,NaN,,,,,,,,,,,,
487.5,0.568,15.5,32306,NaN,NaN,NaN,,,,,,,,,,,,
488.5,0.557,15.2,32382,NaN,NaN,NaN,,,,,,,,,,,,
489.5,0.549,15.0,32458,NaN,NaN,NaN,,,,,,,,,,,,
490.5,0.554,15.1,32534,NaN,NaN,NaN,,,,,,,,,,,,
491.5,0.571,15.6,32610,NaN,NaN,NaN,,,,,,,,,,,,
492.5,0.564,15.4,32686,NaN,NaN,NaN,,,,,,,,,,,,
493.5,0.551,15.1,32761,NaN,NaN,NaN,,,,,,,,,,,,
494.5,0.542,14.8,32836,NaN,NaN,NaN,,,,,,,,,,,,
495.5,0.552,15.1,32912,NaN,NaN,NaN,,,,,,,,,,,,
496.5,0.536,14.6,32987,NaN,NaN,NaN,,,,,,,,,,,,
497.5,0.531,14.5,33063,NaN,NaN,NaN,,,,,,,,,,,,
498.5,0.536,14.6,33138,NaN,NaN,NaN,,,,,,,,,,,,
499.5,0.528,14.4,33213,NaN,NaN,NaN,,,,,,,,,,,,
500.5,0.546,14.9,33289,NaN,NaN,NaN,,,,,,,,,,,,
501.5,0.537,14.6,33364,NaN,NaN,NaN,,,,,,,,,,,,
502.5,0.522,14.2,33439,NaN,NaN,NaN,,,,,,,,,,,,
503.5,0.550,15.0,33514,NaN,NaN,NaN,,,,,,,,,,,,
504.5,0.551,15.1,33589,NaN,NaN,NaN,,,,,,,,,,,,
505.5,0.568,15.6,33663,NaN,NaN,NaN,,,,,,,,,,,,
506.5,0.552,15.1,33738,NaN,NaN,NaN,,,,,,,,,,,,
507.5,0.547,14.9,33812,NaN,NaN,NaN,,,,,,,,,,,,
508.5,0.548,15.0,33885,NaN,NaN,NaN,,,,,,,,,,,,
509.5,0.557,15.2,33958,NaN,NaN,NaN,,,,,,,,,,,,
510.5,0.554,15.2,34031,NaN,NaN,NaN,,,,,,,,,,,,
511.5,0.541,14.8,34104,NaN,NaN,NaN,,,,,,,,,,,,
512.5,0.519,14.1,34177,NaN,NaN,NaN,,,,,,,,,,,,
513.5,0.522,14.2,34250,NaN,NaN,NaN,,,,,,,,,,,,
514.5,0.536,14.6,34322,NaN,NaN,NaN,,,,,,,,,,,,
515.5,0.538,14.7,34395,NaN,NaN,NaN,,,,,,,,,,,,
516.5,0.526,14.3,34467,NaN,NaN,NaN,,,,,,,,,,,,
518.5,0.520,14.1,34611,NaN,NaN,NaN,,,,,,,,,,,,
519.5,0.536,14.6,34683,NaN,NaN,NaN,,,,,,,,,,,,
520.5,0.545,14.9,34754,NaN,NaN,NaN,,,,,,,,,,,,
521.5,0.548,15.0,34825,NaN,NaN,NaN,,,,,,,,,,,,
522.5,0.538,14.7,34897,NaN,NaN,NaN,,,,,,,,,,,,
523.5,0.534,14.5,34967,NaN,NaN,NaN,,,,,,,,,,,,
524.5,0.553,15.1,35036,NaN,NaN,NaN,,,,,,,,,,,,
525.5,0.548,15.0,35106,NaN,NaN,NaN,,,,,,,,,,,,
526.5,0.535,14.6,35175,NaN,NaN,NaN,,,,,,,,,,,,
527.5,0.524,14.3,35244,NaN,NaN,NaN,,,,,,,,,,,,
528.5,0.518,14.1,35313,NaN,NaN,NaN,,,,,,,,,,,,
529.5,0.520,14.2,35382,NaN,NaN,NaN,,,,,,,,,,,,
530.5,0.536,14.6,35452,NaN,NaN,NaN,,,,,,,,,,,,
531.5,0.510,13.9,35521,NaN,NaN,NaN,,,,,,,,,,,,
532.5,0.518,14.1,35590,NaN,NaN,NaN,,,,,,,,,,,,
533.5,0.525,14.3,35657,NaN,NaN,NaN,,,,,,,,,,,,
534.5,0.516,14.0,35722,NaN,NaN,NaN,,,,,,,,,,,,
535.5,0.503,13.7,35788,NaN,NaN,NaN,,,,,,,,,,,,
536.5,0.513,13.9,35854,NaN,NaN,NaN,,,,,,,,,,,,
537.5,0.501,13.6,35919,NaN,NaN,NaN,,,,,,,,,,,,
538.5,0.521,14.2,35984,NaN,NaN,NaN,,,,,,,,,,,,
539.5,0.518,14.1,36048,NaN,NaN,NaN,,,,,,,,,,,,
540.5,0.518,14.1,36112,NaN,NaN,NaN,,,,,,,,,,,,
541.5,0.498,13.5,36176,NaN,NaN,NaN,,,,,,,,,,,,
542.5,0.529,14.4,36240,NaN,NaN,NaN,,,,,,,,,,,,
543.5,0.545,14.9,36304,NaN,NaN,NaN,,,,,,,,,,,,
544.5,0.539,14.7,36368,NaN,NaN,NaN,,,,,,,,,,,,
545.5,0.529,14.4,36431,NaN,NaN,NaN,,,,,,,,,,,,
546.5,0.535,14.6,36495,NaN,NaN,NaN,,,,,,,,,,,,
547.5,0.523,14.2,36558,NaN,NaN,NaN,,,,,,,,,,,,
548.5,0.514,14.0,36619,NaN,NaN,NaN,,,,,,,,,,,,
549.5,0.527,14.4,36677,NaN,NaN,NaN,,,,,,,,,,,,
550.5,0.516,14.0,36735,NaN,NaN,NaN,,,,,,,,,,,,
551.5,0.541,14.8,36793,NaN,NaN,NaN,,,,,,,,,,,,
