"Age","Temperature","Anomaly"
100,26.3128571428571,0.420503418544076
200,26.3287301587302,0.436376434417088
300,26.33,0.43764627568693
400,26.3325396825397,0.440185958226614
500,26.4171957671958,0.524842042882696
600,26.485,0.592646275686931
700,26.4492857142857,0.556931989972647
800,26.4286666666667,0.5363129423536
900,26.4768148148148,0.584461090501748
1000,26.524962962963,0.632609238649895
1100,26.4768401486989,0.584486424385819
1200,26.3244237918216,0.432070067508494
1300,26.1720074349442,0.27965371063117
1400,26.145873605948,0.253519881634887
1500,26.1533085501859,0.260954825872805
1600,26.1641198501873,0.271766125874198
1700,26.2053183520599,0.312964627746858
1800,26.2465168539326,0.354163129619515
1900,26.2179838709677,0.325630146654674
2000,26.0970161290323,0.204662404719191
2100,25.9760483870968,0.0836946627837065
2200,25.9353846153846,0.0430308910715453
2300,25.8989473684211,0.00659364410798347
2400,25.8974898785425,0.00513615422944014
2500,25.9339271255061,0.041573401193002
2600,25.9690688259109,0.0767151015978627
2700,25.875951417004,-0.016402307309022
2800,25.7828340080972,-0.109519716215903
2900,25.8728225806452,-0.0195311436679084
3000,26.1187903225806,0.226436598267576
3100,26.3412550607287,0.448901336415677
3200,26.1955060728745,0.303152348561426
3300,26.0497570850202,0.157403360707175
3400,25.9828340080972,0.0904802837840961
3500,25.9706882591093,0.0783345347962445
3600,25.9443265306122,0.051972806299176
3700,25.8137142857143,-0.0786394385987812
3800,25.6831020408163,-0.209251683496742
3900,25.6007657657658,-0.2915879585473
4000,25.5422072072072,-0.350146517105859
4100,25.5466515837104,-0.345702140602658
4200,25.6280995475113,-0.264254176801753
4300,25.6965158371041,-0.195837887208995
4400,25.723665158371,-0.168688565942027
4500,25.7497297297297,-0.142623994583339
4600,25.7407207207207,-0.151633003592348
4700,25.7317117117117,-0.160642012601357
4800,25.7996380090498,-0.0927157152632923
4900,25.8856108597285,-0.00674286458455953
5000,25.8983783783784,0.00602465406531039
5100,25.8623423423423,-0.0300113819707271
5200,25.8726696832579,-0.0196840410551502
5300,25.9586425339367,0.0662888096235825
5400,25.995046728972,0.102693004658896
5500,25.7894392523365,-0.102914471976618
5600,25.5963698630137,-0.295983861299369
5700,25.808698630137,-0.0836550941760841
5800,25.8213793103448,-0.0709744139682407
5900,25.7180821917808,-0.174271532532245
6000,25.8687671232877,-0.0235866010253964
6100,25.8107586206897,-0.0815951036234139
6200,25.7332191780822,-0.159134546230877
6300,25.9866438356164,0.0942901113033692
6400,26.0551724137931,0.162818689480034
6500,26.0702739726027,0.17792024828967
6600,26.1045205479452,0.212166823632138
6700,25.937397260274,0.0450435359609038
6800,25.7968965517241,-0.0954571725889295
6900,25.7624137931034,-0.12993993120962
7000,25.9570860927152,0.0647323684021615
7100,25.9866666666667,0.0943129423535964
7200,25.7644444444444,-0.127909279868625
7300,25.7631168831169,-0.129236841196185
7400,25.7386805555556,-0.153673168757511
7500,25.620625,-0.271728724313068
7600,25.8857575757576,-0.00659614855549151
7700,25.965303030303,0.0729493059899617
7800,25.8331538461538,-0.0591998781592231
7900,25.5485384615385,-0.343815262774608
8000,25.4978260869565,-0.394527637356546
8100,25.7129824561404,-0.179371268172716
8200,25.9655652173913,0.0732114930782366
8300,26.0154782608696,0.123124536556496
8400,25.9664347826087,0.0740810582956293
8500,26.054298245614,0.161944521300967
8600,26.1610434782609,0.268689753947804
8700,25.8393043478261,-0.0530493764869817
8800,25.8445217391304,-0.0478319851826328
8900,26.1041739130435,0.21182018873041
9000,26.1871794871795,0.29482576286642
9100,26.0153846153846,0.123030891071547
9200,25.7076923076923,-0.184661416620759
9300,25.8061538461538,-0.0861998781592206
9400,25.9957396449704,0.103385920657345
9500,25.9484023668639,0.056048642550838
9600,25.9436686390533,0.051314914740189
9700,26.0028402366864,0.110486512373324
9800,25.9821893491124,0.0898356247993561
9900,25.9273964497041,0.0350427253910723
10000,25.7972189349112,-0.0951347894018255
10100,25.692426035503,-0.19992768881011
10200,25.6391715976331,-0.253182126679931
10300,25.6086390532544,-0.283714671058629
10400,25.5908875739645,-0.30146615034857
10500,25.4932934131737,-0.399060311139415
10600,25.4436144578313,-0.448739266481741
10700,25.5279518072289,-0.364401917084152
10800,25.5674251497006,-0.324928574612471
10900,25.5794011976048,-0.31295252670828
11000,25.8075449101796,-0.084808814133428
11100,26.006962962963,0.114609238649894
11200,26.1032592592593,0.210905534946189
11300,26.0644117647059,0.172058040392812
11400,26.0744904458599,0.182136721546804
11500,26.0904140127389,0.198060288425786
11600,26.1063375796178,0.213983855304765
11700,26.1394267515924,0.247073027279288
11800,26.1776433121019,0.285289587788842
11900,26.2158598726115,0.323506148298396
12000,26.181847133758,0.289493409444894
12100,26.1054140127389,0.213060288425783
12200,26.0289808917197,0.136627167406676
12300,25.9916333333333,0.0992796090202646
12400,25.9949666666667,0.102612942353598
12500,25.9983,0.105946275686932
12600,25.9598360655738,0.0674823412607033
12700,25.877868852459,-0.0144848718540516
12800,25.853606557377,-0.0387471669360195
12900,25.8590710382514,-0.0332826860617033
13000,25.8418579234973,-0.0504958008157992
13100,25.82,-0.0723537243130679
13200,25.7660784313725,-0.12627529294052
13300,25.7121568627451,-0.180196861567968
13400,25.7300696864111,-0.162284037901919
13500,25.7509756097561,-0.141378114556971
13600,25.7683146067416,-0.124039117571495
13700,25.7495880149813,-0.142765709331794
13800,25.730861423221,-0.161492301092096
13900,25.7215730337079,-0.170780690605206
14000,25.7253183520599,-0.167035372253142
14100,25.729063670412,-0.163290053901083
14200,25.7542395437262,-0.138114180586832
