"Age","Temperature","Anomaly"
1100,18.3,0.0853896430174039
1200,18.2210762331839,0.00646587620126127
1300,18.0417040358744,-0.172906321108158
1400,17.9283783783784,-0.286231978604221
1500,18.0635135135135,-0.151096843469084
1600,18.1982062780269,-0.0164040789556914
1700,18.332735426009,0.11812506902637
1800,18.6027027027027,0.388092345720104
1900,18.9946188340807,0.780008477098121
2000,18.7255605381166,0.510950181133996
2100,18.4565022421525,0.241891885169867
2200,18.4533783783784,0.238768021395781
2300,18.472197309417,0.257586952434444
2400,18.3825112107623,0.167900853779734
2500,18.3108108108108,0.0962004538282137
2600,18.4459459459459,0.231335588963351
2700,18.4461883408072,0.231577983824579
2800,18.3565022421525,0.141891885169869
2900,18.4,0.185389643017402
3000,18.6702702702703,0.455659913287672
3100,18.4752525252525,0.260642168269928
3200,18.2227272727273,0.00811691574467588
3300,18.8204545454545,0.605844188471949
3400,18.5636363636364,0.349026006653766
3500,18.5704545454545,0.355844188471949
3600,18.7848484848485,0.570238127865888
3700,18.9852791878173,0.770668830834662
3800,18.9345177664975,0.719907409514864
3900,18.9242424242424,0.709632067259825
4000,19,0.785389643017403
4100,18.8484848484848,0.633874491502251
4200,18.7045454545455,0.489935097562856
4300,18.9318181818182,0.717207824835583
4400,19,0.785389643017403
4500,18.9367088607595,0.722098503776898
4600,18.9932773109244,0.778666953941773
4700,19.4025316455696,1.18792128858702
4800,19.1563025210084,0.941692164025806
4900,18.5367088607595,0.322098503776896
5000,18.6840336134454,0.469423256462782
5100,18.8,0.585389643017404
5200,18.5796610169492,0.365050659966556
5300,18.3,0.0853896430174039
5400,18.3,0.0853896430174039
5500,18.3,0.0853896430174039
5600,18.4915966386555,0.276986281672865
5700,18.5556962025316,0.341085845549049
5800,18.6478991596639,0.433288802681268
5900,19.2544303797468,1.03982002276424
6000,19.4048,1.1901896430174
6100,19.2782608695652,1.06365051258262
6200,19.4,1.1853896430174
6300,19.4054347826087,1.1908244256261
6400,19.5,1.2853896430174
6500,19.5,1.2853896430174
6600,19.4184782608696,1.20386790388697
6700,19.2208633093525,1.00625295236992
6800,18.9565217391304,0.74191138214784
6900,18.8,0.585389643017404
7000,18.8913043478261,0.676693990843489
7100,19.4474820143885,1.23287165740589
7200,19.663309352518,1.44869899553539
7300,19.2489130434783,1.03430268649566
7400,19.2627586206897,1.04814826370706
7500,19.387619047619,1.17300869063645
7600,19.3433121019108,1.12870174492823
7700,18.9611464968153,0.746536139832688
7800,18.82,0.605389643017404
7900,18.8,0.585389643017404
8000,18.84,0.625389643017403
8100,18.8980891719745,0.683478814991926
8200,18.2611464968153,0.0465361398326891
8300,18.5057142857143,0.291103928731687
8400,18.6607594936709,0.446149136688287
8500,18.2177215189873,0.0031111620047426
8600,18.4742857142857,0.259675357303117
8700,18.5,0.285389643017403
8800,18.5971428571429,0.382532500160259
8900,18.8625899280576,0.647979571074959
9000,19.0784172661871,0.863806909204456
9100,19.4490196078431,1.23440925086054
9200,19.1058823529412,0.891271995958579
9300,19.3450980392157,1.13048768223309
9400,19.6072463768116,1.392636019829
9500,19.2441176470588,1.02950729007623
9600,19.1892156862745,0.974605329291911
9700,19.2058823529412,0.991271995958581
9800,19.6864583333333,1.47184797635073
9900,19.7157894736842,1.50117911670161
10000,18.9789473684211,0.764337011438457
10100,18.4788235294118,0.264213172429169
10200,18.1929411764706,-0.0216691805120099
10300,18.5125,0.297889643017403
10400,18.7411764705882,0.526566113605639
10500,19.0435294117647,0.828919054782109
10600,18.5517857142857,0.337175357303117
10700,18.4,0.185389643017402
10800,18.7025,0.487889643017404
10900,18.5351351351351,0.320524778152539
11000,17.4244897959184,-0.790120561064231
11100,17.6979591836735,-0.516651173309128
11200,18.1753424657534,-0.0392678912291728
11300,17.9608108108108,-0.253799546171788
11400,17.4180327868852,-0.796577570097352
11500,16.8,-1.4146103569826
11600,16.0448979591837,-2.16971239779892
11700,14.5375,-3.6771103569826
11800,14.9080459770115,-3.3065643799711
11900,15.348275862069,-2.86633449491363
12000,14.9017543859649,-3.31285597101768
12100,14.1178571428571,-4.09675321412545
12200,13.1857142857143,-5.02889607126831
12300,12.5,-5.7146103569826
12400,12.2428571428571,-5.97175321412545
12500,12.1707142857143,-6.04389607126831
12600,12.385,-5.8296103569826
12700,12.0714285714286,-6.14318178555403
12800,12.5928571428571,-5.62175321412545
12900,13.427027027027,-4.78758332995557
13000,14.0767857142857,-4.13782464269688
13100,14.5040816326531,-3.71052872432954
13200,14.6692307692308,-3.54537958775183
13300,14.5593406593407,-3.65526969764194
13400,14.64375,-3.5708603569826
13500,15.2114754098361,-3.00313494714653
13600,15.7774193548387,-2.43719100214389
13700,15.4737704918033,-2.74083986517932
13800,15.5967213114754,-2.61788904550719
13900,15.3,-2.9146103569826
14000,15.4780487804878,-2.73656157649479
14100,15.5268292682927,-2.68778108868991
14200,14.8829268292683,-3.3316835277143
14300,15.2125,-3.0021103569826
14400,14.1561643835616,-4.05844597342095
14500,14.5708333333333,-3.64377702364926
14600,14.002752293578,-4.21185806340461
14700,13.1625850340136,-5.05202532296899
14800,12.8224489795918,-5.39216137739076
14900,12.3993288590604,-5.81528149792219
15000,12.0945945945946,-6.120015762388
15100,12.7252252252252,-5.48938513175737
15200,13.3558558558559,-4.85875450112674
15300,13.0879194630872,-5.12669089389535
15400,12.6423423423423,-5.57226801464025
15500,12.0567567567568,-6.15785360022584
15600,11.7328859060403,-6.48172445094233
15700,12.3369127516779,-5.87769760530474
15800,12.4260135135135,-5.78859684346908
15900,12.3246621621622,-5.88994819482044
