1875.338	10.839	10839.0	-35.8371
1875.859	10.845	10845.0	-34.8229
1876.38	10.851	10851.0	-34.3501
1876.858	10.856	10856.0	-35.0298
1877.339	10.86	10860.0	-34.7802
1877.8395	10.865	10865.0	-34.3938
1878.344	10.87	10870.0	-33.9759
1878.8425	10.875	10875.0	-34.7318
1879.344	10.88	10880.0	-34.1393
1879.8435	10.884	10884.0	-34.1622
1880.346	10.889	10889.0	-34.8017
1880.845	10.894	10894.0	-35.5912
1881.347	10.899	10899.0	-35.5576
1881.846	10.904	10904.0	-34.3661
1882.348	10.908	10908.0	-34.7543
1882.848	10.913	10913.0	-34.5686
1883.452	10.918	10918.0	-34.2933
1883.899	10.922	10922.0	-33.989
1884.35	10.927	10927.0	-35.2107
1884.849	10.932	10932.0	-35.3123
1885.352	10.937	10937.0	-34.2384
1885.8525	10.942	10942.0	-34.9055
1886.356	10.947	10947.0	-35.3755
1886.8555	10.952	10952.0	-34.8399
1887.358	10.957	10957.0	-35.4734
1887.857	10.962	10962.0	-34.076
1888.359	10.967	10967.0	-35.4478
1888.858	10.971	10971.0	-34.3305
1889.36	10.976	10976.0	-34.449
1889.86	10.981	10981.0	-34.9731
1890.364	10.986	10986.0	-34.3432
1890.8625	10.991	10991.0	-35.3003
1891.364	10.996	10996.0	-34.5846
1891.863	11.001	11001.0	-35.2945
1892.365	11.005	11005.0	-34.9864
1892.866	11.01	11010.0	-35.4252
1893.37	11.015	11015.0	-35.3591
1893.869	11.02	11020.0	-34.7432
1894.371	11.025	11025.0	-35.1203
1894.881	11.029	11029.0	-34.9054
1895.391	11.034	11034.0	-34.9972
1895.8805	11.039	11039.0	-34.2627
1896.373	11.043	11043.0	-35.3539
1896.872	11.049	11049.0	-35.0616
1897.374	11.054	11054.0	-34.8171
1897.873	11.059	11059.0	-35.3399
1898.375	11.064	11064.0	-36.5807
1898.8745	11.069	11069.0	-35.4393
1899.377	11.074	11074.0	-33.7963
1899.8755	11.079	11079.0	-34.195
1900.377	11.083	11083.0	-33.4737
1900.8775	11.087	11087.0	-34.1523
1901.381	11.092	11092.0	-34.0602
1901.8795	11.096	11096.0	-33.9704
1902.381	11.101	11101.0	-34.8946
1902.879	11.106	11106.0	-34.68
1903.48	11.112	11112.0	-34.6509
1903.9285	11.117	11117.0	-34.7935
1904.38	11.121	11121.0	-34.9575
1904.879	11.126	11126.0	-35.0146
1905.381	11.131	11131.0	-35.9436
1905.88	11.135	11135.0	-35.9118
1906.382	11.141	11141.0	-36.1168
1906.8815	11.146	11146.0	-35.315
1907.385	11.152	11152.0	-35.7078
1907.8825	11.157	11157.0	-34.9531
1908.383	11.161	11161.0	-35.0864
1908.8835	11.166	11166.0	-35.211
1909.388	11.171	11171.0	-35.5303
1909.888	11.175	11175.0	-34.6248
1910.391	11.18	11180.0	-34.4982
1910.89	11.185	11185.0	-35.0144
1911.392	11.19	11190.0	-35.0131
1911.8925	11.193	11193.0	-35.0956
1912.397	11.198	11198.0	-35.3686
1912.8955	11.203	11203.0	-34.7419
1913.397	11.207	11207.0	-35.1845
1913.8975	11.213	11213.0	-34.4877
1914.401	11.218	11218.0	-35.3543
1914.8995	11.223	11223.0	-35.2322
1915.401	11.228	11228.0	-35.1435
1915.9005	11.233	11233.0	-34.5634
1916.404	11.238	11238.0	-34.3649
1916.9045	11.242	11242.0	-34.7017
1917.408	11.247	11247.0	-34.5738
1917.9075	11.251	11251.0	-34.8659
1918.411	11.256	11256.0	-34.1082
1918.9105	11.262	11262.0	-35.2474
1919.41	11.266	11266.0	-35.1901
1919.911	11.271	11271.0	-34.1637
1920.415	11.276	11276.0	-34.5336
1920.9145	11.281	11281.0	-34.9833
1921.417	11.287	11287.0	-35.8818
1921.917	11.292	11292.0	-35.1039
1922.42	11.297	11297.0	-35.1849
1922.919	11.302	11302.0	-34.8914
1923.521	11.307	11307.0	-34.9509
1923.969	11.311	11311.0	-35.3001
1924.42	11.316	11316.0	-34.6138
1924.9585	11.32	11320.0	-35.0494
1925.501	11.326	11326.0	-35.1263
1925.9615	11.33	11330.0	-34.5478
1926.422	11.334	11334.0	-34.1538
1926.9215	11.338	11338.0	-34.3867
1927.421	11.342	11342.0	-34.4676
1927.9215	11.347	11347.0	-35.5766
1928.425	11.351	11351.0	-35.5901
1928.925	11.356	11356.0	-35.1135
1929.428	11.361	11361.0	-35.6534
1929.927	11.366	11366.0	-35.2285
1930.429	11.37	11370.0	-34.4823
1930.928	11.374	11374.0	-35.5533
1931.43	11.379	11379.0	-35.3378
1931.929	11.383	11383.0	-34.7596
1932.431	11.388	11388.0	-34.543
1932.9305	11.393	11393.0	-35.0376
1933.433	11.398	11398.0	-35.1368
1933.9315	11.402	11402.0	-35.096
1934.434	11.407	11407.0	-35.1756
1934.9335	11.412	11412.0	-34.3697
1935.436	11.416	11416.0	-35.1687
1935.9355	11.42	11420.0	-34.9946
1936.438	11.425	11425.0	-36.0789
1936.937	11.43	11430.0	-35.3826
1937.439	11.434	11434.0	-35.7224
1937.9385	11.439	11439.0	-35.757
1938.441	11.444	11444.0	-34.8765
1938.9395	11.449	11449.0	-35.0807
1939.438	11.453	11453.0	-34.4084
1939.9375	11.458	11458.0	-34.5641
1940.44	11.461	11461.0	-35.3323
1940.9395	11.466	11466.0	-33.9611
1941.439	11.47	11470.0	-35.0563
1941.9405	11.474	11474.0	-35.1121
1942.442	11.479	11479.0	-34.2404
1942.9415	11.484	11484.0	-35.103
1943.444	11.488	11488.0	-35.1353
1943.9445	11.492	11492.0	-35.9829
1944.445	11.497	11497.0	-34.2915
1944.946	11.501	11501.0	-34.4838
1945.45	11.505	11505.0	-35.7841
1945.9485	11.51	11510.0	-35.6246
1946.45	11.514	11514.0	-35.3664
1946.9635	11.519	11519.0	-35.4549
1947.477	11.524	11524.0	-36.0369
1947.962	11.528	11528.0	-35.0946
1948.45	11.533	11533.0	-35.6778
1948.95	11.537	11537.0	-33.8791
1949.453	11.541	11541.0	-35.2422
1949.952	11.545	11545.0	-34.7013
1950.454	11.55	11550.0	-34.8503
1950.953	11.553	11553.0	-34.7143
1951.455	11.558	11558.0	-35.8821
1951.954	11.562	11562.0	-35.0672
1952.453	11.567	11567.0	-35.2325
1952.953	11.571	11571.0	-34.9973
1953.456	11.576	11576.0	-35.616
1953.9545	11.58	11580.0	-34.7459
1954.453	11.584	11584.0	-34.192
1954.9545	11.588	11588.0	-33.5102
1955.461	11.591	11591.0	-34.2879
1955.9625	11.596	11596.0	-34.9501
1956.467	11.6	11600.0	-34.4741
1956.9655	11.603	11603.0	-33.9023
1957.469	11.607	11607.0	-35.5459
1957.97	11.611	11611.0	-34.9442
1958.4765	11.615	11615.0	-33.8435
1958.976	11.619	11619.0	-34.0574
1959.473	11.623	11623.0	-34.4801
1959.9725	11.627	11627.0	-34.3361
1960.472	11.631	11631.0	-34.1769
1960.9715	11.635	11635.0	-33.6727
1961.475	11.639	11639.0	-34.101
1961.973	11.643	11643.0	-33.6514
1962.474	11.647	11647.0	-34.1377
1962.9725	11.652	11652.0	-34.6193
1963.524	11.657	11657.0	-33.7471
1963.9725	11.66	11660.0	-34.6861
1964.474	11.665	11665.0	-35.6748
1964.9725	11.669	11669.0	-34.814
1965.473	11.674	11674.0	-34.3714
1965.9715	11.678	11678.0	-34.1528
1966.478	11.682	11682.0	-35.252
1966.978	11.687	11687.0	-35.1962
1967.477	11.691	11691.0	-34.4711
1967.975	11.696	11696.0	-34.7535
1968.477	11.7	11700.0	-34.5061
1968.975	11.704	11704.0	-34.3093
1969.476	11.708	11708.0	-34.5039
1969.9745	11.713	11713.0	-35.6163
1970.477	11.718	11718.0	-35.0272
1970.975	11.722	11722.0	-34.1828
1971.478	11.727	11727.0	-34.8912
1971.976	11.731	11731.0	-35.2739
1972.478	11.736	11736.0	-34.8495
1972.9675	11.74	11740.0	-35.433
1973.457	11.744	11744.0	-35.1576
1973.9665	11.749	11749.0	-34.349
1974.479	11.754	11754.0	-35.6276
1974.978	11.759	11759.0	-35.2246
1975.48	11.764	11764.0	-35.5791
1975.979	11.768	11768.0	-34.7994
1976.481	11.772	11772.0	-34.5623
1976.9795	11.776	11776.0	-34.7936
1977.482	11.781	11781.0	-34.3926
1977.98	11.786	11786.0	-34.8711
1978.48	11.791	11791.0	-35.2286
1978.9785	11.796	11796.0	-34.551
1979.48	11.8	11800.0	-35.2721
1979.979	11.805	11805.0	-35.3757
1980.481	11.81	11810.0	-35.1216
1980.98	11.816	11816.0	-35.7217
1981.482	11.82	11820.0	-34.5707
1981.979	11.826	11826.0	-34.2229
1982.479	11.831	11831.0	-35.3061
1982.979	11.835	11835.0	-34.2971
1983.532	11.841	11841.0	-33.7592
1983.9815	11.846	11846.0	-34.976
1984.484	11.851	11851.0	-34.4644
1984.9815	11.856	11856.0	-33.876
1985.482	11.862	11862.0	-34.5109
1985.966	11.867	11867.0	-34.2209
1986.45	11.872	11872.0	-34.7737
1986.965	11.877	11877.0	-35.1571
1987.483	11.883	11883.0	-34.0086
1987.9815	11.888	11888.0	-35.3299
1988.483	11.894	11894.0	-34.4215
1988.9825	11.898	11898.0	-33.7396
1989.485	11.903	11903.0	-33.7954
1989.983	11.909	11909.0	-34.178
1990.484	11.914	11914.0	-34.5958
1990.984	11.918	11918.0	-34.517
1991.487	11.923	11923.0	-33.9438
1991.986	11.928	11928.0	-35.0866
1992.488	11.934	11934.0	-33.6744
1992.987	11.94	11940.0	-34.1854
1993.489	11.945	11945.0	-34.6431
1993.987	11.949	11949.0	-34.0468
1994.488	11.955	11955.0	-34.884
1994.9875	11.96	11960.0	-34.0897
1995.49	11.966	11966.0	-34.9977
1995.988	11.972	11972.0	-34.2569
1996.489	11.978	11978.0	-34.5924
1996.9885	11.983	11983.0	-35.5463
1997.491	11.988	11988.0	-35.9869
1997.9885	11.994	11994.0	-34.0111
1998.491	12	12000.0	-35.1665
1998.99	12.006	12006.0	-34.9106
1999.492	12.012	12012.0	-36.1017
1999.991	12.017	12017.0	-34.4749
2000.493	12.023	12023.0	-35.0734
2000.992	12.028	12028.0	-34.8494
2001.494	12.034	12034.0	-35.071
2001.993	12.04	12040.0	-34.3827
2002.495	12.046	12046.0	-34.4816
2002.993	12.051	12051.0	-34.6762
2003.544	12.058	12058.0	-34.6499
2003.991	12.063	12063.0	-34.8226
2004.491	12.069	12069.0	-35.7126
2004.9895	12.075	12075.0	-36.0556
2005.491	12.081	12081.0	-35.2918
2005.991	12.086	12086.0	-34.0041
2006.491	12.092	12092.0	-34.2013
2006.989	12.097	12097.0	-34.2523
2007.49	12.103	12103.0	-34.3023
2007.989	12.109	12109.0	-35.0893
2008.481	12.114	12114.0	-34.6681
2008.9795	12.12	12120.0	-35.2285
2009.491	12.126	12126.0	-35.8703
2009.99	12.131	12131.0	-34.8824
2010.492	12.137	12137.0	-35.3875
2010.9905	12.143	12143.0	-36.1192
2011.492	12.149	12149.0	-35.6617
2011.9915	12.155	12155.0	-35.5592
2012.494	12.161	12161.0	-35.0154
2012.9935	12.166	12166.0	-34.8204
2013.496	12.171	12171.0	-35.2019
2013.9945	12.177	12177.0	-35.7073
2014.486	12.183	12183.0	-36.179
2014.976	12.189	12189.0	-34.6292
