"Center_win","Average"
900,15.7739564428312
1000,15.8658709106985
1100,15.9526967285588
1200,15.9912087912088
1300,15.9872161480235
1400,15.9030612244898
1500,15.8483086680761
1600,15.8261111111111
1700,15.9154347826087
1800,15.9270833333333
1900,15.9912745098039
2000,16.0686274509804
2100,16.1211538461538
2200,16.1725490196078
2300,16.2208333333333
2400,16.328473998295
2500,16.4085564458341
2600,16.446455505279
2700,16.3927698032961
2800,16.3580280748663
2900,16.2637142857143
3000,16.1530130738826
3100,16.08004101162
3200,16.1018518518519
3300,16.1275598086124
3400,16.1675598086124
3500,16.18995215311
3600,16.1920574162679
3700,16.2133971291866
3800,16.2664717348928
3900,16.3197855750487
4000,16.3912280701754
4100,16.4533138401559
4200,16.441910331384
4300,16.4238791423002
4400,16.360956937799
4500,16.3152153110048
4600,16.2389863547758
4700,16.2428849902534
4800,16.2235867446394
4900,16.1904483430799
5000,16.1853588516746
5100,16.1879239766082
5200,16.2013888888889
5300,16.2354497354497
5400,16.2533309283309
5500,16.2804215625644
5600,16.3313543599258
5700,16.3552257266543
5800,16.3590476190476
5900,16.4224060150376
6000,16.4744578313253
6100,16.4794486215539
6200,16.5131677350427
6300,16.5318643162393
6400,16.553125
6500,16.5882051282051
6600,16.6493772893773
6700,16.7071428571429
6800,16.7067032967033
6900,16.7401923076923
7000,16.7210384615385
7100,16.7771153846154
7200,16.7802477240896
7300,16.7491776315789
7400,16.7017004048583
7500,16.6487804878049
7600,16.5383275261324
7700,16.532323491656
7800,16.4739602053915
7900,16.3752645502645
8000,16.2928184281843
8100,16.1617987275882
8200,16.0417871602082
8300,15.9482204362801
8400,15.8338345864662
8500,15.7
8600,15.7
8700,15.6501066098081
8800,15.5764769065521
8900,15.4988272921109
9000,15.4881663113006
9100,15.4278195488722
9200,15.310096670247
9300,15.1477611940299
9400,15.062473347548
9500,14.9436090225564
9600,14.8099892588614
9700,14.683368869936
9800,14.6620469083156
9900,14.5578947368421
10000,14.4294243070362
10100,14.3099892588614
10200,14.2670247046187
10300,14.1
10400,13.8637526652452
10500,13.5949516648765
10600,13.4016111707841
10700,13.1172932330827
10800,12.8162046908316
10900,12.5390619405657
11000,12.3582527747941
11100,12.1511194029851
11200,11.9685284640172
11300,11.8356656948494
11400,11.7637512147716
11500,11.6918367346939
11600,11.6666666666667
11700,11.620054200542
11800,11.531983805668
11900,11.5252361673414
12000,11.5184885290148
12100,11.4452429149798
12200,11.3474021592443
12300,11.2697368421053
12400,11.2494939271255
12500,11.2292510121457
12600,11.1945216049383
12700,11.1559413580247
12800,11.1173611111111
12900,11.0534615384615
13000,10.9688461538462
13100,10.8842307692308
13200,10.805900621118
13300,10.7422360248447
13400,10.6785714285714
13500,10.62
13600,10.62
13700,10.6341176470588
13800,10.6593978494624
13900,10.5991827956989
14000,10.5449557522124
14100,10.4977581120944
14200,10.4368888888889
14300,10.3213333333333
14400,10.2057777777778
14500,10.1296296296296
14600,10.0555555555556
14700,9.96153846153846
14800,9.91308615049073
14900,9.95076923076923
15000,10.0386813186813
15100,10.0325457875458
15200,10.0103359173127
15300,10.0227272727273
15400,10.1363636363636
15500,10.2411006175082
15600,10.3446240464947
15700,10.4481474754813
15800,10.5516709044679
15900,10.6551943334544
16000,10.758717762441
16100,10.8622411914275
16200,10.9657646204141
16300,11.0692880494007
16400,11.1728114783872
16500,11.2763349073738
16600,11.3798583363603
16700,11.4833817653469
16800,11.5869051943335
16900,11.69042862332
17000,11.7939520523066
17100,11.8974754812931
17200,12.0009989102797
17300,12.1045223392663
17400,12.2080457682528
17500,12.3115691972394
17600,12.4150926262259
17700,12.5186160552125
17800,12.6221394841991
17900,12.7256629131856
18000,12.8291863421722
18100,12.9327097711587
18200,12.991935483871
18300,12.9688940092166
18400,12.9491705069124
18500,12.9445622119816
18600,12.9395391705069
18700,12.8934562211982
18800,12.8473732718894
18900,12.8322580645161
19000,12.8230414746544
19100,12.869400921659
19200,12.943133640553
19300,13.0122580645161
19400,13.0767741935484
19500,13.1321658986175
19600,13.1690322580645
19700,13.2
19800,13.2
19900,13.2
20000,13.2181651376147
20100,13.2365137614679
20200,13.1802764976959
20300,13.1065437788018
20400,13.068202764977
20500,13.0497695852535
20600,13.0226728110599
20700,12.9858064516129
20800,12.9724423963134
20900,13.0139170506912
21000,13.0455069124424
21100,13.0109447004608
21200,12.9763824884793
21300,12.9434210526316
21400,12.9105263157895
21500,12.8776315789474
21600,12.9172018348624
21700,12.9630733944954
21800,12.9699082568807
21900,12.9630275229358
22000,12.9959633027523
22100,13.0601834862385
22200,13.1
22300,13.1
22400,13.0963302752294
22500,13.0779816513761
22600,13.0598165137615
22700,13.0506422018349
22800,13.0414678899083
22900,13.0630136986301
23000,13.0904109589041
23100,13.0642201834862
23200,13.0091743119266
23300,12.997247706422
23400,13.0339449541284
23500,13.0733027522936
23600,13.1191743119266
23700,13.1610091743119
23800,13.1701834862385
23900,13.1793577981651
24000,13.1117431192661
24100,13.0383486238532
24200,13.0612844036697
24300,13.1163302752294
24400,13.1504587155963
24500,13.1688073394495
24600,13.1728767123288
24700,13.1546118721461
24800,13.1381651376147
24900,13.1289908256881
25000,13.1224159021407
25100,13.2432110091743
25200,13.3640061162079
25300,13.4812691131498
25400,13.5978593272171
25500,13.6941742081448
25600,13.7800442204854
25700,13.8254784688995
25800,13.9
25900,13.9266917293233
26000,14.0141520467836
26100,14.0722910216718
26200,14.3044375644995
26300,14.3670794633643
26400,14.4021671826625
26500,14.3970072239422
