"Age","Temperature","Anomaly"
700,4.85,-0.359999999999999
800,4.07,-1.14
900,3.61,-1.6
1000,4.47842105263158,-0.731578947368421
1100,4.04512820512821,-1.16487179487179
1200,3.69883116883117,-1.51116883116883
1300,3.61346153846154,-1.59653846153846
1400,4.67205128205128,-0.537948717948718
1500,4.87246753246753,-0.337532467532467
1600,4.68474358974359,-0.52525641025641
1700,4.72974025974026,-0.48025974025974
1800,3.59807692307692,-1.61192307692308
1900,3.97753246753247,-1.23246753246753
2000,4.70230769230769,-0.507692307692308
2100,5.18525641025641,-0.024743589743589
2200,5.10428571428571,-0.105714285714286
2300,3.3612676056338,-1.8487323943662
2400,2.62,-2.59
2500,2.27352112676056,-2.93647887323944
2600,2.02028571428571,-3.18971428571429
2700,2.5412676056338,-2.6687323943662
2800,2.62971830985915,-2.58028169014085
2900,2.6756338028169,-2.5343661971831
3000,2.54771428571429,-2.66228571428571
3100,1.51239436619718,-3.69760563380282
3200,1.57885714285714,-3.63114285714286
3300,1.93577464788732,-3.27422535211268
3400,1.96507462686567,-3.24492537313433
3500,1.485,-3.725
3600,1.5365671641791,-3.6734328358209
3700,1.82727272727273,-3.38272727272727
3800,2.09014925373134,-3.11985074626866
3900,1.6355223880597,-3.5744776119403
4000,2.50835820895522,-2.70164179104478
4100,1.70985074626866,-3.50014925373134
4200,2.24298507462687,-2.96701492537313
4300,1.63477611940299,-3.57522388059702
4400,1.86641791044776,-3.34358208955224
4500,1.97059701492537,-3.23940298507463
4600,1.87179104477612,-3.33820895522388
4700,2.29805970149254,-2.91194029850746
4800,1.62636363636364,-3.58363636363636
4900,2.62701492537313,-2.58298507462687
5000,1.71787878787879,-3.49212121212121
5100,1.90149253731343,-3.30850746268657
5200,2.44305084745763,-2.76694915254237
5300,2.22,-2.99
5400,2.65741379310345,-2.55258620689655
5500,3.27379310344828,-1.93620689655172
5600,4.05983050847458,-1.15016949152542
5700,3.21551724137931,-1.99448275862069
5800,3.10689655172414,-2.10310344827586
5900,3.84,-1.37
6000,3.28310344827586,-1.92689655172414
6100,2.67474576271186,-2.53525423728814
6200,1.81189655172414,-3.39810344827586
6300,2.70551724137931,-2.50448275862069
6400,2.63310344827586,-2.57689655172414
6500,1.70016949152542,-3.50983050847458
6600,1.65674418604651,-3.55325581395349
6700,1.48232558139535,-3.72767441860465
6800,1.57674418604651,-3.63325581395349
6900,3.05558139534884,-2.15441860465116
7000,2.28255813953488,-2.92744186046512
7100,2.99232558139535,-2.21767441860465
7200,3.83333333333333,-1.37666666666667
7300,2.02714285714286,-3.18285714285714
7400,2.60395348837209,-2.60604651162791
7500,1.62767441860465,-3.58232558139535
7600,2.59744186046512,-2.61255813953488
7700,3.92558139534884,-1.28441860465116
7800,3.53813953488372,-1.67186046511628
7900,4.4393023255814,-0.770697674418605
8000,4.78238095238095,-0.427619047619047
8100,4.37302325581395,-0.836976744186047
8200,3.04657142857143,-2.16342857142857
8300,3.31529411764706,-1.89470588235294
8400,2.682,-2.528
8500,2.34823529411765,-2.86176470588235
8600,4.93314285714286,-0.276857142857143
8700,3.03882352941176,-2.17117647058824
8800,3.70971428571429,-1.50028571428571
8900,5.0372,-0.172800000000001
9000,5.1668,-0.0431999999999997
9100,5.3636,0.1536
9200,5.37,0.16
9300,5.282,0.0720000000000001
9400,5.323,0.113
9500,5.94,0.73
9600,5.5775,0.367500000000001
9700,5.98090909090909,0.770909090909091
9800,5.55272727272727,0.342727272727273
9900,5.1475,-0.0625
10000,5.21,0
10100,4.78,-0.430000000000001
10200,4.78,-0.43
10300,4.19,-1.02
10400,5.11090909090909,-0.0990909090909096
10500,5.12363636363636,-0.0863636363636369
10600,5.26272727272727,0.0527272727272727
10700,4.54727272727273,-0.662727272727272
10800,3.06739130434783,-2.14260869565217
10900,4.43727272727273,-0.772727272727272
11000,2.09818181818182,-3.11181818181818
11100,1.16469696969697,-4.04530303030303
11200,1.37855855855856,-3.83144144144144
11300,1.76272727272727,-3.44727272727273
11400,1.57545454545455,-3.63454545454545
11500,1.35181818181818,-3.85818181818182
11600,0.67,-4.54
11700,0.785942028985507,-4.42405797101449
11800,0.901884057971015,-4.30811594202899
11900,1.06854545454545,-4.14145454545455
12000,1.39581818181818,-3.81418181818182
12100,1.72309090909091,-3.48690909090909
12200,1.7675,-3.4425
12300,1.5175,-3.6925
12400,1.2675,-3.9425
12500,1.20132246376812,-4.00867753623188
12600,1.20313405797101,-4.00686594202899
12700,1.20494565217391,-4.00505434782609
12800,1.20675724637681,-4.00324275362319
12900,1.20856884057971,-4.00143115942029
13000,1.21114337568058,-3.99885662431942
13100,1.21658802177858,-3.99341197822142
13200,1.22203266787659,-3.98796733212341
13300,1.22747731397459,-3.98252268602541
13400,1.2329219600726,-3.9770780399274
13500,1.2383666061706,-3.9716333938294
13600,1.24358974358974,-3.96641025641026
13700,1.24871794871795,-3.96128205128205
13800,1.21370967741935,-3.99629032258064
13900,1.16532258064516,-4.04467741935484
